feature,seed,"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan","(0, 1)_(2, 1)_nan_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan","(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan","(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan","(0, 1)_(1, 0)_(2, 1)_nan_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan","(0, 1)_(0, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan","(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan","(0, 2)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 2)_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan","(0, 1)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan","(0, 0)_(0, 1)_(0, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan","(0, 2)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan","(0, 2)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan","(0, 1)_(0, 2)_nan_nan_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan","(0, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan","(2, 0)_(2, 1)_nan_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan","(0, 1)_(0, 2)_(2, 1)_nan_nan_nan_nan_nan_nan","(0, 2)_(1, 0)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan","(0, 0)_(0, 1)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan"
45,19,-0.03914754502376768,-0.005804552022123503,2.684991816896759,-0.020951355210359554,-0.001109672373508181,-12.98947016801232,-0.05619557275029078,-0.39871590710226157,0.0009504285170581963,-0.37301253716261135,0.020688580859019486,0.04405578182060784,-0.06935148335057664,0.6778591693752509,1.5250314943219658,0.010219291629770042,0.02766594047631927,-0.9653633605544454,-0.06179146616283847,0.40898405988981323,-0.016378239737164763,3.3219824412811136,-0.030659342587430295,0.3249008654991837,0.4343592973998947,-44.665346310475975,-0.051920537110613556,-0.31319661071793936,0.14831132229525043,-0.005234573502229864
PC88,19,-0.0006517922404761034,0.00043244557723996855,0.8353421955131247,6.83731228223592e-05,0.00029534247130206295,-1.1517320004029983,-0.0008864764458617511,-0.017759760891316558,0.0009381638766323975,-0.014965439394406964,0.0005394782806510483,-0.004404874064292952,-0.002211217695172165,-0.004318421811216719,-0.04418610521328958,-0.00024850741365924604,-0.002788219316544646,-0.03727095381019584,0.0035333536359305174,-0.007454592763125888,-0.0004662425181169918,-0.9325129903670961,0.006146688866591135,-0.030661711270049713,-0.018955498329500563,4.951642691554856,0.021995783211042008,0.013371735623356529,-0.012955217160638603,0.002689266922521159
PC113,19,1.0143231097433025e-14,-7.842071566763247e-15,-1.2732636013557268e-12,-6.859359123048721e-15,5.324853290043852e-15,-7.176812603618931e-13,1.603191537424529e-15,-6.170175978830274e-14,5.631880538408554e-15,-7.822893977660661e-14,4.1963569604418055e-15,-3.2240201792006316e-16,-1.2010775082022879e-13,-6.85245693298265e-14,-1.6911469294625371e-13,1.0889046013998611e-14,6.850705909507816e-15,1.1899831339195496e-13,-9.859939691663162e-15,-3.607390351804536e-15,-6.66950851418844e-16,-9.619616186831211e-14,1.1081883932941432e-14,6.851284742254128e-15,-5.412535669199412e-14,1.6188978585230993e-12,1.3060744609276712e-14,-8.414317668902337e-14,3.7237274822153596e-15,6.845817485835898e-15
26,19,-0.05340893347400233,-0.04402204863284563,-12.384113730916106,0.008242288272052213,0.04942892473167667,28.632387279401705,-0.02926029231740848,-0.813602022116629,0.0038704477171295957,0.32464596435625503,0.013443439647843454,0.014748918917378707,0.32670461851730415,-0.2851500938764253,-1.1218875875827377,0.0014165061089496493,-0.006595370739466832,0.291675087974288,0.056915356549031335,-0.6456757855970388,0.02326459329116613,1.4000843370236673,0.03974798434305459,-0.3738951046246132,0.07617233725165834,32.69143705797602,-0.11326816003461446,-0.005896394406408478,-0.048227403870504906,0.040549402322537696
PC79,19,-2.054942044314995e-05,-0.0036588970422330083,-0.29676942841725185,0.0021852886461569037,-0.0013643713317882194,0.39025693354394325,-0.0021841827231283456,-0.027773356956459463,8.29552941890124e-05,0.05134896761569461,0.0005824722616924067,-0.0005673080253241751,0.01668470344407721,-0.0011392566188907806,-0.006789028821982749,-0.0013549260778902813,0.000792984905503751,-0.006998291547328035,0.002275215764064204,-0.05363228445169559,0.0019925028934279602,-0.28854365224198675,-0.003313507985200581,0.0034079870388748017,-0.009234142635357594,-0.6128879235555503,-0.007697869081776836,-0.008447052137045394,0.0010594099398842118,0.0007042884768664073
PC15,19,-0.00025932932985239484,0.00018558573746351077,-0.09384982626917628,-0.0002454624238038071,-0.00017463007365217667,0.1294645638949827,0.00023191396849896054,-0.004496921840990924,-0.0009600354430111065,-0.003572592299826369,-0.0007290722931899511,-0.0007105919865800694,0.0005719194712818007,0.005672399480466256,0.016163629988030465,0.00028927531231570186,0.0014013035031174438,-0.0014897939246181536,0.0014590073822918126,-0.0025398334072804277,0.0002797918397208561,0.003486035348756216,0.002132795085874434,-0.0006170105499709752,0.011081475992814881,-0.11854759349919637,-0.0005055337469097386,-1.4182019598652763e-05,-0.0004577023123518163,-0.00013982758775966752
PC90,19,-7.746944756477964e-05,0.0014937231717413906,0.5809393663029878,0.0004569360925369485,-0.000899992516167665,0.19547543645387186,0.00044381928371776486,0.027756548079263314,-0.0014489163588629129,-0.01152016499392298,-0.0026350646878190017,0.0008753528672821291,-0.005044931099189452,-0.012135482968138434,-0.028012556146796513,-0.0005411529430814876,-0.0005313202792883771,0.012594273455068866,0.003037327407218407,0.006039500350154705,0.0007464456770667705,0.24217664236779834,0.0007433661958329769,-0.04421928696538204,-0.013045374958433735,1.3441262961789284,0.00460566704882519,0.007390381384441676,-0.011541665870881929,0.0009988505759764039
PC158,19,-7.254472112696799e-16,9.270235333977867e-15,-7.81012587913895e-13,-9.57459330811503e-15,-1.2847263532809091e-16,-5.4436417923839084e-14,-5.7044481195912046e-15,1.5924462826320235e-14,2.7940908582403446e-15,1.4621121131583707e-13,4.440515068980183e-15,1.7089655065789345e-14,1.4874345938784642e-13,4.0666196948878956e-14,8.948069917837191e-14,-6.789735055215004e-15,-1.1143181670367951e-15,2.6401813833833337e-13,-1.1445855929078826e-14,1.0868127705172223e-13,-1.3622353209949128e-14,1.6256579543199752e-12,-2.5808123065826485e-14,7.157429425627439e-15,7.169122018676804e-14,-1.1217618457238712e-12,-9.985092272686485e-15,7.512509498237957e-14,-5.768531835060694e-15,-1.0034564639636568e-14
PC195,19,-3.3650415691746642e-15,9.302654450391564e-15,2.2685498302085378e-12,-2.1535248917718698e-15,-5.519491944535311e-15,-3.376967810879839e-12,4.754384360268059e-15,-3.7370501739272674e-14,-3.321359609656614e-16,1.3356353122626345e-13,3.986478687184691e-15,-7.65012556842848e-15,7.744822656672757e-14,-1.803250657081017e-14,3.009594860682463e-14,5.004806299834707e-15,-1.3367517421753623e-14,2.063975281917696e-14,-8.538654983396985e-15,-7.753947274755876e-14,-2.620510950670148e-15,-1.2723372523941816e-12,5.662458356785524e-15,-7.131922632594497e-16,4.962786923115455e-14,-1.572021726039328e-13,3.0132921188413938e-15,1.9705919049386295e-14,-5.270774043165079e-16,6.53536840981823e-15
PC161,19,-6.410274464329075e-15,-1.8141796724997507e-14,1.4141236033722946e-13,-2.2424290908705883e-15,2.1773998821607163e-15,6.61239931468802e-13,3.4894680969084756e-15,1.2621711154535975e-13,2.97983759411676e-15,-6.204305307961596e-14,1.2321672072952665e-15,-5.875551134956635e-15,-8.816674130031344e-14,-5.3078783912956965e-14,1.1497898411279763e-13,-8.15815836857029e-15,6.4066320549740324e-15,-1.929489331998143e-13,5.1499264328373326e-15,7.498041342521839e-14,-2.4085405939798255e-15,-1.0018862314760983e-12,-1.4115219410195936e-14,-4.06647304818876e-14,-9.207527152069153e-15,-9.070742124408899e-14,-9.485595372709046e-15,-6.055853322035504e-14,1.278883029702313e-15,2.330358726836362e-15
PC3,19,0.00021438620856764734,0.001848568185963895,-0.018292497249572593,-0.0002649682723159351,-0.000613998819938243,0.3404843822495073,0.0005654995592815263,0.005335728339107017,-0.00029950438610342053,-0.001156094502579256,-0.00045506586879531395,0.0012199445835206222,0.005905917296373015,0.0075167040472970065,0.015434664615334466,-3.822767702241428e-05,0.00013985146241755347,0.011906714055912817,-0.00034805782114942247,0.011631618945582336,-5.1212166119424806e-05,0.02080913750373245,0.0001450686064742379,-0.014511334940309276,0.009037556129949774,0.2474794397807097,0.0002994211402486496,0.008591521548435569,-0.004948946787200223,-0.0005863408631085051
PC180,19,2.520962046410285e-15,1.9256239149324077e-14,-4.989713712947529e-14,-7.890162630203728e-16,8.435851856741576e-15,-5.840268320404095e-13,-1.56372198703387e-16,1.3445373866055667e-13,-5.428459165927914e-15,-1.6114292183780628e-13,-6.0640473819075525e-15,2.4564919287914395e-14,1.1342706486669324e-13,1.505774830083356e-13,2.588289198901236e-13,-4.030888134296861e-15,-1.952762810069814e-14,2.637116767550529e-13,5.344250728270841e-15,1.6489530793531658e-13,5.0708929105132425e-15,9.429892315058452e-13,4.050426865377226e-15,-3.017456330386261e-16,1.3070913329046008e-13,-2.5341724756179008e-12,3.238699459265516e-14,9.190817678655612e-14,-9.537274516322635e-16,-1.2461578714830892e-14
PC197,19,-1.1554123156834515e-14,6.045441585287778e-16,-1.319801751476721e-12,-4.689189057104942e-15,-1.577912751207214e-15,1.0285281751922494e-12,6.634264184243771e-15,7.457659291310307e-14,-3.915320632787181e-15,1.0151803966284964e-14,-7.938260925172469e-15,-4.308986738413795e-16,-4.945158428311326e-14,-3.277717663338363e-14,1.089337474086344e-14,-4.251906179429943e-15,-5.620082615013274e-16,-1.1871397431477629e-13,-7.21589943147954e-15,2.963983601804296e-14,-7.121698368236655e-15,5.126267502702288e-13,-1.3979023049059283e-14,-4.916472908137666e-14,-3.46717713662077e-14,-4.573261083570924e-13,1.1781566729943041e-14,-4.65736852421617e-14,-4.44952046125151e-15,3.0616726485407503e-16
PC26,19,-0.0011345569894287636,-0.00023800287927652717,0.2653477598281587,-0.0002963253393798901,0.00046114906768082313,0.08033863685951431,-0.0006435667596764137,0.009487395080786597,5.730241106192389e-05,-0.006622185504951475,-0.0005327562379285381,-0.001175086701024293,-0.005989498369652478,0.007903259211626792,0.028012063321503584,-0.0006883123787041484,-0.0013436217360851173,-0.021782491282959886,-0.001372550978864828,0.008030539419698408,-0.0004358184569001294,0.453502001534645,-0.00392549974028905,0.012518535168373536,0.0043984210999509455,0.12363568382349886,-5.1192354704608574e-05,-0.008588384149800558,0.004598421932934137,0.0001736915972833713
PC124,19,5.495569312774956e-15,-5.791005559191706e-15,-2.8682817135982653e-13,6.196470644731656e-19,5.02110764310778e-15,-2.1592814179556708e-13,-5.614884649922642e-15,-9.407008858774387e-16,1.141118776308121e-14,3.58055213944027e-14,1.633142732531021e-14,4.658943430893705e-15,3.8103836055735447e-14,6.868392829906516e-14,-5.2872354003657625e-14,4.134825789735858e-15,1.1662917453956536e-14,5.884730846160724e-14,2.037959129086668e-14,-1.7095541380174776e-14,1.9895601056318956e-15,-4.3854338943428593e-13,6.08345802940257e-15,-2.0576170467899045e-14,6.455706836331315e-15,5.335074995309559e-13,1.2364392610171459e-14,-6.396772798802955e-15,1.5012033048219009e-15,7.347618440422805e-15
PC85,19,-0.0012388292099272244,0.0013779441763772289,0.24977662437117795,0.0008942069909748184,0.0023595278533962913,-0.029639498480506805,0.0012308712000985444,0.042069796431806535,0.0009875517342012832,0.004757717522451493,0.0012139105349068275,-0.0015535806052858938,0.0348841906622416,0.05959329799089406,-0.0005849688535468495,0.0015400025592315373,0.0009043498107088662,-0.021906500359611458,0.004992531979746831,-0.0075194505074443465,0.0002582862961469764,1.025122176848767,0.004925730956343992,-0.004394622287172369,-0.001452579668681635,-0.367344057831028,-0.004571938462726142,0.015145704917758664,-0.0047349125310768864,0.0001575722869737249
PC61,19,-0.0003321422371575444,0.0036325072967204235,-0.5213169715540024,0.0001640817476998242,-0.0014286148825610088,-0.1776578006648203,4.87512568952666e-05,0.006315177463994351,0.0009885428212211284,0.000507054014066864,0.0005967789167484423,0.002363260929164347,-0.011653225578048964,-0.02313820137252673,-0.023759568175706916,-4.1941977539455704e-05,-0.0005120332091607544,-0.005081224046098906,0.0007189403097672025,-0.016453310955858155,0.0002445282869453708,-0.09879868130443095,0.00011568535622291313,0.016600692050970395,-0.01862816311343492,-1.569479484664458,-0.0033927926357794802,-0.0010799197049766729,0.0038093771987046917,0.00021118959964385264
PC154,19,6.671025463546334e-15,-4.083507878478842e-15,2.2143498830201636e-12,1.303211933131542e-15,-8.184736909211469e-16,-1.0413762772682783e-12,3.906811566420233e-15,9.296110796687393e-14,-2.0489865185833427e-15,-2.121628125215858e-14,-3.1239168079173274e-15,5.8746594700367625e-15,-4.1146135486839186e-14,-6.029442212933178e-14,3.1635215975468484e-14,4.755481923712716e-16,2.233020384474746e-15,-2.044878437196739e-14,-7.102914010743279e-16,1.0851951798691419e-13,9.886155167560857e-16,3.5683180584709516e-14,1.2386402846737177e-14,-1.4472645781243242e-14,2.02026732561849e-14,8.637540394215365e-13,3.8218908392324984e-15,-5.050175880121705e-14,5.972336386780584e-15,-1.927851623690522e-16
PC93,19,-0.00011502803151952361,0.002060934830350293,-0.2763708646196921,-0.0008589497088462705,-0.0007452993836127689,-0.7882522590344887,-0.0010013439069196058,0.06771745727675185,-0.0004678670444035165,0.019760795486935906,0.0023070375789462643,0.011242204688313983,0.014711075415968111,0.018851858914262238,0.1298749748685053,-0.0010224139828459522,-0.000841706601103705,-0.006249924042589214,-0.00353813668861882,0.07316014496784924,-0.0011720892497862415,-1.184325709913257,-0.0006747731516087108,0.05496806296650199,0.0034493325308969955,0.5987546199541679,0.008046545627187148,-0.008386471370937778,0.012677858346518576,-0.0038763533633673444
PC29,19,-2.868505898802698e-05,-0.0002210692761530318,0.3579745214098984,-0.0003036761374542222,-0.00515276385881788,-0.5066078771163897,-0.0008572442122405211,0.05722560800972227,-0.00027872379103948634,0.0061721082324666205,-0.0013173766100028341,-0.0004217712683823668,0.02452850735622699,0.010219160987797217,0.04177641715508552,-0.0011742766114080697,-6.759663354159006e-05,0.02431937473787532,-0.0007722886783694751,0.010969242708643683,-0.001114824338215448,-0.25932836479956783,-0.007182740615325448,0.0010542252230060112,0.013881691813404184,-0.43518776139220083,0.007531832692298068,0.011086027483490074,-0.0010377700436562914,-0.0006823722301550097
TotalStrength,19,0.0003954943326241813,0.0025956289153319222,-0.00019377726003660194,-0.00011356366586312608,0.0010335288946924045,-0.08043311049525248,-0.0003786909134455342,0.012679041128987982,3.378931420725606e-05,-0.003996786463091521,-1.2162961806658553e-05,0.001242948272644361,0.0012910587503811837,-0.00020115551838379884,0.007745874267772634,-8.471419481353198e-05,-4.466474804738256e-05,0.008336130369109632,-3.3569537427772187e-06,0.014701525385347409,-2.1438246531182313e-05,-0.0022782738135476463,-0.000495450247771418,0.00033269999574202984,0.004098870510421167,-0.07180847013602114,0.00011126659817252669,0.003733744923305039,-0.00012898000565919764,-9.115097285880922e-05
TotalStrength.1,19,0.0003954943323247727,0.002595628913770785,-0.0001937772147540483,-0.00011356366581066815,0.001033528893994975,-0.08043311040772232,-0.0003786909132402173,0.01267904111970688,3.3789314160414654e-05,-0.003996786460617283,-1.2162961796143865e-05,0.0012429482716894954,0.0012910587491998266,-0.00020115551877762487,0.007745874261510452,-8.47141947668707e-05,-4.466474803205604e-05,0.008336130364227609,-3.3569537728407673e-06,0.014701525374966802,-2.1438246553572633e-05,-0.0022782737204492362,-0.0004954502474538967,0.0003326999952148144,0.004098870507720674,-0.07180847010892666,0.00011126659788563064,0.0037337449205445032,-0.00012898000557856742,-9.115097281037415e-05
PC25,19,8.659229440837475e-05,-0.0011827513614829995,-0.06075221878766339,-0.00019080275391915172,-0.0005138073615167889,0.05216776288392991,-0.001128277362579831,-0.013035998626611284,0.0007623419954363693,0.00880200245899739,0.000689460084118142,-0.0020699252519731128,0.004247303622431401,-0.006177064092385514,0.0020090067532179384,-8.200161402430536e-05,-5.002966339153751e-05,-0.005172345137710274,-0.00013906040531963307,-0.02048542791483157,0.000339610828681894,-0.1767866541049844,-0.0015456537093925043,-0.0038097397688295342,0.00238878968413025,0.1308481354499458,-0.00340434358012752,-0.006755068543595202,-0.001091210245878057,3.7997374495903854e-05
PC35,19,-0.0005617789538462103,-0.00032026478712351297,0.2999274929281408,-0.00023052016215901696,0.001018274980484164,0.25632869940588454,-0.0006527849907135772,0.0026322429646931764,-0.0007377746022628215,-0.0068710081253639,-0.0012051221542477106,0.0014700876878402762,0.005130758883836904,-0.0008594348563800329,-0.02269183825806861,-0.0009697264134647154,-0.000114888980708834,0.030321514559761318,-0.000879564902600837,0.01610583650074416,-0.0005861587729644503,0.675157601762883,-0.0027728881315208253,-0.009267557675268275,-0.002723682754254539,0.3858492989503052,0.0026227290347127057,0.0068533405409966774,-0.0052144373279019085,-0.0007116650400906141
PC101,19,0.004232397347906725,-0.004538561828690571,-1.2916690090252674,0.001936989069968798,0.00822361091039128,-0.13150494930580567,-0.0026735088301947053,-0.005840708898983903,-0.0008740533824387395,-0.014206028377295383,-0.0015677828816273516,0.0023907421876995885,-0.02032612568782042,-0.020494522823108593,-0.08179872053471482,-0.00037473974503816735,0.011995034519523893,0.15028912068902597,-0.0002750236458471561,-0.046959763267513104,0.0018566315081990328,-1.7058850232108849,-0.0055080140536456785,-0.03820994929271557,-0.012930092666453506,-0.7625008373416019,7.160057229131422e-06,0.018863957852116343,-0.0034676549373484824,-0.0018694801662224548
PC92,19,-0.0013812278137550502,-0.005154185909814696,0.03829406245609343,0.0019435304792064048,0.003717428012385337,0.030262753769694287,-0.002193120281396906,-0.019476655057338768,-0.0006380771411888863,0.012014031996723207,-0.000294681518856511,-0.004253077203107627,-0.0017231456346415842,0.010605812241651146,0.010862036399527548,-0.0007251482038615551,0.0018755983003361032,-0.044563695418383946,0.004498540440255821,-0.021309770676189693,0.0019503358579885635,0.6537019043715355,0.001022124719841743,-0.009393370670184517,0.008564074704911944,-0.8259911279813817,-0.008271665085822213,-0.01028181265988836,-0.0020004202143577006,0.004445388129141161
PC174,19,1.1007360912158567e-14,-1.3951950670113016e-14,-6.435866893087934e-13,-5.666633739047764e-15,-6.8948186535175455e-15,1.7637095490864064e-12,1.9012932267248268e-16,3.032636040649644e-14,-1.9752838440294022e-15,-3.537733995825365e-14,-6.7010206097066834e-15,3.4098568306701787e-15,1.0823731519818488e-13,2.5275507988966816e-14,3.15034525376734e-14,-4.696672635270872e-15,-1.292773792871639e-16,2.0923693868645475e-13,-1.8452012924847855e-15,6.9480290638524215e-15,-2.317966715052324e-15,3.708643265014023e-13,-1.8627972893430446e-14,-2.387452031508198e-15,4.615443640429423e-14,-1.1009125394217212e-12,1.431823757169611e-14,5.497584562399105e-14,-5.268745547533944e-15,-3.2000781552244614e-15
PC42,19,0.0004994217072161078,-0.0010694034526310388,0.06943534236325234,0.00036936912448666553,-0.0007362466751007848,-0.23538384316991343,-0.0011178909803147155,-0.005683203824494048,0.0007067209313259418,0.008926438717255352,0.0008150251124776758,0.001113018740869116,0.0074470904702641305,-0.029209665182457226,-0.03548126350481601,0.0005083453605893212,0.000651325609101346,-0.0017386897870994684,0.001187099605285548,-0.01390095916198164,0.0002674674803502305,-0.6369591714449626,0.0025961213493808414,-0.00021014016837597177,-0.011991531688561978,-0.22623236091262558,0.0015655590218664557,0.0015472472497751416,0.00528432713891317,7.889898838920742e-06
