wbgene,symbol,motif,rho,p,q_global,q_per_motif
WBGene00010111,F55D12.2,total_deg,0.2782657433025097,0.00016218667421876581,0.011545628052336594,0.0075692959200260755
WBGene00010194,btb-19,clust_resid,0.2782439012670377,0.0001623872243037942,0.011546304779379664,0.014417688859743276
WBGene00017989,nol-10,two_out_resid,0.2782062018087861,0.0001627339190620963,0.011557359107256143,0.014635881845647288
WBGene00022610,ltah-1.2,clust_resid,0.27816360108833105,0.00016312651814422917,0.011563143114944368,0.014417688859743276
WBGene00219208,B0365.9,cycle3_resid,-0.2781558542908045,0.00016319800584148296,0.011563143114944368,0.03162592848711455
WBGene00012439,Y12A6A.1,clust_resid,0.27810720462090893,0.0001636476150399399,0.011581422198810174,0.014417688859743276
WBGene00021556,Y45G5AM.3,two_in_resid,0.2780505826100297,0.00016417235774540996,0.011604969540838698,0.004061501824566961
WBGene00015298,C01F1.3,clust_resid,-0.27792488868936077,0.00016534283670620981,0.011674054164544286,0.014419899516377935
WBGene00010703,K09A9.6,cycle3_resid,0.2778552915518715,0.0001659942783695158,0.011680540005549106,0.03162592848711455
WBGene00003104,mab-7,total_deg,-0.2778537483179829,0.0001660087504088106,0.011680540005549106,0.007706019091557369
WBGene00219746,linc-91,two_out_resid,-0.2778531360998242,0.00016601449195484104,0.011680540005549106,0.014777001273588634
WBGene00011497,T05F1.13,two_in_resid,0.2777298788246583,0.00016717421166532057,0.011748459307707727,0.004123948981481079
WBGene00015947,C18A11.1,two_in_resid,0.2776608647473614,0.00016782685608783887,0.011780626629775616,0.004128253776246157
WBGene00009011,F21D5.6,clust_resid,0.27763063343935224,0.00016811349186576706,0.011780738961857594,0.01451491888769033
WBGene00012275,npr-14,two_out_resid,0.2776195911989385,0.00016821830179825778,0.011780738961857594,0.01478115499943615
WBGene00007185,nlp-36,cycle3_resid,-0.2775903866839614,0.00016849579689683452,0.011786515014873709,0.03162592848711455
WBGene00006635,tsp-9,total_deg,0.27756181932207863,0.00016876765091017312,0.01179188356729369,0.007790076347214504
WBGene00018863,F55A12.2,two_in_resid,0.27749196157570377,0.00016943415853527659,0.011809400068505841,0.004142413031869231
WBGene00022022,Y61A9LA.11,two_out_resid,-0.27748663296838416,0.00016948509902063686,0.011809400068505841,0.01478115499943615
WBGene00015387,kcnl-3,two_in_resid,-0.2774741446284864,0.00016960454117381565,0.011809400068505841,0.004142413031869231
WBGene00013970,klu-1,two_in_resid,-0.27744936085552246,0.00016984181298143478,0.011812312419990742,0.004142413031869231
WBGene00018413,cyp-33C4,total_deg,-0.27742716707028775,0.0001700545517772574,0.011813513793464233,0.007790076347214504
WBGene00017954,F31E8.4,two_in_resid,-0.2773941621268782,0.00017037138067263694,0.011821935137879255,0.0041436239457114015
WBGene00000295,cat-1,total_deg,0.27734025692527003,0.000170890024286353,0.011844324871351609,0.007790076347214504
WBGene00001333,erm-1,ffl_resid,0.27729092493532037,0.00017136595712552422,0.011863706433851585,0.0369893418455444
WBGene00010731,K10C3.4,two_in_resid,0.2772560467153575,0.00017170319206625802,0.011873452542449087,0.004159751583541688
WBGene00019460,idi-1,two_in_resid,0.277225601791819,0.0001719980675613137,0.01188025052259506,0.004159751583541688
WBGene00010784,twk-48,two_in_resid,0.2771576518563912,0.00017265790329990425,0.011906858443159071,0.004164045634333444
WBGene00017297,F09E10.7,total_deg,0.27711635431102605,0.00017306008034920055,0.011906858443159071,0.007790076347214504
WBGene00015790,C15C7.4,total_deg,-0.2771090462229792,0.00017313134122963562,0.011906858443159071,0.007790076347214504
WBGene00016091,nhr-30,total_deg,-0.2770986144457295,0.00017323310848565957,0.011906858443159071,0.007790076347214504
WBGene00011730,drr-2,clust_resid,0.2770698661876095,0.00017351385100744697,0.011906858443159071,0.014832857322755418
WBGene00018736,F53B1.3,two_out_resid,-0.27706459792477217,0.00017356534445916712,0.011906858443159071,0.01498563184060449
WBGene00014012,riok-3,two_in_resid,0.2769652016025142,0.00017453954602936967,0.011960114606488713,0.004176963085924182
WBGene00015125,B0303.3,two_in_resid,0.27693630639703914,0.0001748237083087288,0.011966019572777976,0.004176963085924182
WBGene00012219,W03C9.1,two_in_resid,0.2769001313883303,0.00017518006996403344,0.01197684736254101,0.004176963085924182
WBGene00077521,maf-1,two_in_resid,0.27686439784119415,0.00017553274761219502,0.01197930383897669,0.004176963085924182
WBGene00013273,marc-5,two_in_resid,-0.27685633504823826,0.00017561241605171162,0.01197930383897669,0.004176963085924182
WBGene00015907,C17F3.1,total_deg,-0.27681563315716073,0.0001760151062645018,0.011986348007622754,0.00783790650277541
WBGene00001554,gcy-34,total_deg,0.2768058192347548,0.00017611233050016556,0.011986348007622754,0.00783790650277541
WBGene00015357,C02F12.8,total_deg,-0.27653518259967974,0.00017881327571280843,0.012145948473692724,0.007917301653868655
WBGene00008371,D1054.3,recip_resid,-0.27653061100599186,0.00017885922998091473,0.012145948473692724,0.03365750859390245
WBGene00016622,mafr-1,two_in_resid,0.27647736260386657,0.0001793953015906532,0.012168679278940402,0.004255217126191483
WBGene00022632,ZC581.2,recip_resid,0.2764192246744596,0.00017998230811548985,0.012181561995272464,0.03365750859390245
WBGene00196396,F31C3.14,clust_resid,0.2764091658760736,0.0001800840512169391,0.012181561995272464,0.015192076660713467
WBGene00007980,C36E8.1,two_in_resid,0.27639870802173877,0.00018018988755044149,0.012181561995272464,0.004262354764686334
WBGene00045237,mrt-1,clust_resid,0.2762957348426399,0.00018123510494017688,0.012238533265222805,0.015192076660713467
WBGene00019264,H35B03.2,two_in_resid,0.27624247400856294,0.00018177793783012418,0.012261489962697596,0.004288171353074569
WBGene00015565,C07D8.6,total_deg,-0.2761914623949247,0.00018229926728737325,0.01228294661796462,0.007960304149795788
WBGene00011886,T21B10.4,recip_resid,0.2761019100312306,0.00018321784849587854,0.012318201073491767,0.03365750859390245
WBGene00000447,ceh-24,total_deg,-0.27610071527587915,0.0001832301327818442,0.012318201073491767,0.007960304149795788
WBGene00206356,T08B2.15,ffl_resid,0.27601726657882764,0.00018409004099284484,0.012361751715075527,0.03876666863249323
WBGene00003478,mtm-6,total_deg,0.2759982031454411,0.00018428700975020763,0.012361751715075527,0.007960304149795788
WBGene00015678,mcp-1,two_in_resid,0.2759705276811447,0.00018457331003329848,0.012362194192894785,0.004342250569012259
WBGene00016380,ntp-1,total_deg,-0.27594357465556907,0.00018485253516620147,0.012362194192894785,0.007960304149795788
WBGene00021925,immp-2,two_in_resid,0.27591539929243125,0.000185144844197113,0.012362194192894785,0.00434386028477683
WBGene00022825,ZK816.1,total_deg,-0.2759034192293763,0.0001852692634291922,0.012362194192894785,0.007960304149795788
WBGene00021811,ral-1,total_deg,-0.2758988899029995,0.0001853163231536893,0.012362194192894785,0.007960304149795788
WBGene00010614,cri-1,two_out_resid,0.27584832995129815,0.00018584239815271338,0.01238361947029073,0.015684550898888743
WBGene00015527,C06E2.1,total_deg,-0.2757887451519648,0.0001864641630568097,0.012411366835713068,0.00796995833580443
WBGene00001827,hcf-1,two_in_resid,0.27569973613478477,0.0001873965804423027,0.012459707952444323,0.004384775272462985
WBGene00018723,F53A3.7,two_out_resid,-0.27563218502472414,0.0001881071128912398,0.012472177188802648,0.015684550898888743
WBGene00001368,exc-7,two_out_resid,-0.2756226246732022,0.00018820787545962824,0.012472177188802648,0.015684550898888743
WBGene00015867,ncs-7,total_deg,-0.2756042534012264,0.0001884016430804159,0.012472177188802648,0.008013102395843895
WBGene00017981,figl-1,two_in_resid,0.2756035019333145,0.00018840957300666496,0.012472177188802648,0.004396562846863636
WBGene00002975,lev-8,two_out_resid,0.27555455885334323,0.0001889267191897648,0.012492727630624732,0.015684550898888743
WBGene00001094,dars-1,two_in_resid,0.27544642740439096,0.0001900739591926641,0.012554852399657085,0.004423446263260005
WBGene00012498,Y24F12A.3,clust_resid,0.27540817972782944,0.00019048130658833322,0.012555624506373654,0.015691940412637138
WBGene00008388,D1086.1,recip_resid,0.27538025494856794,0.00019077922613261315,0.012555624506373654,0.03431641330060379
WBGene00171761,21ur-11303,clust_resid,0.2753752013285475,0.00019083318778398187,0.012555624506373654,0.015691940412637138
WBGene00015157,B0361.3,total_deg,-0.2753652084614999,0.00019093993170022727,0.012555624506373654,0.008081251815194913
WBGene00013218,Y54G11A.9,two_in_resid,0.2753479546685616,0.0001911243678788802,0.012555624506373654,0.0044359349254469126
WBGene00023200,Y97E10C.t1,clust_resid,0.2751585344745212,0.00019316013884635304,0.0126755835739369,0.0157334399886737
WBGene00006870,vab-3,two_in_resid,0.2751085063373362,0.0001937011730005251,0.012697300969420537,0.004483688814173012
WBGene00004876,smf-1,total_deg,0.27501374413654034,0.00019472986019325643,0.01275090280645724,0.008201451770285736
WBGene00013746,lgc-55,two_in_resid,0.27498604360475165,0.00019503152216876577,0.01275683456367518,0.004500300909524295
WBGene00013136,Y53C10A.5,two_in_resid,-0.27494664776862204,0.00019546129732124284,0.012758224624053734,0.004500300909524295
WBGene00196521,C18A3.16,two_out_resid,0.2749453961277356,0.00019547496611194544,0.012758224624053734,0.016073627213433684
WBGene00006943,wrm-1,two_in_resid,-0.2748478364863027,0.00019654312948448645,0.012814103192862343,0.004513173882896425
WBGene00017380,F11D5.1,two_in_resid,-0.27479418593977983,0.0001971328548016641,0.012819847209774245,0.00451470840413148
WBGene00044907,K08E7.10,total_deg,-0.2747930299623788,0.00019714557939548878,0.012819847209774245,0.008218312065690759
WBGene00021731,Y49G5A.1,recip_resid,-0.27477045923760646,0.00019739418339180485,0.012819847209774245,0.0344944847128125
WBGene00012374,W09H1.4,total_deg,-0.27475753465357444,0.00019753667197051694,0.012819847209774245,0.008218312065690759
WBGene00007907,C34B4.2,two_in_resid,0.27474347257890946,0.00019769180978042948,0.012819847209774245,0.0045155319726037785
WBGene00003753,nlp-15,total_deg,0.2747168578634805,0.0001979857435329717,0.01282514723220337,0.008218312065690759
WBGene00004246,puf-10,two_in_resid,0.27463598509321885,0.00019888140492186067,0.012869372966453334,0.004530717810277955
WBGene00008308,C54E10.3,two_out_resid,0.27457503986399173,0.00019955886227538696,0.01288481285964181,0.01625463412156312
WBGene00077680,F54F7.10,total_deg,-0.2745718401998524,0.00019959448854771028,0.01288481285964181,0.008245448871392013
WBGene00021636,pcaf-1,recip_resid,-0.2745570197318214,0.00019975958253887248,0.01288481285964181,0.0344944847128125
WBGene00010582,K05C4.5,two_in_resid,0.2744566654510595,0.0002008808396347784,0.01294332215975132,0.004564224130017571
WBGene00019904,twk-49,two_in_resid,0.27440884906456475,0.00020141715105271904,0.012964057268715903,0.004564398115982089
WBGene00000453,ceh-32,two_out_resid,-0.2743306630416322,0.0002022969642145744,0.01299942545144564,0.01632366344886575
WBGene00010666,K08E4.2,total_deg,-0.2743218087150776,0.0002023968256694521,0.01299942545144564,0.00832140091823833
WBGene00015647,C09F5.1,clust_resid,-0.27416234272407014,0.00020420320390963887,0.013101521483960462,0.01614420905489036
WBGene00284852,M04F3.7,total_deg,0.274104626963646,0.00020486068140594473,0.013129766556534982,0.008382782574686857
WBGene00050889,T04C12.9,cycle3_resid,0.27402829207036067,0.00020573328979228754,0.01316994749083732,0.03768410686964934
WBGene00012317,ztf-6,two_in_resid,0.27399712512910795,0.0002060905631537383,0.01316994749083732,0.004647060919929916
WBGene00006807,unc-75,two_in_resid,0.2739926996389854,0.0002061413403211904,0.01316994749083732,0.004647060919929916
WBGene00008932,F18A11.5,two_in_resid,-0.27392403280719135,0.00020693070385618473,0.013195990176450897,0.004652707544516404
WBGene00001698,grd-9,two_out_resid,0.27390415384094324,0.00020715974851914364,0.013195990176450897,0.01656127100661376
WBGene00077520,C37A5.11,clust_resid,-0.2738672755475957,0.0002075852841243082,0.013195990176450897,0.01614420905489036
WBGene00007436,C08B11.9,clust_resid,0.2738665172548156,0.00020759404253722783,0.013195990176450897,0.01614420905489036
WBGene00020194,T03G6.1,total_deg,0.2738624810299252,0.00020764066742454752,0.013195990176450897,0.008456460011997846
WBGene00007264,C02F4.4,clust_resid,0.2737354068629826,0.0002091135744504505,0.013263507895301393,0.01614420905489036
WBGene00008862,F15D4.5,total_deg,-0.2737283849323999,0.00020919524809657038,0.013263507895301393,0.008473415925102423
WBGene00010811,hmit-1.3,clust_resid,0.27371060272866743,0.00020940220976187253,0.013263507895301393,0.01614420905489036
WBGene00021156,Y4C6B.2,two_in_resid,-0.2736814117457419,0.00020974236816994067,0.013263507895301393,0.0047036769007253705
WBGene00197185,Y70D2A.5,clust_resid,0.2736726581112087,0.00020984447327495104,0.013263507895301393,0.01614420905489036
WBGene00022817,upp-1,total_deg,0.2736576357742069,0.00021001980634374783,0.013263507895301393,0.008473415925102423
WBGene00013729,Y111B2A.3,clust_resid,0.27354897924786237,0.0002112920573549468,0.013329926265572311,0.01614420905489036
WBGene00006667,twk-12,two_out_resid,0.27348421435780185,0.0002120537941027959,0.013357796319396546,0.016796995030124218
WBGene00016979,C56G2.4,two_in_resid,0.2734738563568446,0.0002121758573516775,0.013357796319396546,0.00474592319267975
WBGene00018569,F47F2.1,recip_resid,-0.27344626851729303,0.00021250128384645643,0.013364362739971002,0.035597312648801546
WBGene00022718,ZK370.4,two_in_resid,0.2733217529124845,0.00021397586181986413,0.013443111368678741,0.004773818064477279
WBGene00004422,rpl-11.1,recip_resid,-0.27328676073857894,0.00021439196869790135,0.013443559133150621,0.035597312648801546
WBGene00009867,F49C5.4,total_deg,-0.2732837454488462,0.00021442786002775073,0.013443559133150621,0.008611023923160929
WBGene00044203,T02E9.6,clust_resid,-0.27315122317439783,0.00021601082430496021,0.013528769118490346,0.01628519607685232
WBGene00003616,nhr-17,two_in_resid,-0.27309869867192016,0.00021664122886394776,0.01355420557979221,0.004820825695905476
WBGene00015916,ttc-4,clust_resid,0.2730763808979774,0.0002169096072316443,0.013556962607927735,0.01628519607685232
WBGene00000737,col-164,cycle3_resid,0.2730539862899307,0.0002171792206308345,0.013559791050089231,0.03768410686964934
WBGene00007252,mlt-2,two_in_resid,-0.2729035651880749,0.0002189982727220597,0.013659189456042005,0.004858268484181973
WBGene00219700,linc-6,two_out_resid,0.2728707846789414,0.0002193965670783175,0.013659189456042005,0.017163818442511632
WBGene00007221,cpna-3,two_in_resid,0.2728664540078502,0.0002194492366030773,0.013659189456042005,0.004858268484181973
WBGene00007670,stg-1,total_deg,0.2727720492766604,0.0002206003136841067,0.013703412183724803,0.008761501542905661
WBGene00006321,sup-12,two_out_resid,-0.2727671154369393,0.00022066062625883615,0.013703412183724803,0.017163818442511632
WBGene00045246,C29E4.15,recip_resid,0.2727344791183956,0.00022105996804866278,0.013703412183724803,0.03601192007796518
WBGene00009973,F53C11.3,total_deg,-0.27273393257360257,0.00022106666135761745,0.013703412183724803,0.008761501542905661
WBGene00006731,uev-2,total_deg,-0.27267965664535676,0.00022173229660500026,0.013730590719480538,0.008761501542905661
WBGene00011437,smoc-1,total_deg,0.27263884332989674,0.00022223405581379892,0.013747576115941022,0.008761501542905661
WBGene00016888,C52E12.1,two_in_resid,0.27258294361333774,0.00022292300244909614,0.013768033100577403,0.004922550391676461
WBGene00021245,Y22D7AL.6,two_out_resid,-0.27257505734177634,0.00022302035814330846,0.013768033100577403,0.01719248010901183
WBGene00013456,Y67A10A.7,two_out_resid,-0.2723579265093234,0.0002257164236925754,0.01392025430115497,0.017246332762492884
WBGene00284848,M02E1.4,two_in_resid,0.2722379314893598,0.00022721935755261002,0.013994408652408103,0.004985293401818494
WBGene00022418,igcm-4,two_in_resid,0.27222499564411146,0.00022738193349655447,0.013994408652408103,0.004985293401818494
WBGene00014978,ZC47.8,two_in_resid,0.27217678957042524,0.0002279887346872462,0.01399756560208084,0.004985293401818494
WBGene00008318,C54G4.9,two_in_resid,0.27217002561690834,0.00022807399741930798,0.01399756560208084,0.004985293401818494
WBGene00009768,F46B6.2,total_deg,-0.27216574007551086,0.00022812803398606222,0.01399756560208084,0.008952988388343915
WBGene00022452,Y110A2AR.1,cycle3_resid,0.27207913939243145,0.00022922254163566073,0.014042116877923283,0.03768410686964934
WBGene00012241,W04A8.6,cycle3_resid,-0.272071541925126,0.00022931879543516134,0.014042116877923283,0.03768410686964934
WBGene00199437,C08G9.6,cycle3_resid,-0.2720334692684508,0.00022980171210298895,0.014057445218704905,0.03768410686964934
WBGene00022665,ZK154.1,cycle3_resid,-0.2719927959637453,0.00023031866094750866,0.01407482227537465,0.03768410686964934
