i,j,arrived,out_deg_i,in_deg_j,shared_out,shared_in,triangle_closure,reverse_2step,transition
34,147,0,4,8,0,0,0,0,L2->L3
34,148,0,4,8,0,0,0,0,L2->L3
34,149,0,4,12,0,0,0,0,L2->L3
34,150,0,4,13,0,0,0,0,L2->L3
34,151,0,4,4,0,0,0,0,L2->L3
34,152,0,4,5,0,0,0,0,L2->L3
34,153,0,4,9,0,0,0,0,L2->L3
34,154,0,4,8,0,0,0,0,L2->L3
34,155,0,4,4,0,0,0,0,L2->L3
34,156,0,4,6,0,0,0,0,L2->L3
34,157,0,4,2,0,0,0,0,L2->L3
34,158,0,4,5,0,0,0,0,L2->L3
34,159,0,4,6,0,0,0,0,L2->L3
34,160,0,4,3,0,0,0,0,L2->L3
34,161,0,4,5,0,0,0,0,L2->L3
34,162,0,4,2,0,0,0,0,L2->L3
34,163,0,4,5,0,0,0,0,L2->L3
34,164,0,4,6,0,0,0,0,L2->L3
34,165,0,4,6,0,0,0,0,L2->L3
34,166,0,4,9,0,0,0,0,L2->L3
34,167,0,4,6,0,0,0,0,L2->L3
34,168,0,4,5,0,0,0,0,L2->L3
34,169,0,4,17,0,0,0,0,L2->L3
34,170,0,4,16,0,0,0,0,L2->L3
34,171,0,4,12,0,0,0,0,L2->L3
34,172,0,4,13,0,0,0,0,L2->L3
34,173,0,4,6,0,0,0,0,L2->L3
34,174,0,4,3,0,0,0,0,L2->L3
34,175,0,4,6,0,0,0,0,L2->L3
34,176,0,4,6,0,0,0,0,L2->L3
34,177,0,4,2,0,0,0,0,L2->L3
34,178,0,4,3,0,0,0,0,L2->L3
34,179,0,4,8,0,0,0,0,L2->L3
34,180,0,4,7,0,0,0,0,L2->L3
34,181,0,4,1,0,0,0,0,L2->L3
34,182,0,4,4,0,0,0,0,L2->L3
34,183,0,4,4,0,0,0,0,L2->L3
34,184,0,4,6,0,0,0,0,L2->L3
35,0,0,4,13,1,2,1,1,L2->L3
35,1,0,4,9,1,0,1,0,L2->L3
35,2,0,4,4,0,0,0,0,L2->L3
35,3,0,4,4,0,0,0,0,L2->L3
35,4,0,4,5,1,2,2,1,L2->L3
35,5,0,4,6,0,0,0,0,L2->L3
35,6,1,4,4,2,1,1,3,L2->L3
35,7,0,4,2,1,0,0,1,L2->L3
35,8,0,4,3,0,0,0,0,L2->L3
35,9,0,4,8,0,0,0,0,L2->L3
35,12,1,4,19,0,3,2,0,L2->L3
35,13,0,4,20,0,0,1,0,L2->L3
35,15,0,4,4,1,1,0,1,L2->L3
35,16,0,4,2,0,0,0,0,L2->L3
35,17,0,4,1,0,0,0,0,L2->L3
35,18,0,4,7,0,1,1,0,L2->L3
35,19,0,4,9,0,0,0,0,L2->L3
35,20,0,4,18,1,1,1,1,L2->L3
35,21,0,4,15,1,0,0,0,L2->L3
35,22,0,4,0,0,0,0,1,L2->L3
35,23,0,4,3,1,1,1,1,L2->L3
35,24,0,4,3,0,0,0,0,L2->L3
35,25,0,4,7,1,1,0,1,L2->L3
35,26,0,4,11,2,0,1,1,L2->L3
35,27,0,4,3,2,2,2,2,L2->L3
35,28,0,4,2,1,0,0,0,L2->L3
35,30,0,4,5,1,0,0,0,L2->L3
35,31,0,4,2,1,1,1,1,L2->L3
35,32,0,4,2,1,0,1,0,L2->L3
35,33,0,4,1,1,1,0,2,L2->L3
35,34,0,4,2,0,0,0,1,L2->L3
35,36,0,4,5,1,1,1,0,L2->L3
35,37,0,4,10,0,0,0,0,L2->L3
35,38,0,4,6,0,0,0,0,L2->L3
35,39,0,4,20,0,2,1,0,L2->L3
35,40,0,4,17,0,0,0,0,L2->L3
35,41,0,4,18,0,1,1,0,L2->L3
35,42,0,4,19,0,0,0,0,L2->L3
35,43,0,4,9,0,3,2,0,L2->L3
35,44,0,4,10,0,2,1,0,L2->L3
35,45,0,4,24,0,2,2,0,L2->L3
35,46,0,4,25,0,0,0,0,L2->L3
35,47,0,4,5,0,0,0,0,L2->L3
35,48,0,4,2,0,1,1,1,L2->L3
35,49,0,4,11,0,1,0,0,L2->L3
35,50,0,4,8,1,1,0,1,L2->L3
35,51,0,4,5,0,0,0,0,L2->L3
35,52,0,4,5,0,0,0,0,L2->L3
35,53,0,4,4,1,2,1,1,L2->L3
35,54,0,4,1,1,0,0,0,L2->L3
35,55,0,4,3,0,1,1,0,L2->L3
35,56,0,4,5,1,0,0,0,L2->L3
35,57,0,4,8,2,2,2,2,L2->L3
35,58,0,4,9,2,1,2,2,L2->L3
35,59,0,4,7,0,0,0,0,L2->L3
35,60,0,4,8,0,0,0,0,L2->L3
35,61,0,4,2,0,0,0,0,L2->L3
35,62,0,4,1,0,0,0,0,L2->L3
35,63,0,4,8,0,0,0,0,L2->L3
35,64,0,4,7,0,0,0,0,L2->L3
35,65,0,4,5,0,0,0,0,L2->L3
35,66,0,4,7,0,0,0,0,L2->L3
35,67,0,4,8,0,0,0,0,L2->L3
35,68,0,4,7,0,0,0,0,L2->L3
35,69,0,4,7,0,0,0,0,L2->L3
35,70,0,4,7,0,0,0,0,L2->L3
35,71,0,4,4,0,0,0,0,L2->L3
35,72,0,4,8,0,0,0,0,L2->L3
35,73,0,4,7,0,0,0,0,L2->L3
35,74,0,4,5,0,0,0,0,L2->L3
35,75,0,4,7,0,0,0,0,L2->L3
35,76,0,4,8,0,0,0,0,L2->L3
35,77,0,4,7,0,0,0,0,L2->L3
35,78,0,4,5,0,0,0,0,L2->L3
35,79,0,4,6,0,0,0,0,L2->L3
35,80,0,4,7,0,0,0,0,L2->L3
35,81,0,4,7,0,0,0,0,L2->L3
35,82,0,4,10,0,0,0,0,L2->L3
35,83,0,4,9,0,0,0,0,L2->L3
35,84,0,4,4,0,1,1,0,L2->L3
35,85,0,4,8,0,1,1,0,L2->L3
35,86,0,4,7,0,2,1,0,L2->L3
35,87,0,4,11,0,1,0,0,L2->L3
35,88,0,4,9,0,0,0,0,L2->L3
35,89,0,4,2,0,0,0,0,L2->L3
35,90,0,4,1,0,0,0,0,L2->L3
35,91,0,4,2,0,0,0,0,L2->L3
35,92,0,4,2,0,0,0,0,L2->L3
35,93,0,4,2,0,0,0,0,L2->L3
35,94,0,4,3,0,0,0,0,L2->L3
35,95,0,4,4,0,0,0,0,L2->L3
35,96,0,4,5,0,0,0,0,L2->L3
35,97,0,4,6,0,0,0,0,L2->L3
35,98,0,4,5,0,0,0,0,L2->L3
35,99,0,4,5,0,0,0,0,L2->L3
35,100,0,4,3,0,0,0,0,L2->L3
35,101,0,4,2,0,0,0,0,L2->L3
35,102,0,4,1,0,0,0,0,L2->L3
35,103,0,4,6,0,0,0,0,L2->L3
35,104,0,4,5,0,0,0,0,L2->L3
35,105,0,4,3,0,0,0,0,L2->L3
35,106,0,4,2,0,0,0,0,L2->L3
35,107,0,4,4,0,0,0,0,L2->L3
35,108,0,4,5,0,0,0,0,L2->L3
35,109,0,4,3,0,0,0,0,L2->L3
35,110,0,4,3,0,0,0,0,L2->L3
35,111,0,4,7,0,1,0,0,L2->L3
35,112,0,4,8,0,0,0,0,L2->L3
35,113,0,4,7,0,0,0,0,L2->L3
35,114,0,4,4,0,0,0,0,L2->L3
35,115,0,4,4,0,0,0,0,L2->L3
35,116,0,4,4,0,0,0,0,L2->L3
35,117,0,4,2,2,2,0,3,L2->L3
35,118,0,4,1,1,1,0,2,L2->L3
35,119,0,4,4,0,0,0,0,L2->L3
35,120,0,4,2,0,0,0,0,L2->L3
35,121,0,4,25,0,1,1,0,L2->L3
35,122,0,4,23,0,0,0,0,L2->L3
35,123,0,4,16,0,0,0,0,L2->L3
35,124,0,4,17,0,0,0,0,L2->L3
35,125,0,4,12,0,0,0,0,L2->L3
35,126,0,4,10,0,0,0,0,L2->L3
35,127,0,4,3,0,0,0,0,L2->L3
35,128,0,4,5,1,2,2,1,L2->L3
35,129,0,4,4,0,0,1,0,L2->L3
35,130,0,4,11,0,0,0,0,L2->L3
35,131,0,4,9,0,0,0,0,L2->L3
35,132,0,4,9,0,0,0,0,L2->L3
35,133,0,4,18,0,1,1,0,L2->L3
35,134,0,4,17,0,0,0,0,L2->L3
35,135,0,4,12,0,0,0,0,L2->L3
35,136,0,4,11,0,0,0,0,L2->L3
35,137,0,4,10,0,0,0,0,L2->L3
35,138,0,4,6,0,0,0,0,L2->L3
35,139,0,4,2,0,0,0,0,L2->L3
35,140,0,4,3,0,0,0,0,L2->L3
35,141,0,4,17,0,0,0,0,L2->L3
35,142,0,4,16,0,0,0,0,L2->L3
35,143,0,4,18,0,0,0,0,L2->L3
35,144,0,4,14,0,0,0,0,L2->L3
35,145,0,4,18,0,0,0,0,L2->L3
35,146,0,4,17,0,0,0,0,L2->L3
35,147,0,4,8,0,0,0,0,L2->L3
35,148,0,4,8,0,0,0,0,L2->L3
35,149,0,4,12,0,0,0,0,L2->L3
35,150,0,4,13,0,0,0,0,L2->L3
35,151,0,4,4,1,0,0,1,L2->L3
35,152,0,4,5,0,0,0,0,L2->L3
35,153,0,4,9,0,0,0,0,L2->L3
35,154,0,4,8,0,0,0,0,L2->L3
35,155,0,4,4,0,0,0,0,L2->L3
35,156,0,4,6,0,0,0,0,L2->L3
35,157,0,4,2,0,0,0,0,L2->L3
35,158,0,4,5,0,0,0,0,L2->L3
35,159,0,4,6,0,0,0,0,L2->L3
35,160,0,4,3,0,0,0,0,L2->L3
35,161,0,4,5,0,0,0,0,L2->L3
35,162,0,4,2,0,0,0,0,L2->L3
35,163,0,4,5,0,0,0,0,L2->L3
35,164,0,4,6,0,0,0,0,L2->L3
35,165,0,4,6,0,0,0,0,L2->L3
35,166,0,4,9,0,0,0,0,L2->L3
35,167,0,4,6,0,1,0,0,L2->L3
35,168,0,4,5,0,0,0,0,L2->L3
35,169,0,4,17,0,0,0,0,L2->L3
35,170,0,4,16,0,0,0,0,L2->L3
35,171,0,4,12,0,0,0,0,L2->L3
35,172,0,4,13,0,0,0,0,L2->L3
35,173,0,4,6,0,0,0,0,L2->L3
35,174,0,4,3,0,0,0,0,L2->L3
35,175,0,4,6,0,0,0,0,L2->L3
35,176,0,4,6,0,0,0,0,L2->L3
35,177,0,4,2,0,0,0,0,L2->L3
35,178,0,4,3,0,0,0,0,L2->L3
35,179,0,4,8,0,1,1,0,L2->L3
35,180,0,4,7,0,0,0,0,L2->L3
35,181,0,4,1,0,0,0,0,L2->L3
35,182,0,4,4,0,0,0,0,L2->L3
35,183,0,4,4,0,0,0,0,L2->L3
35,184,0,4,6,0,0,0,0,L2->L3
36,0,0,3,13,0,0,0,0,L2->L3
36,1,0,3,9,1,2,1,1,L2->L3
36,2,0,3,4,0,0,0,0,L2->L3
36,3,0,3,4,0,0,0,0,L2->L3
36,4,0,3,5,0,0,0,0,L2->L3
36,5,0,3,6,0,0,0,0,L2->L3
36,6,0,3,4,1,0,0,0,L2->L3
36,7,0,3,2,1,0,0,1,L2->L3
36,8,0,3,3,0,0,0,0,L2->L3
36,9,0,3,8,0,0,0,0,L2->L3
36,10,0,3,14,1,0,1,0,L2->L3
36,12,0,3,19,0,0,0,0,L2->L3
36,13,1,3,20,0,3,2,0,L2->L3
36,14,0,3,4,1,0,1,0,L2->L3
36,16,0,3,2,0,0,0,0,L2->L3
36,17,0,3,1,0,0,0,0,L2->L3
36,18,0,3,7,0,0,0,0,L2->L3
36,19,0,3,9,0,0,0,0,L2->L3
36,20,0,3,18,0,0,0,0,L2->L3
36,21,0,3,15,1,0,0,1,L2->L3
36,22,0,3,0,0,0,0,1,L2->L3
36,23,0,3,3,0,0,0,0,L2->L3
36,24,0,3,3,0,1,1,0,L2->L3
36,25,0,3,7,0,0,0,0,L2->L3
36,26,0,3,11,1,2,1,1,L2->L3
36,27,0,3,3,0,0,0,0,L2->L3
36,28,0,3,2,2,1,1,2,L2->L3
36,29,0,3,8,1,0,1,0,L2->L3
36,30,0,3,5,1,2,0,2,L2->L3
36,31,0,3,2,0,0,0,0,L2->L3
36,32,0,3,2,1,1,1,1,L2->L3
36,33,0,3,1,1,0,0,0,L2->L3
36,34,1,3,2,1,1,0,1,L2->L3
36,37,0,3,10,0,0,0,0,L2->L3
36,38,0,3,6,0,0,0,0,L2->L3
36,39,0,3,20,0,0,0,0,L2->L3
36,40,0,3,17,0,0,0,0,L2->L3
36,41,0,3,18,0,0,0,0,L2->L3
36,42,0,3,19,0,0,0,0,L2->L3
36,43,0,3,9,0,1,0,0,L2->L3
36,44,0,3,10,0,2,1,0,L2->L3
36,45,0,3,24,0,0,0,0,L2->L3
36,46,0,3,25,0,0,0,0,L2->L3
36,47,0,3,5,0,0,0,0,L2->L3
36,48,0,3,2,1,0,0,1,L2->L3
36,49,0,3,11,0,1,0,0,L2->L3
36,50,0,3,8,0,1,0,0,L2->L3
36,51,0,3,5,0,0,0,0,L2->L3
36,52,0,3,5,0,0,0,0,L2->L3
36,53,0,3,4,0,0,0,0,L2->L3
36,54,0,3,1,1,0,0,2,L2->L3
36,55,0,3,3,0,0,0,0,L2->L3
36,56,0,3,5,1,0,0,1,L2->L3
36,57,0,3,8,1,1,1,1,L2->L3
36,58,0,3,9,1,2,1,1,L2->L3
36,59,0,3,7,0,0,0,0,L2->L3
36,60,0,3,8,0,0,0,0,L2->L3
36,61,0,3,2,0,0,0,0,L2->L3
36,62,0,3,1,0,0,0,0,L2->L3
36,63,0,3,8,0,0,0,0,L2->L3
36,64,0,3,7,0,0,0,0,L2->L3
36,65,0,3,5,0,0,0,0,L2->L3
36,66,0,3,7,0,0,0,0,L2->L3
36,67,0,3,8,0,0,0,0,L2->L3
36,68,0,3,7,0,0,0,0,L2->L3
36,69,0,3,7,0,0,0,0,L2->L3
36,70,0,3,7,0,0,0,0,L2->L3
36,71,0,3,4,0,0,0,0,L2->L3
36,72,0,3,8,0,0,0,0,L2->L3
36,73,0,3,7,0,0,0,0,L2->L3
36,74,0,3,5,0,0,0,0,L2->L3
36,75,0,3,7,0,0,0,0,L2->L3
36,76,0,3,8,0,0,0,0,L2->L3
36,77,0,3,7,0,0,0,0,L2->L3
36,78,0,3,5,0,0,0,0,L2->L3
36,79,0,3,6,0,0,0,0,L2->L3
36,80,0,3,7,0,0,0,0,L2->L3
36,81,0,3,7,0,0,0,0,L2->L3
36,82,0,3,10,0,0,0,0,L2->L3
36,83,0,3,9,0,0,0,0,L2->L3
36,84,0,3,4,0,0,0,0,L2->L3
36,85,0,3,8,0,1,1,0,L2->L3
36,86,0,3,7,0,0,0,0,L2->L3
36,87,0,3,11,0,2,0,0,L2->L3
36,88,0,3,9,0,0,0,0,L2->L3
36,89,0,3,2,0,0,0,0,L2->L3
36,90,0,3,1,0,0,0,0,L2->L3
36,91,0,3,2,0,0,0,0,L2->L3
36,92,0,3,2,0,0,0,0,L2->L3
36,93,0,3,2,0,0,0,0,L2->L3
36,94,0,3,3,0,0,0,0,L2->L3
36,95,0,3,4,0,0,0,0,L2->L3
36,96,0,3,5,0,0,0,0,L2->L3
36,97,0,3,6,0,0,0,0,L2->L3
36,98,0,3,5,0,0,0,0,L2->L3
36,99,0,3,5,0,0,0,0,L2->L3
36,100,0,3,3,0,0,0,0,L2->L3
36,101,0,3,2,0,0,0,0,L2->L3
36,102,0,3,1,0,0,0,0,L2->L3
36,103,0,3,6,0,0,0,0,L2->L3
36,104,0,3,5,0,0,0,0,L2->L3
36,105,0,3,3,0,0,0,0,L2->L3
36,106,0,3,2,0,0,0,0,L2->L3
36,107,0,3,4,0,0,0,0,L2->L3
36,108,0,3,5,0,0,0,0,L2->L3
36,109,0,3,3,0,0,0,0,L2->L3
36,110,0,3,3,0,0,0,0,L2->L3
36,111,0,3,7,0,0,0,0,L2->L3
36,112,0,3,8,0,1,0,0,L2->L3
36,113,0,3,7,0,0,0,0,L2->L3
36,114,0,3,4,0,0,0,0,L2->L3
36,115,0,3,4,0,0,0,0,L2->L3
36,116,0,3,4,0,0,0,0,L2->L3
36,117,0,3,2,1,0,0,0,L2->L3
36,118,0,3,1,2,1,0,3,L2->L3
36,119,0,3,4,0,0,0,0,L2->L3
36,120,0,3,2,0,0,0,0,L2->L3
36,121,0,3,25,0,0,0,0,L2->L3
36,122,0,3,23,0,0,0,0,L2->L3
36,123,0,3,16,0,0,0,0,L2->L3
36,124,0,3,17,0,0,0,0,L2->L3
36,125,0,3,12,0,0,0,0,L2->L3
36,126,0,3,10,0,0,0,0,L2->L3
36,127,0,3,3,0,0,0,0,L2->L3
36,128,0,3,5,0,0,0,0,L2->L3
36,129,0,3,4,0,1,1,0,L2->L3
36,130,0,3,11,0,0,0,0,L2->L3
36,131,0,3,9,0,0,0,0,L2->L3
36,132,0,3,9,0,0,0,0,L2->L3
36,133,0,3,18,0,0,0,0,L2->L3
36,134,0,3,17,0,0,0,0,L2->L3
36,135,0,3,12,0,0,0,0,L2->L3
36,136,0,3,11,0,0,0,0,L2->L3
36,137,0,3,10,0,0,0,0,L2->L3
36,138,0,3,6,0,0,0,0,L2->L3
36,139,0,3,2,0,0,0,0,L2->L3
36,140,0,3,3,0,0,0,0,L2->L3
36,141,0,3,17,0,0,0,0,L2->L3
36,142,0,3,16,0,0,0,0,L2->L3
36,143,0,3,18,0,0,0,0,L2->L3
36,144,0,3,14,0,0,0,0,L2->L3
36,145,0,3,18,0,0,0,0,L2->L3
36,146,0,3,17,0,0,0,0,L2->L3
36,147,0,3,8,0,0,0,0,L2->L3
36,148,0,3,8,0,0,0,0,L2->L3
36,149,0,3,12,0,0,0,0,L2->L3
36,150,0,3,13,0,0,0,0,L2->L3
36,151,0,3,4,0,0,0,0,L2->L3
36,152,0,3,5,0,0,0,0,L2->L3
36,153,0,3,9,0,0,0,0,L2->L3
36,154,0,3,8,0,0,0,0,L2->L3
36,155,0,3,4,0,0,0,0,L2->L3
36,156,0,3,6,0,0,0,0,L2->L3
36,157,0,3,2,0,0,0,0,L2->L3
36,158,0,3,5,0,0,0,0,L2->L3
36,159,0,3,6,0,0,0,0,L2->L3
36,160,0,3,3,0,0,0,0,L2->L3
36,161,0,3,5,0,1,1,0,L2->L3
36,162,0,3,2,0,0,0,0,L2->L3
36,163,0,3,5,0,0,0,0,L2->L3
36,164,0,3,6,0,0,0,0,L2->L3
36,165,0,3,6,0,0,0,0,L2->L3
36,166,0,3,9,0,0,0,0,L2->L3
36,167,0,3,6,0,0,0,0,L2->L3
36,168,0,3,5,0,0,0,0,L2->L3
36,169,0,3,17,0,1,1,0,L2->L3
36,170,0,3,16,0,0,0,0,L2->L3
36,171,0,3,12,0,0,0,0,L2->L3
36,172,0,3,13,0,0,0,0,L2->L3
36,173,0,3,6,0,0,0,0,L2->L3
36,174,0,3,3,0,0,0,0,L2->L3
36,175,0,3,6,0,0,0,0,L2->L3
36,176,0,3,6,0,0,0,0,L2->L3
36,177,0,3,2,0,0,0,0,L2->L3
36,178,0,3,3,0,1,0,0,L2->L3
36,179,0,3,8,0,0,0,0,L2->L3
36,180,0,3,7,0,1,1,0,L2->L3
36,181,0,3,1,0,0,0,0,L2->L3
36,182,0,3,4,0,0,0,0,L2->L3
36,183,0,3,4,0,0,0,0,L2->L3
36,184,0,3,6,0,0,0,0,L2->L3
37,0,0,7,13,3,2,2,0,L2->L3
37,1,0,7,9,1,0,0,0,L2->L3
37,2,0,7,4,0,0,0,0,L2->L3
37,3,0,7,4,2,0,0,0,L2->L3
37,4,0,7,5,1,1,0,2,L2->L3
37,5,0,7,6,1,1,0,2,L2->L3
37,6,0,7,4,2,0,0,0,L2->L3
37,7,0,7,2,1,0,0,0,L2->L3
37,8,0,7,3,0,2,0,1,L2->L3
37,9,0,7,8,0,2,0,0,L2->L3
37,10,0,7,14,0,2,0,2,L2->L3
37,11,0,7,15,0,0,0,0,L2->L3
37,12,0,7,19,0,2,0,0,L2->L3
37,13,0,7,20,2,2,1,2,L2->L3
37,14,0,7,4,1,0,0,0,L2->L3
37,15,0,7,4,1,0,0,0,L2->L3
37,16,0,7,2,0,0,0,0,L2->L3
37,17,0,7,1,1,0,0,1,L2->L3
37,18,0,7,7,2,1,0,3,L2->L3
37,19,0,7,9,1,0,0,1,L2->L3
37,20,0,7,18,2,6,2,1,L2->L3
37,21,0,7,15,3,6,1,0,L2->L3
37,22,0,7,0,1,0,0,0,L2->L3
37,23,0,7,3,1,0,0,0,L2->L3
37,24,0,7,3,0,0,0,0,L2->L3
37,25,0,7,7,0,2,0,2,L2->L3
37,26,0,7,11,0,1,0,1,L2->L3
37,27,0,7,3,0,0,0,0,L2->L3
37,28,0,7,2,0,0,0,0,L2->L3
37,29,0,7,8,5,1,0,3,L2->L3
37,30,0,7,5,1,0,0,0,L2->L3
37,31,0,7,2,0,0,0,0,L2->L3
37,32,0,7,2,0,0,0,0,L2->L3
37,33,0,7,1,0,0,0,0,L2->L3
37,34,0,7,2,0,0,0,0,L2->L3
37,35,0,7,8,0,0,0,0,L2->L3
37,36,0,7,5,0,0,0,0,L2->L3
37,38,0,7,6,0,2,0,0,L2->L3
37,40,0,7,17,0,1,1,0,L2->L3
37,41,0,7,18,0,0,0,0,L2->L3
37,42,0,7,19,0,0,0,0,L2->L3
37,43,0,7,9,0,0,0,0,L2->L3
37,46,0,7,25,0,4,2,0,L2->L3
37,47,0,7,5,1,0,0,2,L2->L3
37,48,0,7,2,2,0,0,5,L2->L3
37,49,0,7,11,0,0,0,0,L2->L3
37,50,0,7,8,0,1,1,0,L2->L3
37,51,0,7,5,1,0,0,0,L2->L3
37,52,0,7,5,1,0,0,0,L2->L3
37,53,0,7,4,1,0,0,2,L2->L3
37,54,0,7,1,0,0,0,1,L2->L3
37,55,0,7,3,0,1,0,2,L2->L3
37,56,0,7,5,0,0,0,0,L2->L3
37,57,0,7,8,0,0,0,1,L2->L3
37,58,0,7,9,0,1,0,2,L2->L3
37,59,0,7,7,0,2,0,1,L2->L3
37,60,0,7,8,4,4,1,1,L2->L3
37,61,0,7,2,1,0,0,0,L2->L3
37,62,0,7,1,1,0,0,0,L2->L3
37,63,0,7,8,0,0,0,0,L2->L3
37,64,0,7,7,0,0,0,0,L2->L3
37,65,0,7,5,0,0,0,0,L2->L3
37,66,0,7,7,0,0,0,0,L2->L3
37,67,0,7,8,0,0,0,0,L2->L3
37,68,0,7,7,0,0,0,0,L2->L3
37,69,0,7,7,0,0,0,0,L2->L3
37,70,0,7,7,0,0,0,0,L2->L3
37,71,0,7,4,0,0,0,0,L2->L3
37,72,0,7,8,0,0,0,0,L2->L3
37,73,0,7,7,0,0,0,0,L2->L3
37,74,0,7,5,0,0,0,0,L2->L3
37,75,0,7,7,0,0,0,0,L2->L3
37,76,0,7,8,0,0,0,0,L2->L3
37,77,0,7,7,0,0,0,0,L2->L3
37,78,0,7,5,0,0,0,0,L2->L3
37,79,0,7,6,0,0,0,0,L2->L3
37,80,0,7,7,1,1,1,1,L2->L3
37,81,0,7,7,1,0,0,0,L2->L3
37,82,0,7,10,0,0,1,0,L2->L3
37,83,0,7,9,1,1,0,0,L2->L3
37,84,0,7,4,0,0,0,0,L2->L3
37,85,0,7,8,0,2,0,0,L2->L3
37,86,0,7,7,0,1,0,0,L2->L3
37,87,0,7,11,0,2,0,0,L2->L3
37,89,0,7,2,4,0,0,1,L2->L3
37,90,0,7,1,2,0,0,1,L2->L3
37,91,0,7,2,1,0,0,0,L2->L3
37,92,0,7,2,0,1,0,0,L2->L3
37,93,0,7,2,0,1,0,0,L2->L3
37,94,0,7,3,0,1,0,0,L2->L3
37,95,0,7,4,0,0,0,0,L2->L3
37,96,0,7,5,0,0,0,0,L2->L3
37,97,0,7,6,0,0,0,0,L2->L3
37,98,0,7,5,0,0,0,0,L2->L3
37,99,0,7,5,0,0,0,0,L2->L3
37,100,0,7,3,0,0,0,0,L2->L3
37,101,0,7,2,0,1,0,1,L2->L3
37,102,0,7,1,0,1,0,1,L2->L3
37,103,0,7,6,0,1,0,1,L2->L3
37,104,0,7,5,0,1,0,1,L2->L3
37,105,0,7,3,2,1,0,2,L2->L3
37,106,0,7,2,0,1,0,1,L2->L3
37,107,0,7,4,1,0,0,1,L2->L3
37,108,0,7,5,1,0,0,0,L2->L3
37,109,0,7,3,0,1,0,0,L2->L3
37,110,0,7,3,0,1,0,0,L2->L3
37,111,0,7,7,0,2,1,0,L2->L3
37,112,0,7,8,0,2,1,0,L2->L3
37,113,0,7,7,2,0,0,1,L2->L3
37,114,0,7,4,1,0,0,0,L2->L3
37,115,0,7,4,2,1,1,1,L2->L3
37,116,0,7,4,1,1,1,1,L2->L3
37,117,0,7,2,0,0,0,1,L2->L3
37,118,0,7,1,0,0,0,0,L2->L3
37,119,0,7,4,0,0,0,0,L2->L3
37,120,0,7,2,0,0,0,1,L2->L3
37,122,0,7,23,1,3,1,0,L2->L3
37,124,0,7,17,1,2,0,0,L2->L3
37,125,0,7,12,1,1,1,0,L2->L3
37,126,0,7,10,1,0,0,0,L2->L3
37,127,0,7,3,0,1,0,0,L2->L3
37,128,0,7,5,0,0,0,0,L2->L3
37,129,0,7,4,0,0,0,0,L2->L3
37,130,0,7,11,3,3,1,3,L2->L3
37,131,0,7,9,0,0,0,1,L2->L3
37,132,0,7,9,2,1,0,3,L2->L3
37,133,0,7,18,1,1,0,1,L2->L3
37,134,0,7,17,2,1,0,1,L2->L3
37,135,0,7,12,0,2,1,0,L2->L3
37,136,0,7,11,0,2,1,0,L2->L3
37,137,0,7,10,3,4,2,4,L2->L3
37,138,0,7,6,2,1,1,1,L2->L3
37,139,0,7,2,1,0,1,0,L2->L3
37,140,0,7,3,1,0,1,0,L2->L3
37,141,0,7,17,0,0,1,0,L2->L3
37,142,0,7,16,0,0,1,0,L2->L3
37,143,0,7,18,1,0,1,0,L2->L3
37,144,0,7,14,1,1,2,0,L2->L3
37,145,0,7,18,0,0,1,0,L2->L3
37,146,0,7,17,0,0,1,0,L2->L3
37,147,0,7,8,0,0,0,0,L2->L3
37,148,0,7,8,0,0,0,0,L2->L3
37,149,0,7,12,0,0,0,0,L2->L3
37,150,0,7,13,0,0,0,0,L2->L3
37,151,0,7,4,0,1,1,0,L2->L3
37,152,0,7,5,0,0,0,0,L2->L3
37,153,0,7,9,1,0,0,0,L2->L3
37,154,0,7,8,0,0,0,0,L2->L3
37,155,0,7,4,1,0,0,0,L2->L3
37,156,0,7,6,0,0,0,0,L2->L3
37,157,0,7,2,0,0,1,0,L2->L3
37,158,0,7,5,0,1,2,0,L2->L3
37,159,0,7,6,0,0,0,0,L2->L3
37,160,0,7,3,0,0,1,0,L2->L3
37,161,0,7,5,0,0,0,0,L2->L3
37,162,0,7,2,0,0,0,0,L2->L3
37,163,0,7,5,0,2,1,0,L2->L3
37,164,0,7,6,0,1,1,0,L2->L3
37,165,0,7,6,0,2,0,0,L2->L3
37,166,0,7,9,0,1,0,0,L2->L3
37,167,0,7,6,0,1,0,1,L2->L3
37,168,0,7,5,0,0,0,0,L2->L3
37,169,0,7,17,1,1,2,0,L2->L3
37,170,0,7,16,1,1,2,0,L2->L3
37,171,0,7,12,1,0,1,0,L2->L3
37,172,0,7,13,1,1,2,0,L2->L3
37,173,0,7,6,0,0,0,0,L2->L3
37,174,0,7,3,0,0,0,0,L2->L3
37,175,0,7,6,0,0,0,0,L2->L3
37,176,0,7,6,0,0,0,0,L2->L3
37,177,0,7,2,1,0,0,1,L2->L3
37,178,0,7,3,0,0,0,0,L2->L3
37,180,0,7,7,0,1,0,1,L2->L3
37,181,0,7,1,1,0,0,1,L2->L3
37,182,0,7,4,1,1,1,0,L2->L3
37,183,0,7,4,2,0,0,1,L2->L3
37,184,0,7,6,1,1,0,0,L2->L3
38,0,0,5,13,0,0,0,0,L2->L3
38,1,0,5,9,1,1,1,0,L2->L3
38,2,0,5,4,1,0,0,0,L2->L3
38,3,0,5,4,2,0,0,0,L2->L3
38,4,0,5,5,0,0,0,0,L2->L3
