motif,wbgene,symbol,rho,p,q_global,q_per_motif
dualinh_anchor,WBGene00044612,Y57E12AR.1,0.34220532361113515,0.0014418130649113427,0.2383977265832848,0.16144656167349034
dualinh_anchor,WBGene00010788,sulp-4,0.3414891301429881,0.0014776023221922058,0.24205315077985654,0.16338587677640315
plus_anchor,WBGene00017874,acdh-9,0.34089056839603893,0.0015081275525012053,0.24410978589151458,0.4456312122412084
plus_anchor,WBGene00013599,eipr-1,-0.3407041068714022,0.001517752455802996,0.24410978589151458,0.4456312122412084
plus_anchor,WBGene00009850,F48F7.5,0.3390986409595441,0.0016029504273142525,0.2554900807211149,0.4456312122412084
plus_anchor,WBGene00001159,eff-1,-0.33737095621070334,0.0016994402565501095,0.26452739021943106,0.4456312122412084
plus_anchor,WBGene00012760,Y41C4A.17,0.3371601201491761,0.001711567351669044,0.26452739021943106,0.4456312122412084
plus_anchor,WBGene00003175,mec-12,-0.3357303235362397,0.0017958901170616116,0.26452739021943106,0.4456312122412084
dualinh_anchor,WBGene00015954,C18B2.3,0.3352651581449408,0.0018241205972626378,0.26452739021943106,0.18336557731119651
dualinh_anchor,WBGene00001333,erm-1,0.3352651581449408,0.0018241205972626378,0.26452739021943106,0.18336557731119651
dualinh_anchor,WBGene00013891,ZC434.3,0.3352651581449408,0.0018241205972626378,0.26452739021943106,0.18336557731119651
dualinh_anchor,WBGene00013926,nep-1,0.3352651581449408,0.0018241205972626378,0.26452739021943106,0.18336557731119651
dualinh_anchor,WBGene00015914,C17F4.8,0.3352651581449408,0.0018241205972626378,0.26452739021943106,0.18336557731119651
dualinh_anchor,WBGene00194657,T07D10.10,0.3352651581449408,0.0018241205972626378,0.26452739021943106,0.18336557731119651
dualinh_anchor,WBGene00004780,ser-7,0.3352651581449408,0.0018241205972626378,0.26452739021943106,0.18336557731119651
dualinh_anchor,WBGene00018392,insc-1,0.3352651581449408,0.0018241205972626378,0.26452739021943106,0.18336557731119651
plus_anchor,WBGene00015798,C15H9.2,0.3348029309587613,0.00185256858804629,0.26646864601394277,0.4456312122412084
plus_anchor,WBGene00003774,nmr-1,-0.33453066997106234,0.0018695116358615682,0.26673709565857145,0.4456312122412084
plus_anchor,WBGene00023520,oig-5,-0.3333674103224602,0.0019434869625228337,0.26723740639415927,0.4456312122412084
