FilePath,Tag,Text
Network connection: NCXLS_M4_I6_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RIGR_AVKR contains 1 individual synaptic connections
Network connection: NCXLS_SMBVL_PLNL contains 1 individual synaptic connections
Network connection: NCXLS_RIGR_AVKL contains 4 individual synaptic connections
Network connection: NCXLS_PVPL_PHAR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RIH_CEPVL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_VD1_VC1_GJ contains 1 individual synaptic connections
Network connection: NCXLS_ADER_RIH contains 1 individual synaptic connections
Network connection: NCXLS_VD12_VA12 contains 2 individual synaptic connections
Network connection: NCXLS_RIAL_SMDVR contains 11 individual synaptic connections
Network connection: NCXLS_VD12_VA11 contains 3 individual synaptic connections
Network connection: NCXLS_AVAR_AS8_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RIAL_SMDVL contains 6 individual synaptic connections
Network connection: NCXLS_ADAL_AVEL contains 1 individual synaptic connections
Network connection: NCXLS_CEPDR_URBR contains 2 individual synaptic connections
Network connection: NCXLS_ASIL_AWCR contains 1 individual synaptic connections
Network connection: NCXLS_AIYL_AIZL contains 13 individual synaptic connections
Network connection: NCXLS_DA2_AS2_GJ contains 1 individual synaptic connections
Network connection: NCXLS_ASIL_AWCL contains 1 individual synaptic connections
Network connection: NCXLS_AWAL_ADAL contains 1 individual synaptic connections
Network connection: NCXLS_RICR_SMBDR contains 1 individual synaptic connections
Network connection: NCXLS_ASHR_ADFR contains 2 individual synaptic connections
Network connection: NCXLS_AVKL_PVT_GJ contains 2 individual synaptic connections
Network connection: NCXLS_VB7_AVBL_GJ contains 2 individual synaptic connections
Network connection: NCXLS_ADAL_AVDL contains 1 individual synaptic connections
Network connection: NCXLS_RIBL_AIBR contains 2 individual synaptic connections
Network connection: NCXLS_VA7_DD4 contains 11 individual synaptic connections
Network connection: NCXLS_AIMR_AVFR contains 1 individual synaptic connections
Network connection: NCXLS_VA7_DD3 contains 3 individual synaptic connections
Network connection: NCXLS_AIMR_AVFL contains 1 individual synaptic connections
Network connection: NCXLS_CEPDL_RMHR contains 3 individual synaptic connections
Network connection: NCXLS_SAAVL_RMDVL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_PHAL_AVHR contains 1 individual synaptic connections
Network connection: NCXLS_AQR_AVDR contains 1 individual synaptic connections
Network connection: NCXLS_PHAL_AVHL contains 1 individual synaptic connections
Network connection: NCXLS_AQR_AVDL contains 1 individual synaptic connections
Network connection: NCXLS_SDQR_AVAL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RIFL_ALML contains 2 individual synaptic connections
Network connection: NCXLS_CEPDR_SIADL contains 1 individual synaptic connections
Network connection: NCXLS_VA9_DVC_GJ contains 1 individual synaptic connections
Network connection: NCXLS_ADFR_SMBDR contains 1 individual synaptic connections
Network connection: NCXLS_LUAR_PVR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AVAR_PDER contains 1 individual synaptic connections
Network connection: NCXLS_AUAR_AWBR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AVAR_PDEL contains 1 individual synaptic connections
Network connection: NCXLS_OLLL_RIGL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_CEPDL_RMGL contains 3 individual synaptic connections
Network connection: NCXLS_CEPVR_URAVR contains 1 individual synaptic connections
Network connection: NCXLS_AVJR_AVER contains 1 individual synaptic connections
Network connection: NCXLS_M3L_MI contains 1 individual synaptic connections
Network connection: NCXLS_ADAL_AVBR contains 7 individual synaptic connections
Network connection: NCXLS_ADFR_AUAR contains 4 individual synaptic connections
Network connection: NCXLS_PVWL_AVJL contains 1 individual synaptic connections
Network connection: NCXLS_RIH_OLQDR contains 2 individual synaptic connections
Network connection: NCXLS_ADAL_AVBL contains 4 individual synaptic connections
Network connection: NCXLS_RMGL_RMDVL contains 3 individual synaptic connections
Network connection: NCXLS_AVM_PVNL contains 1 individual synaptic connections
Network connection: NCXLS_PHAR_AVG contains 3 individual synaptic connections
Network connection: NCXLS_AIMR_AVDR contains 1 individual synaptic connections
Network connection: NCXLS_RIH_OLQDL contains 2 individual synaptic connections
Network connection: NCXLS_PVCR_PVCL_GJ contains 5 individual synaptic connections
Network connection: NCXLS_PVT_AIBR contains 1 individual synaptic connections
Network connection: NCXLS_PVPL_DVC_GJ contains 2 individual synaptic connections
Network connection: NCXLS_AWAL_AWAR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_VA4_DD2 contains 13 individual synaptic connections
Network connection: NCXLS_PVT_AIBL contains 1 individual synaptic connections
Network connection: NCXLS_M3L_M1 contains 1 individual synaptic connections
Network connection: NCXLS_VD13_AVAR contains 2 individual synaptic connections
Network connection: NCXLS_AQR_AVBR contains 4 individual synaptic connections
Network connection: NCXLS_SMDVR_RMDDL contains 1 individual synaptic connections
Network connection: NCXLS_AVJR_AVDR contains 3 individual synaptic connections
Network connection: NCXLS_PHAL_AVFL contains 3 individual synaptic connections
Network connection: NCXLS_AQR_AVBL contains 3 individual synaptic connections
Network connection: NCXLS_RIGR_AQR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AS10_AVAR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_ADAL_AVAR contains 2 individual synaptic connections
Network connection: NCXLS_VA5_AVAR_GJ contains 3 individual synaptic connections
Network connection: NCXLS_AVJR_AVDL contains 1 individual synaptic connections
Network connection: NCXLS_PDB_VD13 contains 2 individual synaptic connections
Network connection: NCXLS_IL2DL_IL1DL contains 7 individual synaptic connections
Network connection: NCXLS_DA9_DA8_GJ contains 1 individual synaptic connections
Network connection: NCXLS_PVCR_AVJL_GJ contains 3 individual synaptic connections
Network connection: NCXLS_PVPR_PVCR contains 7 individual synaptic connections
Network connection: NCXLS_ADEL_RIH contains 2 individual synaptic connections
Network connection: NCXLS_AVBL_VB1_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RIBL_RIGL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_PVPR_PVCL contains 4 individual synaptic connections
Network connection: NCXLS_AQR_AVAR contains 3 individual synaptic connections
Network connection: NCXLS_AVBR_DB1_GJ contains 3 individual synaptic connections
Network connection: NCXLS_AVAL_RIMR_GJ contains 2 individual synaptic connections
Network connection: NCXLS_AQR_AVAL contains 1 individual synaptic connections
Network connection: NCXLS_RIBR_RIH contains 1 individual synaptic connections
Network connection: NCXLS_AWAL_AWBL contains 1 individual synaptic connections
Network connection: NCXLS_RIGL_RMEL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_DVA_RIR contains 1 individual synaptic connections
Network connection: NCXLS_AUAR_RIBR contains 13 individual synaptic connections
Network connection: NCXLS_DB1_AVBR_GJ contains 2 individual synaptic connections
Network connection: NCXLS_RIGR_AVER contains 2 individual synaptic connections
Network connection: NCXLS_FLPL_RIH_GJ contains 1 individual synaptic connections
Network connection: NCXLS_PHAL_AVDR contains 1 individual synaptic connections
Network connection: NCXLS_ASHR_ADAR contains 2 individual synaptic connections
Network connection: NCXLS_AVJR_AVBR contains 1 individual synaptic connections
Network connection: NCXLS_DVB_PDA contains 1 individual synaptic connections
Network connection: NCXLS_VA1_DD1 contains 7 individual synaptic connections
Network connection: NCXLS_BAGR_BAGL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_VA8_VA8_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AVJR_AVBL contains 3 individual synaptic connections
Network connection: NCXLS_AWBR_AWBL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AVAR_SABVL contains 1 individual synaptic connections
Network connection: NCXLS_RIPL_RMED_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AIZL_ASHL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AUAR_RIAR contains 6 individual synaptic connections
Network connection: NCXLS_URBL_URXL contains 2 individual synaptic connections
Network connection: NCXLS_AS3_DA2_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RMGL_ASHL contains 1 individual synaptic connections
Network connection: NCXLS_ADEL_RIVR contains 1 individual synaptic connections
Network connection: NCXLS_VC1_DVC contains 1 individual synaptic connections
Network connection: NCXLS_I1L_RIPL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AVJR_AVAR contains 1 individual synaptic connections
Network connection: NCXLS_ADEL_RIVL contains 1 individual synaptic connections
Network connection: NCXLS_CEPVR_RIPR contains 1 individual synaptic connections
Network connection: NCXLS_DA9_VD13 contains 1 individual synaptic connections
Network connection: NCXLS_AVJR_AVAL contains 1 individual synaptic connections
Network connection: NCXLS_RIBR_RIBR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_IL2R_OLLR contains 1 individual synaptic connections
Network connection: NCXLS_PDER_PVCR contains 1 individual synaptic connections
Network connection: NCXLS_RIFL_RIML contains 4 individual synaptic connections
Network connection: NCXLS_PDER_PVCL contains 1 individual synaptic connections
Network connection: NCXLS_RICL_SMDVR contains 1 individual synaptic connections
Network connection: NCXLS_PDB_RID_GJ contains 2 individual synaptic connections
Network connection: NCXLS_ALNL_SMBDR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_M3L_I6 contains 1 individual synaptic connections
Network connection: NCXLS_M3L_I5 contains 3 individual synaptic connections
Network connection: NCXLS_HSNR_AIZR contains 1 individual synaptic connections
Network connection: NCXLS_M3L_I4 contains 2 individual synaptic connections
Network connection: NCXLS_OLQVL_RIGL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AS3_DD1 contains 1 individual synaptic connections
Network connection: NCXLS_PHAL_AVG contains 5 individual synaptic connections
Network connection: NCXLS_PHCR_PHCL contains 1 individual synaptic connections
Network connection: NCXLS_AWAR_RIGR contains 1 individual synaptic connections
Network connection: NCXLS_ASJL_ASJR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_DVA_PVCR contains 1 individual synaptic connections
Network connection: NCXLS_AS6_DA5_GJ contains 2 individual synaptic connections
Network connection: NCXLS_PLNL_SMBVL contains 6 individual synaptic connections
Network connection: NCXLS_RICL_ADAR contains 1 individual synaptic connections
Network connection: NCXLS_RID_DB1_GJ contains 1 individual synaptic connections
Network connection: NCXLS_DVA_PVCL contains 3 individual synaptic connections
Network connection: NCXLS_BAGR_RIGL contains 4 individual synaptic connections
Network connection: NCXLS_AWCL_RIAL contains 3 individual synaptic connections
Network connection: NCXLS_SAADL_SMBDL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RIGL_AVKL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_IL2L_RMGL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_OLQVR_RIH contains 2 individual synaptic connections
Network connection: NCXLS_FLPL_FLPR_GJ contains 2 individual synaptic connections
Network connection: NCXLS_AVBL_DB7_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RMDVR_OLQDR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AWAR_RIFR contains 2 individual synaptic connections
Network connection: NCXLS_RIML_AVAR_GJ contains 2 individual synaptic connections
Network connection: NCXLS_RIFR_PVCR contains 1 individual synaptic connections
Network connection: NCXLS_PHBL_AVDL contains 1 individual synaptic connections
Network connection: NCXLS_URAVL_RMEV contains 1 individual synaptic connections
Network connection: NCXLS_RIFR_PVCL contains 1 individual synaptic connections
Network connection: NCXLS_ADAL_AIBR contains 2 individual synaptic connections
Network connection: NCXLS_AFDL_AIBL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_ADAL_AIBL contains 1 individual synaptic connections
Network connection: NCXLS_IL2R_URBR contains 1 individual synaptic connections
Network connection: NCXLS_AWBR_SMBVR contains 1 individual synaptic connections
Network connection: NCXLS_ASKR_ASKL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RMEV_SMDDR contains 1 individual synaptic connections
Network connection: NCXLS_AS3_DA3 contains 1 individual synaptic connections
Network connection: NCXLS_DB5_AVBR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_IL2L_OLQDL contains 5 individual synaptic connections
Network connection: NCXLS_AVBR_VB2_GJ contains 1 individual synaptic connections
Network connection: NCXLS_LUAL_PLML_GJ contains 1 individual synaptic connections
Network connection: NCXLS_DB1_AS1 contains 1 individual synaptic connections
Network connection: NCXLS_PVCR_AVAL_GJ contains 5 individual synaptic connections
Network connection: NCXLS_PVNL_AVBR_GJ contains 2 individual synaptic connections
Network connection: NCXLS_VC4_AVFR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_VC2_PVCR contains 1 individual synaptic connections
Network connection: NCXLS_CEPDL_AVER contains 1 individual synaptic connections
Network connection: NCXLS_I3_M2R_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RIGL_RIGR_GJ contains 3 individual synaptic connections
Network connection: NCXLS_VB2_VB5_GJ contains 1 individual synaptic connections
Network connection: NCXLS_PVCR_PLMR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_OLLR_CEPDR contains 1 individual synaptic connections
Network connection: NCXLS_PHBL_AVAR contains 6 individual synaptic connections
Network connection: NCXLS_DA7_AVAL_GJ contains 2 individual synaptic connections
Network connection: NCXLS_AVAR_AVAL_GJ contains 5 individual synaptic connections
Network connection: NCXLS_ASHL_ASHR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_PHBL_AVAL contains 9 individual synaptic connections
Network connection: NCXLS_RIMR_RIS contains 1 individual synaptic connections
Network connection: NCXLS_I2R_M1 contains 2 individual synaptic connections
Network connection: NCXLS_RIVL_SMDDR contains 1 individual synaptic connections
Network connection: NCXLS_RIBR_RIGR contains 1 individual synaptic connections
Network connection: NCXLS_RMHL_SIBVR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AVAR_VA11_GJ contains 3 individual synaptic connections
Network connection: NCXLS_AIMR_AIAR contains 5 individual synaptic connections
Network connection: NCXLS_RMGR_RIR contains 1 individual synaptic connections
Network connection: NCXLS_RMGR_RMHR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_OLQVL_RIH contains 1 individual synaptic connections
Network connection: NCXLS_BAGR_RIBL contains 4 individual synaptic connections
Network connection: NCXLS_RIH_CEPDL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_ALML_PVR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RMDVL_SAAVL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_PVQR_PVT contains 1 individual synaptic connections
Network connection: NCXLS_PQR_PVPL_GJ contains 4 individual synaptic connections
Network connection: NCXLS_RMDVL_SMDVL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_URYDL_RIBL contains 1 individual synaptic connections
Network connection: NCXLS_AVM_PVCR contains 5 individual synaptic connections
Network connection: NCXLS_CEPVL_OLQVL contains 6 individual synaptic connections
Network connection: NCXLS_M3R_MCL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AVKL_VB10_GJ contains 1 individual synaptic connections
Network connection: NCXLS_ADAL_AVDR_GJ contains 2 individual synaptic connections
Network connection: NCXLS_AVM_PVCL contains 4 individual synaptic connections
Network connection: NCXLS_BAGR_RIAL contains 4 individual synaptic connections
Network connection: NCXLS_VB11_DD6 contains 7 individual synaptic connections
Network connection: NCXLS_IL2L_RMEV contains 2 individual synaptic connections
Network connection: NCXLS_PVM_PDEL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_DVA_AVBL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_IL2L_RMER contains 1 individual synaptic connections
Network connection: NCXLS_BAGR_RIGL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_ASIR_ASIL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_OLQVL_RIPL contains 1 individual synaptic connections
Network connection: NCXLS_RIH_CEPVR contains 1 individual synaptic connections
Network connection: NCXLS_OLQDR_CEPDR_GJ contains 2 individual synaptic connections
Network connection: NCXLS_BAGR_RIR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_VB9_VB8 contains 1 individual synaptic connections
Network connection: NCXLS_RIH_CEPVL contains 1 individual synaptic connections
Network connection: NCXLS_AVBL_VB8_GJ contains 3 individual synaptic connections
Network connection: NCXLS_OLQDR_RIH_GJ contains 1 individual synaptic connections
Network connection: NCXLS_VB6_VD7 contains 2 individual synaptic connections
Network connection: NCXLS_IL2L_RMDR contains 1 individual synaptic connections
Network connection: NCXLS_VA8_PVCR_GJ contains 2 individual synaptic connections
Network connection: NCXLS_VD5_PVPR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_IL2L_RMDL contains 3 individual synaptic connections
Network connection: NCXLS_AVFL_AVHR_GJ contains 3 individual synaptic connections
Network connection: NCXLS_AVFL_AVL contains 1 individual synaptic connections
Network connection: NCXLS_AIBL_ASER contains 1 individual synaptic connections
Network connection: NCXLS_ASIL_AIYL contains 2 individual synaptic connections
Network connection: NCXLS_AVFL_AVG contains 1 individual synaptic connections
Network connection: NCXLS_ALML_AVM_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AFDR_ASER contains 1 individual synaptic connections
Network connection: NCXLS_AS9_AVAL_GJ contains 4 individual synaptic connections
Network connection: NCXLS_AVBR_RIBL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_ADER_FLPR contains 1 individual synaptic connections
Network connection: NCXLS_RMGL_CEPDL contains 1 individual synaptic connections
Network connection: NCXLS_OLLR_RMDDR contains 10 individual synaptic connections
Network connection: NCXLS_PLML_PVCL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_VA2_VD1_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RIGL_VD1_GJ contains 2 individual synaptic connections
Network connection: NCXLS_ADER_FLPL contains 1 individual synaptic connections
Network connection: NCXLS_IL2R_RIH contains 4 individual synaptic connections
Network connection: NCXLS_BDUL_AVJR contains 1 individual synaptic connections
Network connection: NCXLS_ADLR_ASHR contains 3 individual synaptic connections
Network connection: NCXLS_VB6_VB7 contains 1 individual synaptic connections
Network connection: NCXLS_HSNR_AVJL contains 1 individual synaptic connections
Network connection: NCXLS_AWBR_RIAR contains 1 individual synaptic connections
Network connection: NCXLS_RMDVR_RMDDL contains 4 individual synaptic connections
Network connection: NCXLS_RIBL_SIBDL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_VB1_VB2_GJ contains 4 individual synaptic connections
Network connection: NCXLS_URYDL_RMDVL contains 3 individual synaptic connections
Network connection: NCXLS_AVBR_SIBVL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_VA4_AVAR_GJ contains 3 individual synaptic connections
Network connection: NCXLS_VA1_AVAL_GJ contains 3 individual synaptic connections
Network connection: NCXLS_RIAL_SMDDR contains 10 individual synaptic connections
Network connection: NCXLS_RMGL_RID contains 1 individual synaptic connections
Network connection: NCXLS_VB6_VA8 contains 1 individual synaptic connections
Network connection: NCXLS_M3L_MCR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RIAL_SMDDL contains 8 individual synaptic connections
Network connection: NCXLS_DB1_DB4_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RMGR_IL2R_GJ contains 1 individual synaptic connections
Network connection: NCXLS_OLQDL_SIBVL contains 2 individual synaptic connections
Network connection: NCXLS_M5_I5_GJ contains 1 individual synaptic connections
Network connection: NCXLS_SIADL_RIBL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RIBR_RIAR contains 2 individual synaptic connections
Network connection: NCXLS_OLLL_SMDVR contains 2 individual synaptic connections
Network connection: NCXLS_RMFL_URBR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AWAL_AIZL contains 10 individual synaptic connections
Network connection: NCXLS_ADLL_OLQVL contains 1 individual synaptic connections
Network connection: NCXLS_AS4_AS5 contains 1 individual synaptic connections
Network connection: NCXLS_VB3_DB1_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AS1_VD2_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RIMR_AIBL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RMDDL_RMDVL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_VB4_VB5_GJ contains 1 individual synaptic connections
Network connection: NCXLS_PVM_AVKL contains 11 individual synaptic connections
Network connection: NCXLS_BDUL_AVHL contains 1 individual synaptic connections
Network connection: NCXLS_FLPL_ADER contains 2 individual synaptic connections
Network connection: NCXLS_RMGL_ALNL contains 1 individual synaptic connections
Network connection: NCXLS_RIS_SMDVR contains 1 individual synaptic connections
Network connection: NCXLS_FLPL_ADEL contains 2 individual synaptic connections
Network connection: NCXLS_AWAL_AIYL contains 1 individual synaptic connections
Network connection: NCXLS_CEPVL_IL1VL contains 2 individual synaptic connections
Network connection: NCXLS_IL2VR_RIH contains 3 individual synaptic connections
Network connection: NCXLS_RIS_AIBR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_CEPVR_RICR contains 1 individual synaptic connections
Network connection: NCXLS_VB10_AVBR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_ADLR_ASER contains 1 individual synaptic connections
Network connection: NCXLS_AIZR_SMBVR contains 3 individual synaptic connections
Network connection: NCXLS_CEPVR_RICL contains 2 individual synaptic connections
Network connection: NCXLS_RICL_ASHL_GJ contains 2 individual synaptic connections
Network connection: NCXLS_DA4_DD2 contains 1 individual synaptic connections
Network connection: NCXLS_PVT_DVC contains 2 individual synaptic connections
Network connection: NCXLS_ASHL_RMGL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_ASGR_AIZR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_SAAVL_SMDDR contains 8 individual synaptic connections
Network connection: NCXLS_RIAR_IL1R contains 1 individual synaptic connections
Network connection: NCXLS_VB3_VA4 contains 1 individual synaptic connections
Network connection: NCXLS_RMGL_ALML contains 1 individual synaptic connections
Network connection: NCXLS_PVDR_VA9 contains 1 individual synaptic connections
Network connection: NCXLS_HSNR_AVFL contains 1 individual synaptic connections
Network connection: NCXLS_AINR_ASGL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_IL2L_RIH contains 6 individual synaptic connections
Network connection: NCXLS_AVBR_VB9_GJ contains 3 individual synaptic connections
Network connection: NCXLS_IL2VR_OLQVR contains 1 individual synaptic connections
Network connection: NCXLS_URYVL_SIBVR contains 1 individual synaptic connections
Network connection: NCXLS_ADEL_RIGR contains 3 individual synaptic connections
Network connection: NCXLS_ASGR_AIYR contains 1 individual synaptic connections
Network connection: NCXLS_ADEL_RIGL contains 5 individual synaptic connections
Network connection: NCXLS_AWBL_AIZL contains 7 individual synaptic connections
Network connection: NCXLS_SMDDL_RIBR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_DA4_DB3 contains 1 individual synaptic connections
Network connection: NCXLS_AVAL_VA4_GJ contains 1 individual synaptic connections
Network connection: NCXLS_CEPDL_RIH_GJ contains 1 individual synaptic connections
Network connection: NCXLS_DA1_DD1 contains 4 individual synaptic connections
Network connection: NCXLS_OLLL_RIBL contains 5 individual synaptic connections
Network connection: NCXLS_ADEL_RIFL contains 1 individual synaptic connections
Network connection: NCXLS_DVB_AVL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_HSNR_AVDR contains 1 individual synaptic connections
Network connection: NCXLS_PVQL_PVQR_GJ contains 2 individual synaptic connections
Network connection: NCXLS_AIAR_ASGR contains 1 individual synaptic connections
Network connection: NCXLS_URXL_AUAL contains 5 individual synaptic connections
Network connection: NCXLS_SIBVL_SIBDL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_DA4_DA3 contains 1 individual synaptic connections
Network connection: NCXLS_VA8_AVAR_GJ contains 4 individual synaptic connections
Network connection: NCXLS_RMGL_URXL contains 1 individual synaptic connections
Network connection: NCXLS_AS10_AVAL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_VA5_AVAL_GJ contains 5 individual synaptic connections
Network connection: NCXLS_AVAL_AS8_GJ contains 2 individual synaptic connections
Network connection: NCXLS_AVM_VA1 contains 2 individual synaptic connections
Network connection: NCXLS_SMDVL_SMDDR contains 3 individual synaptic connections
Network connection: NCXLS_VC2_VC3_GJ contains 2 individual synaptic connections
Network connection: NCXLS_PHCL_LUAL contains 1 individual synaptic connections
Network connection: NCXLS_AS11_PDB contains 1 individual synaptic connections
Network connection: NCXLS_AS11_PDA contains 1 individual synaptic connections
Network connection: NCXLS_AINL_ADEL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_SABVR_DA1_GJ contains 3 individual synaptic connections
Network connection: NCXLS_RIMR_AVER_GJ contains 2 individual synaptic connections
Network connection: NCXLS_IL2VL_RIH contains 2 individual synaptic connections
Network connection: NCXLS_M2L_M2R_GJ contains 1 individual synaptic connections
Network connection: NCXLS_CEPDL_OLQDL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_ADLL_ADLR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_DB4_AVBR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_PVCL_PVCR contains 2 individual synaptic connections
Network connection: NCXLS_AIAR_AIAL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_VA5_AS3_GJ contains 1 individual synaptic connections
Network connection: NCXLS_URADR_IL1DR contains 1 individual synaptic connections
Network connection: NCXLS_SMDVR_SMDVL_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AIAR_ASER contains 1 individual synaptic connections
Network connection: NCXLS_VB3_VB2_GJ contains 1 individual synaptic connections
Network connection: NCXLS_ADFL_RIGL contains 1 individual synaptic connections
Network connection: NCXLS_RIVL_SDQR_GJ contains 2 individual synaptic connections
Network connection: NCXLS_VC1_DD3 contains 4 individual synaptic connections
Network connection: NCXLS_VC1_DD2 contains 3 individual synaptic connections
Network connection: NCXLS_VD8_VA8_GJ contains 1 individual synaptic connections
Network connection: NCXLS_PVDL_AVAR contains 6 individual synaptic connections
Network connection: NCXLS_VC1_DD1 contains 3 individual synaptic connections
Network connection: NCXLS_ALA_AVEL contains 1 individual synaptic connections
Network connection: NCXLS_PVDL_AVAL contains 6 individual synaptic connections
Network connection: NCXLS_RICL_SMDDR contains 3 individual synaptic connections
Network connection: NCXLS_AUAL_AVEL contains 3 individual synaptic connections
Network connection: NCXLS_VB11_PVCR contains 1 individual synaptic connections
Network connection: NCXLS_RICL_SMDDL contains 3 individual synaptic connections
Network connection: NCXLS_LUAL_PVR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_RIS_DB1_GJ contains 1 individual synaptic connections
Network connection: NCXLS_PHCR_VA12 contains 1 individual synaptic connections
Network connection: NCXLS_URADL_RMEL contains 1 individual synaptic connections
Network connection: NCXLS_AVKR_SMBVR_GJ contains 1 individual synaptic connections
Network connection: NCXLS_AUAL_AVDR contains 1 individual synaptic connections
Network connection: NCXLS_OLQVL_RMDVR contains 2 individual synaptic connections
Network connection: NCXLS_RIBR_RIBL_GJ contains 3 individual synaptic connections
Network connection: NCXLS_CEPVR_OLLR contains 7 individual synaptic connections
Network connection: NCXLS_RIBL_AUAL contains 1 individual synaptic connections
Network connection: NCXLS_IL2VR_RMEV contains 2 individual synaptic connections
Network connection: NCXLS_AVAR_VA9 contains 3 individual synaptic connections
Network connection: NCXLS_PVR_PVCR contains 1 individual synaptic connections
Network connection: NCXLS_AVAR_VA8 contains 5 individual synaptic connections
Network connection: NCXLS_AVAR_VA6 contains 2 individual synaptic connections
Network connection: NCXLS_IL2VR_RMER contains 1 individual synaptic connections
Network connection: NCXLS_AVAR_VA5 contains 1 individual synaptic connections
Network connection: NCXLS_IL2VR_IL1VR contains 6 individual synaptic connections
Network connection: NCXLS_PDEL_PDER_GJ contains 3 individual synaptic connections
Network connection: NCXLS_RIGL_AQR_GJ contains 2 individual synaptic connections
Network connection: NCXLS_AVAR_VA3 contains 2 individual synaptic connections
Network connection: NCXLS_RIPR_OLQDR contains 1 individual synaptic connections
Network connection: NCXLS_IL2VR_RMEL contains 2 individual synaptic connections
Network connection: NCXLS_RIPR_OLQDL contains 1 individual synaptic connections
Network connection: NCXLS_OLQVL_RICL contains 1 individual synaptic connections
