,Gene_Idx,Saliency
22117,22117,5.1267743e-05
21011,21011,5.1266077e-05
18152,18152,5.126402e-05
5444,5444,5.125627e-05
13348,13348,5.1247876e-05
507,507,5.1236777e-05
12986,12986,5.123549e-05
10746,10746,5.123322e-05
15217,15217,5.1233026e-05
2131,2131,5.123114e-05
12987,12987,5.1230872e-05
22161,22161,5.1228915e-05
9659,9659,5.122562e-05
20149,20149,5.12249e-05
5962,5962,5.1224353e-05
13715,13715,5.121687e-05
19915,19915,5.121271e-05
21614,21614,5.1212453e-05
1346,1346,5.120733e-05
7838,7838,5.120614e-05
18372,18372,5.120488e-05
20435,20435,5.1204377e-05
12814,12814,5.1199284e-05
16434,16434,5.118862e-05
2724,2724,5.1187595e-05
12874,12874,5.1174422e-05
504,504,5.117372e-05
10755,10755,5.1172097e-05
72,72,5.1169565e-05
2989,2989,5.1166204e-05
7939,7939,5.1152627e-05
3960,3960,5.1150746e-05
6177,6177,5.1145882e-05
15912,15912,5.1143907e-05
1709,1709,5.113703e-05
4963,4963,5.113139e-05
18197,18197,5.1127612e-05
21465,21465,5.112647e-05
1006,1006,5.1123756e-05
13623,13623,5.1122544e-05
2202,2202,5.111386e-05
16137,16137,5.1111598e-05
7582,7582,5.1109448e-05
20263,20263,5.1104453e-05
10622,10622,5.11035e-05
17427,17427,5.110273e-05
19815,19815,5.1100327e-05
1296,1296,5.109965e-05
16966,16966,5.1099312e-05
2626,2626,5.1096846e-05
4647,4647,5.1094103e-05
7707,7707,5.108892e-05
14641,14641,5.1084276e-05
12625,12625,5.106926e-05
4328,4328,5.1068062e-05
5157,5157,5.1066134e-05
49,49,5.1062278e-05
7391,7391,5.1056322e-05
5099,5099,5.1051113e-05
16369,16369,5.103722e-05
17328,17328,5.103417e-05
20680,20680,5.1029434e-05
15341,15341,5.1025698e-05
20234,20234,5.1023904e-05
12892,12892,5.1020936e-05
5821,5821,5.1015842e-05
21822,21822,5.101192e-05
6518,6518,5.1011826e-05
10899,10899,5.1007504e-05
7564,7564,5.1006937e-05
6765,6765,5.100585e-05
9016,9016,5.0998948e-05
7835,7835,5.0993764e-05
545,545,5.0989664e-05
2356,2356,5.0983665e-05
8184,8184,5.0979797e-05
4938,4938,5.0979488e-05
22220,22220,5.0979357e-05
9768,9768,5.097773e-05
6077,6077,5.0977713e-05
6436,6436,5.0976185e-05
747,747,5.0974308e-05
869,869,5.097238e-05
10730,10730,5.0960974e-05
17172,17172,5.096016e-05
20709,20709,5.095619e-05
22083,22083,5.0952236e-05
4496,4496,5.094109e-05
3563,3563,5.0940926e-05
8670,8670,5.0936582e-05
248,248,5.0936258e-05
19567,19567,5.092408e-05
17218,17218,5.0920175e-05
22066,22066,5.09122e-05
21018,21018,5.0910257e-05
21016,21016,5.0901483e-05
12519,12519,5.08951e-05
14903,14903,5.0894658e-05
5706,5706,5.0885203e-05
10510,10510,5.0880728e-05
18301,18301,5.0879706e-05
3218,3218,5.087174e-05
10434,10434,5.0867144e-05
16483,16483,5.0861447e-05
14425,14425,5.085108e-05
16952,16952,5.084972e-05
9383,9383,5.0849623e-05
15552,15552,5.0849256e-05
11211,11211,5.0839688e-05
15229,15229,5.08394e-05
11627,11627,5.083806e-05
13197,13197,5.0837436e-05
15480,15480,5.0833543e-05
19925,19925,5.082855e-05
15232,15232,5.0828163e-05
17649,17649,5.0826555e-05
11459,11459,5.0826056e-05
16744,16744,5.0813236e-05
12994,12994,5.0813032e-05
267,267,5.0812367e-05
7483,7483,5.080326e-05
10369,10369,5.0802893e-05
14332,14332,5.0798244e-05
597,597,5.0785595e-05
17567,17567,5.0783405e-05
10823,10823,5.0782073e-05
14989,14989,5.0781702e-05
11749,11749,5.0778774e-05
13361,13361,5.0767976e-05
21296,21296,5.076318e-05
10579,10579,5.0759183e-05
6730,6730,5.075905e-05
6399,6399,5.0757484e-05
12198,12198,5.07549e-05
7860,7860,5.074989e-05
8506,8506,5.074935e-05
6557,6557,5.0749164e-05
12368,12368,5.074467e-05
10997,10997,5.0742525e-05
15224,15224,5.0740822e-05
9925,9925,5.0739924e-05
2247,2247,5.0739596e-05
21426,21426,5.073691e-05
6102,6102,5.0735696e-05
5563,5563,5.0732146e-05
2755,2755,5.073206e-05
11893,11893,5.0727736e-05
746,746,5.0722934e-05
5627,5627,5.072148e-05
10828,10828,5.0720868e-05
21796,21796,5.071733e-05
20421,20421,5.0696723e-05
12215,12215,5.069631e-05
1121,1121,5.0694205e-05
1776,1776,5.069053e-05
17654,17654,5.0688297e-05
4493,4493,5.0685172e-05
20583,20583,5.0684455e-05
9267,9267,5.0681432e-05
17442,17442,5.0681105e-05
4088,4088,5.067852e-05
12322,12322,5.067785e-05
6281,6281,5.067744e-05
4757,4757,5.067551e-05
11856,11856,5.0672592e-05
4083,4083,5.066868e-05
10184,10184,5.0667677e-05
13969,13969,5.0661212e-05
10929,10929,5.0659946e-05
15530,15530,5.0656457e-05
17679,17679,5.0656447e-05
11669,11669,5.065543e-05
12343,12343,5.064943e-05
4940,4940,5.06394e-05
1943,1943,5.0637293e-05
20207,20207,5.063699e-05
4886,4886,5.063508e-05
10019,10019,5.0634448e-05
19732,19732,5.0632556e-05
20983,20983,5.061785e-05
1896,1896,5.0617517e-05
6006,6006,5.0613584e-05
3865,3865,5.0609273e-05
7510,7510,5.0608967e-05
2032,2032,5.0603587e-05
2922,2922,5.0602986e-05
2437,2437,5.0601222e-05
1570,1570,5.0601073e-05
7446,7446,5.059518e-05
21627,21627,5.0592607e-05
5537,5537,5.058966e-05
17521,17521,5.0588966e-05
605,605,5.058765e-05
4336,4336,5.058733e-05
11650,11650,5.0586805e-05
8976,8976,5.058554e-05
11645,11645,5.0579652e-05
19395,19395,5.05781e-05
2750,2750,5.0577244e-05
16325,16325,5.0572144e-05
14367,14367,5.0571634e-05
11752,11752,5.057032e-05
19699,19699,5.056608e-05
13052,13052,5.0566025e-05
11288,11288,5.0564635e-05
12035,12035,5.0556682e-05
20574,20574,5.0555864e-05
6568,6568,5.055095e-05
14123,14123,5.0543083e-05
2640,2640,5.0537015e-05
4578,4578,5.0536393e-05
3823,3823,5.0536208e-05
3135,3135,5.0535946e-05
6412,6412,5.0531144e-05
20890,20890,5.0523413e-05
4490,4490,5.052144e-05
8878,8878,5.0519116e-05
10005,10005,5.0517152e-05
17950,17950,5.0514736e-05
7542,7542,5.0514376e-05
20763,20763,5.0514078e-05
20268,20268,5.0512757e-05
16732,16732,5.051216e-05
11095,11095,5.051029e-05
14786,14786,5.0510116e-05
2429,2429,5.0508268e-05
13083,13083,5.050726e-05
3017,3017,5.0506926e-05
12844,12844,5.049862e-05
11129,11129,5.0493552e-05
5142,5142,5.0493214e-05
16227,16227,5.0492894e-05
3860,3860,5.0492403e-05
11833,11833,5.0487048e-05
18056,18056,5.047794e-05
15326,15326,5.0475865e-05
15925,15925,5.047114e-05
5403,5403,5.0470433e-05
2620,2620,5.0470164e-05
19781,19781,5.0469822e-05
350,350,5.046889e-05
1935,1935,5.0468665e-05
3109,3109,5.046554e-05
21899,21899,5.0461873e-05
9985,9985,5.0461054e-05
15957,15957,5.0459646e-05
11887,11887,5.045874e-05
18194,18194,5.045734e-05
426,426,5.0453436e-05
10565,10565,5.0451603e-05
9567,9567,5.044647e-05
3165,3165,5.0443465e-05
13616,13616,5.043905e-05
9233,9233,5.0437582e-05
12286,12286,5.0430677e-05
2530,2530,5.0420196e-05
19937,19937,5.0417242e-05
4078,4078,5.0416955e-05
6588,6588,5.0414077e-05
8539,8539,5.040995e-05
10747,10747,5.0407667e-05
19704,19704,5.040725e-05
17150,17150,5.0407012e-05
19206,19206,5.0401464e-05
3350,3350,5.040104e-05
17120,17120,5.0396542e-05
18693,18693,5.039441e-05
14331,14331,5.0393242e-05
15365,15365,5.0388684e-05
13015,13015,5.0386483e-05
7231,7231,5.0383827e-05
9390,9390,5.038013e-05
18556,18556,5.0376784e-05
13741,13741,5.0376566e-05
8763,8763,5.0376242e-05
2638,2638,5.037048e-05
9525,9525,5.0368682e-05
14479,14479,5.0364728e-05
14562,14562,5.0363433e-05
15018,15018,5.0361617e-05
15790,15790,5.0352886e-05
13371,13371,5.034817e-05
17895,17895,5.0345912e-05
11828,11828,5.0345858e-05
2428,2428,5.034578e-05
2882,2882,5.0345363e-05
8392,8392,5.034323e-05
18765,18765,5.0342616e-05
12281,12281,5.0341234e-05
17046,17046,5.0339473e-05
19190,19190,5.0326373e-05
14138,14138,5.0326224e-05
10365,10365,5.0319588e-05
5147,5147,5.0316386e-05
9564,9564,5.0314615e-05
4293,4293,5.031431e-05
10318,10318,5.03104e-05
2164,2164,5.0308958e-05
12546,12546,5.0305593e-05
8448,8448,5.0305407e-05
19378,19378,5.030076e-05
13305,13305,5.0295508e-05
11438,11438,5.0293584e-05
11176,11176,5.0290553e-05
17465,17465,5.028767e-05
22413,22413,5.02825e-05
16556,16556,5.0281677e-05
22462,22462,5.0275597e-05
21342,21342,5.0270814e-05
11454,11454,5.0266917e-05
9615,9615,5.026472e-05
293,293,5.025739e-05
5025,5025,5.0257084e-05
20164,20164,5.025703e-05
19565,19565,5.0253337e-05
7131,7131,5.0252496e-05
4711,4711,5.023968e-05
5332,5332,5.0236507e-05
2558,2558,5.0229533e-05
3199,3199,5.0221526e-05
5808,5808,5.0218885e-05
17915,17915,5.02184e-05
15848,15848,5.0214665e-05
17110,17110,5.0213206e-05
14891,14891,5.0213006e-05
10115,10115,5.0208415e-05
2619,2619,5.0207655e-05
9432,9432,5.0203904e-05
14979,14979,5.0202216e-05
14983,14983,5.019677e-05
6675,6675,5.019505e-05
14134,14134,5.0193194e-05
12016,12016,5.0192564e-05
8997,8997,5.0191098e-05
20083,20083,5.0187602e-05
17489,17489,5.0183306e-05
4103,4103,5.0183273e-05
20121,20121,5.018258e-05
14546,14546,5.0178427e-05
12011,12011,5.017781e-05
3728,3728,5.0175535e-05
18004,18004,5.0169252e-05
1373,1373,5.016833e-05
13063,13063,5.016747e-05
5676,5676,5.016284e-05
6999,6999,5.016176e-05
15603,15603,5.0161278e-05
21677,21677,5.0160077e-05
10769,10769,5.0158786e-05
980,980,5.015298e-05
4657,4657,5.0149105e-05
6423,6423,5.014344e-05
19724,19724,5.0142487e-05
1631,1631,5.0142273e-05
6339,6339,5.0141083e-05
1824,1824,5.014089e-05
16156,16156,5.0140134e-05
4991,4991,5.0135302e-05
11212,11212,5.0132418e-05
5580,5580,5.01293e-05
13601,13601,5.0128943e-05
14105,14105,5.012484e-05
20491,20491,5.012211e-05
21271,21271,5.0119546e-05
11613,11613,5.011871e-05
7553,7553,5.011823e-05
2762,2762,5.0117225e-05
11720,11720,5.0115483e-05
3393,3393,5.011205e-05
8327,8327,5.0110844e-05
13456,13456,5.010808e-05
5889,5889,5.0106817e-05
14016,14016,5.0104845e-05
3900,3900,5.0091454e-05
17546,17546,5.0090097e-05
16698,16698,5.0078936e-05
1878,1878,5.0078197e-05
5273,5273,5.0073126e-05
16023,16023,5.0068324e-05
20211,20211,5.006601e-05
12131,12131,5.006161e-05
867,867,5.006014e-05
1836,1836,5.0059873e-05
11112,11112,5.005801e-05
21464,21464,5.0053124e-05
7849,7849,5.0040777e-05
11134,11134,5.0036455e-05
13302,13302,5.0031456e-05
6519,6519,5.0029827e-05
8031,8031,5.002289e-05
1016,1016,5.0022525e-05
5974,5974,5.0020513e-05
16462,16462,5.0018323e-05
10619,10619,5.001683e-05
21208,21208,5.001256e-05
607,607,5.001089e-05
13794,13794,5.0010232e-05
2203,2203,5.0007777e-05
20430,20430,5.0003157e-05
2134,2134,5.000163e-05
1841,1841,4.9999708e-05
3345,3345,4.9992494e-05
7674,7674,4.999089e-05
9359,9359,4.9990762e-05
4697,4697,4.998958e-05
6459,6459,4.9974362e-05
12066,12066,4.9973536e-05
8382,8382,4.9972026e-05
5604,5604,4.996814e-05
15853,15853,4.9965493e-05
20451,20451,4.9964565e-05
15103,15103,4.996387e-05
16350,16350,4.996326e-05
9054,9054,4.9959755e-05
22334,22334,4.9956903e-05
12665,12665,4.9955834e-05
2562,2562,4.994902e-05
4956,4956,4.994874e-05
3675,3675,4.994673e-05
22120,22120,4.9936512e-05
16539,16539,4.9936498e-05
3621,3621,4.9936258e-05
11413,11413,4.9931594e-05
4160,4160,4.992953e-05
15571,15571,4.992655e-05
1603,1603,4.992457e-05
11120,11120,4.9914033e-05
11618,11618,4.9912003e-05
20285,20285,4.991019e-05
15746,15746,4.9902388e-05
3123,3123,4.9898863e-05
13402,13402,4.989789e-05
14003,14003,4.9897e-05
5941,5941,4.9891332e-05
18468,18468,4.989049e-05
14171,14171,4.9887854e-05
18702,18702,4.988694e-05
7780,7780,4.9885995e-05
18427,18427,4.988351e-05
19826,19826,4.9882754e-05
5010,5010,4.988272e-05
6708,6708,4.9880113e-05
11072,11072,4.987416e-05
17130,17130,4.9873794e-05
22317,22317,4.9873637e-05
14715,14715,4.9871822e-05
1610,1610,4.9869297e-05
1174,1174,4.9869137e-05
434,434,4.9869122e-05
7355,7355,4.9864404e-05
21510,21510,4.9862956e-05
14551,14551,4.986136e-05
14666,14666,4.986041e-05
6687,6687,4.985927e-05
17056,17056,4.9857576e-05
5839,5839,4.985737e-05
12562,12562,4.9856888e-05
16955,16955,4.9856e-05
2905,2905,4.984484e-05
6,6,4.9837974e-05
13953,13953,4.9837443e-05
4064,4064,4.983457e-05
1436,1436,4.9829978e-05
18840,18840,4.982867e-05
18826,18826,4.9821105e-05
833,833,4.9820974e-05
11277,11277,4.981806e-05
8468,8468,4.9815877e-05
7426,7426,4.9809023e-05
6816,6816,4.9804432e-05
9336,9336,4.98041e-05
14198,14198,4.9800477e-05
20509,20509,4.9799026e-05
10075,10075,4.9795784e-05
10260,10260,4.9795108e-05
18549,18549,4.9789294e-05
6852,6852,4.9773662e-05
19524,19524,4.977366e-05
6683,6683,4.97726e-05
21392,21392,4.9767732e-05
12433,12433,4.9767656e-05
2582,2582,4.9762362e-05
22277,22277,4.976019e-05
2934,2934,4.9759852e-05
4292,4292,4.9754664e-05
13629,13629,4.9747803e-05
150,150,4.9745675e-05
12730,12730,4.9741622e-05
6407,6407,4.973637e-05
1105,1105,4.9735747e-05
3254,3254,4.9733215e-05
18886,18886,4.973004e-05
17933,17933,4.972909e-05
10731,10731,4.972673e-05
14062,14062,4.9725913e-05
21809,21809,4.9723978e-05
11398,11398,4.972171e-05
13846,13846,4.972152e-05
7465,7465,4.9716346e-05
10021,10021,4.9715847e-05
5959,5959,4.9715116e-05
14098,14098,4.97144e-05
1509,1509,4.9708346e-05
6338,6338,4.9704082e-05
2406,2406,4.970251e-05
4955,4955,4.9701455e-05
19449,19449,4.9695795e-05
16340,16340,4.969208e-05
6026,6026,4.9691163e-05
18643,18643,4.9690272e-05
10248,10248,4.9687173e-05
9981,9981,4.9685877e-05
9166,9166,4.968227e-05
10647,10647,4.9681512e-05
14270,14270,4.9681286e-05
5698,5698,4.9680213e-05
16258,16258,4.9675462e-05
11273,11273,4.967349e-05
7448,7448,4.9673035e-05
21765,21765,4.9668277e-05
1973,1973,4.9665377e-05
14838,14838,4.9664803e-05
12431,12431,4.966043e-05
21471,21471,4.966041e-05
6493,6493,4.9659982e-05
9850,9850,4.9657054e-05
2950,2950,4.965595e-05
10695,10695,4.9645045e-05
4033,4033,4.9643102e-05
2494,2494,4.963894e-05
17174,17174,4.9638194e-05
589,589,4.963751e-05
20543,20543,4.9634335e-05
15044,15044,4.9633443e-05
9999,9999,4.9631944e-05
2894,2894,4.9629813e-05
1460,1460,4.9628547e-05
3401,3401,4.962332e-05
18363,18363,4.9621496e-05
21498,21498,4.9618713e-05
20568,20568,4.9614635e-05
17198,17198,4.9611353e-05
20379,20379,4.9606093e-05
17801,17801,4.9605947e-05
12015,12015,4.960364e-05
8678,8678,4.960281e-05
6031,6031,4.9602702e-05
1862,1862,4.959944e-05
10793,10793,4.9599406e-05
22087,22087,4.9594426e-05
2611,2611,4.959082e-05
6183,6183,4.9587903e-05
16876,16876,4.95859e-05
16719,16719,4.9583457e-05
19277,19277,4.9583447e-05
3722,3722,4.95789e-05
21761,21761,4.9572158e-05
1648,1648,4.9569833e-05
22293,22293,4.956922e-05
17682,17682,4.9562997e-05
4699,4699,4.9562423e-05
10524,10524,4.9561153e-05
17821,17821,4.9552535e-05
11048,11048,4.9552207e-05
21947,21947,4.9551825e-05
13201,13201,4.954586e-05
5574,5574,4.9544884e-05
2728,2728,4.9542523e-05
21289,21289,4.9542352e-05
6033,6033,4.954144e-05
10210,10210,4.9540606e-05
10148,10148,4.9539172e-05
9361,9361,4.9538987e-05
7530,7530,4.9538427e-05
11568,11568,4.9537914e-05
1975,1975,4.953216e-05
12705,12705,4.9525446e-05
7019,7019,4.952309e-05
3753,3753,4.9520415e-05
18181,18181,4.9520193e-05
6624,6624,4.9519127e-05
17997,17997,4.951847e-05
12764,12764,4.951397e-05
3279,3279,4.951294e-05
11172,11172,4.950192e-05
6929,6929,4.9499227e-05
3786,3786,4.949492e-05
10237,10237,4.949348e-05
21307,21307,4.9489157e-05
13768,13768,4.948701e-05
20835,20835,4.948633e-05
15504,15504,4.9482594e-05
17082,17082,4.94824e-05
8660,8660,4.9478782e-05
9249,9249,4.9471597e-05
17960,17960,4.94707e-05
22246,22246,4.9467657e-05
20427,20427,4.9460643e-05
2515,2515,4.945939e-05
13617,13617,4.945777e-05
8430,8430,4.9449445e-05
13955,13955,4.944904e-05
5059,5059,4.9446586e-05
6337,6337,4.944392e-05
10241,10241,4.9443424e-05
15304,15304,4.9441882e-05
9835,9835,4.943685e-05
2357,2357,4.943577e-05
19496,19496,4.9433598e-05
16781,16781,4.9430375e-05
7201,7201,4.9429847e-05
2226,2226,4.942934e-05
20345,20345,4.9428632e-05
21570,21570,4.9425224e-05
7566,7566,4.9423572e-05
20352,20352,4.9420592e-05
3582,3582,4.9418395e-05
11036,11036,4.94173e-05
21108,21108,4.941665e-05
6794,6794,4.9413426e-05
1252,1252,4.9411752e-05
9044,9044,4.941008e-05
14815,14815,4.9403476e-05
18682,18682,4.9401588e-05
22000,22000,4.9401286e-05
14091,14091,4.9399063e-05
3859,3859,4.9397688e-05
19143,19143,4.9397673e-05
3394,3394,4.9396498e-05
1226,1226,4.9395836e-05
5550,5550,4.9395832e-05
13526,13526,4.9393926e-05
14711,14711,4.9392256e-05
6443,6443,4.939147e-05
15989,15989,4.9389208e-05
6992,6992,4.9388087e-05
21324,21324,4.9387672e-05
19148,19148,4.938761e-05
11035,11035,4.938743e-05
3319,3319,4.938738e-05
1538,1538,4.9385017e-05
14709,14709,4.9382223e-05
5195,5195,4.938088e-05
10196,10196,4.9380276e-05
17910,17910,4.937598e-05
3064,3064,4.9373186e-05
2011,2011,4.937285e-05
13032,13032,4.9372135e-05
11832,11832,4.93714e-05
13605,13605,4.9364888e-05
7881,7881,4.936392e-05
3402,3402,4.9363767e-05
7951,7951,4.9363138e-05
21562,21562,4.9361002e-05
3702,3702,4.9360988e-05
2186,2186,4.935323e-05
21517,21517,4.93498e-05
6651,6651,4.9347895e-05
6840,6840,4.9347385e-05
21909,21909,4.9340346e-05
9735,9735,4.9339196e-05
14009,14009,4.9336497e-05
2299,2299,4.933189e-05
11745,11745,4.932944e-05
553,553,4.932349e-05
1573,1573,4.93211e-05
15726,15726,4.9319817e-05
6700,6700,4.931755e-05
349,349,4.9311606e-05
14882,14882,4.930985e-05
19007,19007,4.9298847e-05
3070,3070,4.9297632e-05
7957,7957,4.9296243e-05
22070,22070,4.9292317e-05
6379,6379,4.9289727e-05
762,762,4.9289232e-05
7623,7623,4.9284525e-05
3641,3641,4.9281643e-05
5882,5882,4.9279446e-05
12282,12282,4.9278355e-05
19462,19462,4.9270133e-05
6582,6582,4.9268427e-05
4795,4795,4.9265993e-05
12362,12362,4.9263155e-05
3519,3519,4.9263075e-05
11345,11345,4.92625e-05
21603,21603,4.926021e-05
17580,17580,4.926013e-05
4512,4512,4.925795e-05
1929,1929,4.9255184e-05
22029,22029,4.9247836e-05
6328,6328,4.924745e-05
11529,11529,4.9244936e-05
6941,6941,4.924411e-05
9943,9943,4.9233655e-05
3618,3618,4.9233488e-05
3502,3502,4.923156e-05
6774,6774,4.9229988e-05
2840,2840,4.9228707e-05
15284,15284,4.9226863e-05
19510,19510,4.9226845e-05
17125,17125,4.9224494e-05
2574,2574,4.922221e-05
1779,1779,4.9221522e-05
17625,17625,4.922028e-05
235,235,4.9220132e-05
16525,16525,4.9219834e-05
13558,13558,4.921919e-05
10324,10324,4.921484e-05
14505,14505,4.9213017e-05
13607,13607,4.920785e-05
10442,10442,4.9205642e-05
9098,9098,4.920354e-05
18531,18531,4.920001e-05
19869,19869,4.9195827e-05
3849,3849,4.919571e-05
2442,2442,4.9195485e-05
13409,13409,4.919256e-05
21940,21940,4.9185346e-05
4282,4282,4.9183414e-05
13285,13285,4.918232e-05
8074,8074,4.918157e-05
5660,5660,4.9180842e-05
8329,8329,4.91781e-05
14762,14762,4.9176735e-05
18621,18621,4.9176342e-05
10033,10033,4.917445e-05
13984,13984,4.917138e-05
11572,11572,4.9170118e-05
9313,9313,4.9169164e-05
12826,12826,4.916592e-05
18724,18724,4.9164522e-05
5393,5393,4.915983e-05
7931,7931,4.91574e-05
6718,6718,4.915737e-05
16448,16448,4.9156697e-05
7292,7292,4.915487e-05
4197,4197,4.9153285e-05
16256,16256,4.9151753e-05
11843,11843,4.9151247e-05
10479,10479,4.9142225e-05
15344,15344,4.9142207e-05
5753,5753,4.913956e-05
2348,2348,4.913909e-05
7479,7479,4.9138107e-05
21085,21085,4.913733e-05
19734,19734,4.9132654e-05
11338,11338,4.9130766e-05
13344,13344,4.9128736e-05
5267,5267,4.9124377e-05
16517,16517,4.91235e-05
2747,2747,4.912281e-05
2227,2227,4.9115348e-05
9364,9364,4.9113045e-05
15744,15744,4.9108785e-05
313,313,4.9107843e-05
16320,16320,4.910718e-05
18070,18070,4.9103364e-05
2327,2327,4.9102247e-05
13047,13047,4.9101418e-05
6335,6335,4.9099104e-05
9056,9056,4.9097256e-05
4828,4828,4.9097027e-05
4838,4838,4.909681e-05
16605,16605,4.9096325e-05
20999,20999,4.9092756e-05
17999,17999,4.9092243e-05
5407,5407,4.909151e-05
9397,9397,4.9090242e-05
4,4,4.9088343e-05
12769,12769,4.9084327e-05
21207,21207,4.9084007e-05
10000,10000,4.908395e-05
19965,19965,4.9083832e-05
11155,11155,4.908293e-05
19892,19892,4.907933e-05
43,43,4.9077546e-05
18419,18419,4.907686e-05
21978,21978,4.907683e-05
5382,5382,4.9076607e-05
2268,2268,4.9074086e-05
3134,3134,4.9071026e-05
20154,20154,4.9067166e-05
21996,21996,4.906706e-05
10536,10536,4.9066468e-05
10885,10885,4.906439e-05
9994,9994,4.9057064e-05
21230,21230,4.9056285e-05
8082,8082,4.905618e-05
21786,21786,4.905606e-05
13890,13890,4.905536e-05
19294,19294,4.9055092e-05
3866,3866,4.905349e-05
8855,8855,4.905245e-05
17355,17355,4.9050752e-05
15519,15519,4.904908e-05
14238,14238,4.904656e-05
6499,6499,4.9043603e-05
13630,13630,4.9043312e-05
17192,17192,4.9039612e-05
3738,3738,4.9037735e-05
131,131,4.9035025e-05
11535,11535,4.9033577e-05
11230,11230,4.9032802e-05
16897,16897,4.903209e-05
7856,7856,4.9029488e-05
20778,20778,4.9024322e-05
21044,21044,4.902342e-05
11853,11853,4.901311e-05
3339,3339,4.9010578e-05
20002,20002,4.900819e-05
15110,15110,4.900554e-05
13296,13296,4.9003025e-05
20535,20535,4.8997623e-05
9576,9576,4.8991496e-05
19725,19725,4.8988128e-05
8614,8614,4.8978254e-05
5708,5708,4.8974565e-05
9599,9599,4.8974136e-05
11845,11845,4.8972543e-05
2774,2774,4.8969978e-05
3186,3186,4.8966616e-05
21361,21361,4.8964754e-05
22049,22049,4.8960683e-05
19721,19721,4.895601e-05
2764,2764,4.8955804e-05
7037,7037,4.895567e-05
13734,13734,4.895423e-05
8529,8529,4.8953458e-05
8273,8273,4.8953236e-05
17383,17383,4.895165e-05
6201,6201,4.895014e-05
1833,1833,4.8948477e-05
11667,11667,4.894759e-05
18040,18040,4.8946928e-05
15406,15406,4.894657e-05
18250,18250,4.8944967e-05
8279,8279,4.8943763e-05
7977,7977,4.893726e-05
9460,9460,4.8934984e-05
1872,1872,4.8932026e-05
2352,2352,4.8931965e-05
8136,8136,4.8931226e-05
10898,10898,4.8917624e-05
20979,20979,4.8912425e-05
5499,5499,4.8910006e-05
6124,6124,4.8904647e-05
15641,15641,4.889991e-05
7104,7104,4.8893577e-05
18409,18409,4.8889913e-05
18018,18018,4.8887225e-05
9059,9059,4.888249e-05
13295,13295,4.8882244e-05
10113,10113,4.8882186e-05
19609,19609,4.887942e-05
16082,16082,4.8875325e-05
7870,7870,4.887247e-05
2973,2973,4.8869995e-05
21133,21133,4.886948e-05
19511,19511,4.886177e-05
19005,19005,4.8860937e-05
10726,10726,4.8857677e-05
13514,13514,4.8857604e-05
9902,9902,4.8857008e-05
14800,14800,4.8854417e-05
11542,11542,4.8853963e-05
17190,17190,4.8853442e-05
16800,16800,4.8850245e-05
1201,1201,4.884767e-05
5275,5275,4.8845646e-05
20337,20337,4.884176e-05
7128,7128,4.883255e-05
18005,18005,4.8832484e-05
15101,15101,4.8827264e-05
