gene,saliency
WBGene00004912,1.4480703e-13
WBGene00045501,1.4479421e-13
WBGene00013235,1.4477829e-13
WBGene00013547,1.4477735e-13
WBGene00003635,1.447746e-13
WBGene00012829,1.44774e-13
WBGene00220041,1.4476841e-13
WBGene00004235,1.4474718e-13
WBGene00000241,1.4473514e-13
WBGene00018795,1.447345e-13
WBGene00016684,1.4473367e-13
WBGene00045473,1.4473291e-13
WBGene00020322,1.447303e-13
WBGene00197847,1.4472558e-13
WBGene00001034,1.4471754e-13
WBGene00000454,1.447115e-13
WBGene00023503,1.4470513e-13
WBGene00009499,1.4470058e-13
WBGene00018868,1.4468957e-13
WBGene00009456,1.4467534e-13
WBGene00020101,1.4466969e-13
WBGene00012522,1.4464879e-13
WBGene00021007,1.4462951e-13
WBGene00021025,1.4460996e-13
WBGene00008569,1.4459437e-13
WBGene00001486,1.4458664e-13
WBGene00004281,1.4457744e-13
WBGene00017385,1.4457238e-13
WBGene00019429,1.4456383e-13
WBGene00006709,1.4454493e-13
WBGene00006652,1.4452266e-13
WBGene00196072,1.4452179e-13
WBGene00022122,1.4450314e-13
WBGene00013036,1.4449982e-13
WBGene00017394,1.4449572e-13
WBGene00008739,1.4446689e-13
WBGene00022837,1.444551e-13
WBGene00000094,1.4444653e-13
WBGene00044676,1.4443176e-13
WBGene00009587,1.4442394e-13
WBGene00195210,1.4441569e-13
WBGene00013892,1.4439415e-13
WBGene00003007,1.4439112e-13
WBGene00195070,1.443824e-13
WBGene00220000,1.4438067e-13
WBGene00013996,1.443643e-13
WBGene00014238,1.4436141e-13
WBGene00195142,1.443548e-13
WBGene00010404,1.443545e-13
WBGene00044003,1.4434673e-13
WBGene00015978,1.4433512e-13
WBGene00017658,1.4433165e-13
WBGene00022140,1.4432379e-13
WBGene00003479,1.4431695e-13
WBGene00006174,1.4431421e-13
WBGene00005737,1.4431124e-13
WBGene00013571,1.4431102e-13
WBGene00016111,1.443104e-13
WBGene00008694,1.4430727e-13
WBGene00011577,1.4430582e-13
WBGene00007428,1.4429987e-13
WBGene00022694,1.442959e-13
WBGene00007091,1.4429366e-13
WBGene00000162,1.4428914e-13
WBGene00022888,1.4426642e-13
WBGene00011340,1.442513e-13
WBGene00086551,1.4423835e-13
WBGene00017545,1.4423632e-13
WBGene00019741,1.442357e-13
WBGene00008963,1.4419787e-13
WBGene00003387,1.4418783e-13
WBGene00005320,1.4416964e-13
WBGene00004008,1.4414986e-13
WBGene00001588,1.4414506e-13
WBGene00008261,1.441342e-13
WBGene00007368,1.4413062e-13
WBGene00202313,1.4411681e-13
WBGene00018522,1.4411122e-13
WBGene00197691,1.4408306e-13
WBGene00008363,1.4407959e-13
WBGene00013725,1.4407037e-13
WBGene00012366,1.440594e-13
WBGene00012912,1.4405763e-13
WBGene00011069,1.4404087e-13
WBGene00012739,1.4403882e-13
WBGene00006437,1.4403879e-13
WBGene00011810,1.4402691e-13
WBGene00003017,1.4402672e-13
WBGene00018077,1.4401073e-13
WBGene00304906,1.4400975e-13
WBGene00012623,1.4400909e-13
WBGene00016610,1.4398927e-13
WBGene00004164,1.439791e-13
WBGene00004382,1.4397543e-13
WBGene00000880,1.4397295e-13
WBGene00002072,1.4395909e-13
WBGene00010938,1.4395767e-13
WBGene00010055,1.4394741e-13
WBGene00007365,1.4393353e-13
WBGene00012808,1.4392087e-13
WBGene00219664,1.4391811e-13
WBGene00005525,1.439081e-13
WBGene00015574,1.4390537e-13
WBGene00013388,1.4390263e-13
WBGene00016941,1.4389847e-13
WBGene00044742,1.4388965e-13
WBGene00021389,1.4388622e-13
WBGene00022250,1.4385921e-13
WBGene00006194,1.4384537e-13
WBGene00007336,1.43834e-13
WBGene00011819,1.4382584e-13
WBGene00000833,1.4382186e-13
WBGene00012459,1.4381363e-13
WBGene00000640,1.4381224e-13
WBGene00004198,1.4380866e-13
WBGene00003065,1.437941e-13
WBGene00020169,1.4378521e-13
WBGene00014980,1.4378476e-13
WBGene00015665,1.4376369e-13
WBGene00000001,1.4375816e-13
WBGene00021496,1.4374304e-13
WBGene00008032,1.4373133e-13
WBGene00001543,1.4372818e-13
WBGene00012632,1.4372776e-13
WBGene00235287,1.4371588e-13
WBGene00008218,1.4369529e-13
WBGene00012878,1.4369143e-13
WBGene00005897,1.436667e-13
WBGene00004042,1.436664e-13
WBGene00018990,1.4365835e-13
WBGene00044942,1.4365744e-13
WBGene00004335,1.4364684e-13
WBGene00006154,1.4360256e-13
WBGene00017592,1.4360033e-13
WBGene00016929,1.435951e-13
WBGene00012718,1.4357946e-13
WBGene00044484,1.4356151e-13
WBGene00195006,1.4354913e-13
WBGene00003612,1.4352796e-13
WBGene00010896,1.4352292e-13
WBGene00007886,1.4352246e-13
WBGene00008028,1.4349435e-13
WBGene00009204,1.4349012e-13
WBGene00003715,1.4348776e-13
WBGene00009350,1.4348458e-13
WBGene00007894,1.434549e-13
WBGene00003463,1.4344263e-13
WBGene00019226,1.4343802e-13
WBGene00004222,1.4343791e-13
WBGene00020742,1.4343497e-13
WBGene00044238,1.4341661e-13
WBGene00021875,1.4341317e-13
WBGene00007344,1.4340817e-13
WBGene00011018,1.4340326e-13
WBGene00004014,1.4340266e-13
WBGene00005461,1.43401e-13
WBGene00018543,1.433806e-13
WBGene00003740,1.4337395e-13
WBGene00011000,1.4336449e-13
WBGene00020837,1.4336006e-13
WBGene00017739,1.4335785e-13
WBGene00044007,1.4335333e-13
WBGene00045161,1.4333905e-13
WBGene00014306,1.4333202e-13
WBGene00017821,1.4330322e-13
WBGene00199384,1.4330091e-13
WBGene00003695,1.4329428e-13
WBGene00006321,1.4327576e-13
WBGene00016219,1.4327495e-13
WBGene00005026,1.4326994e-13
WBGene00010714,1.4325657e-13
WBGene00013122,1.4325425e-13
WBGene00016783,1.4325218e-13
WBGene00016391,1.4324532e-13
WBGene00017271,1.4323862e-13
WBGene00002153,1.4323583e-13
WBGene00021346,1.432273e-13
WBGene00172675,1.4322008e-13
WBGene00020299,1.432132e-13
WBGene00044616,1.432071e-13
WBGene00020562,1.4315763e-13
WBGene00001391,1.4315509e-13
WBGene00012435,1.4314042e-13
WBGene00016571,1.4309911e-13
WBGene00018467,1.4309795e-13
WBGene00016463,1.4309418e-13
WBGene00011317,1.430767e-13
WBGene00017487,1.4304465e-13
WBGene00003898,1.4302847e-13
WBGene00010712,1.4300048e-13
WBGene00013898,1.4299545e-13
WBGene00018383,1.429946e-13
WBGene00015332,1.4299301e-13
WBGene00011600,1.4298189e-13
WBGene00199166,1.4295507e-13
WBGene00015329,1.429469e-13
WBGene00022478,1.4294085e-13
WBGene00020794,1.4294059e-13
WBGene00021783,1.4293219e-13
WBGene00015927,1.4291622e-13
WBGene00011302,1.4291049e-13
WBGene00019864,1.4290964e-13
WBGene00021736,1.4290964e-13
WBGene00010786,1.4290168e-13
WBGene00020078,1.4287932e-13
WBGene00010596,1.4283453e-13
WBGene00006529,1.4280465e-13
WBGene00006586,1.428e-13
WBGene00020836,1.4279708e-13
WBGene00004796,1.4278479e-13
WBGene00020102,1.4277558e-13
WBGene00008750,1.4275212e-13
WBGene00012347,1.427482e-13
WBGene00016011,1.427268e-13
WBGene00006734,1.4271571e-13
WBGene00198718,1.4270833e-13
WBGene00010798,1.4269888e-13
WBGene00199170,1.4269487e-13
WBGene00219953,1.4269289e-13
WBGene00219546,1.4266854e-13
WBGene00006127,1.4265774e-13
WBGene00012321,1.4265528e-13
WBGene00219771,1.4265513e-13
WBGene00008856,1.426302e-13
WBGene00013270,1.4262289e-13
WBGene00011870,1.4262208e-13
WBGene00009702,1.4261305e-13
WBGene00016981,1.4261141e-13
WBGene00018016,1.4261015e-13
WBGene00012883,1.4258842e-13
WBGene00005829,1.42582e-13
WBGene00206494,1.4256777e-13
WBGene00077582,1.4255524e-13
WBGene00012806,1.4254921e-13
WBGene00021185,1.4252969e-13
WBGene00018025,1.4252327e-13
WBGene00013719,1.4251252e-13
WBGene00045212,1.4250596e-13
WBGene00011887,1.4248405e-13
WBGene00018961,1.4248e-13
WBGene00022717,1.424651e-13
WBGene00001495,1.4245819e-13
WBGene00000784,1.4245248e-13
WBGene00015078,1.4244637e-13
WBGene00000401,1.4244535e-13
WBGene00004766,1.4243309e-13
WBGene00021360,1.4243196e-13
WBGene00012767,1.4243023e-13
WBGene00020459,1.4241412e-13
WBGene00005490,1.4240609e-13
WBGene00200700,1.4239559e-13
WBGene00235106,1.4239166e-13
WBGene00003080,1.4238708e-13
WBGene00019001,1.4238141e-13
WBGene00005221,1.4238098e-13
WBGene00012209,1.4237453e-13
WBGene00017020,1.4236546e-13
WBGene00006495,1.423598e-13
WBGene00020023,1.4233566e-13
WBGene00016129,1.4233486e-13
WBGene00000255,1.4232686e-13
WBGene00018374,1.4231933e-13
WBGene00013038,1.4231417e-13
WBGene00019132,1.4230372e-13
WBGene00000487,1.4230022e-13
WBGene00008118,1.4227846e-13
WBGene00002717,1.4227808e-13
WBGene00011986,1.4224182e-13
WBGene00003060,1.422126e-13
WBGene00003228,1.4220598e-13
WBGene00000547,1.421843e-13
WBGene00017937,1.4217586e-13
WBGene00021075,1.4217268e-13
WBGene00015507,1.4216558e-13
WBGene00003709,1.4214351e-13
WBGene00004361,1.4212565e-13
WBGene00019279,1.4211713e-13
WBGene00013138,1.4211076e-13
WBGene00202496,1.421084e-13
WBGene00044768,1.4210687e-13
WBGene00022850,1.4206586e-13
WBGene00022592,1.4204629e-13
WBGene00022885,1.4204222e-13
WBGene00044402,1.4202874e-13
WBGene00013880,1.4202169e-13
WBGene00001522,1.420207e-13
WBGene00009176,1.4200927e-13
WBGene00018576,1.4199903e-13
WBGene00008316,1.4196966e-13
WBGene00008169,1.4196271e-13
WBGene00021512,1.4195558e-13
WBGene00012574,1.4194937e-13
WBGene00269389,1.4193109e-13
WBGene00016438,1.4191824e-13
WBGene00015701,1.419047e-13
WBGene00009478,1.4190066e-13
WBGene00022798,1.4189691e-13
WBGene00013946,1.418839e-13
WBGene00008513,1.4187978e-13
WBGene00019108,1.4183197e-13
WBGene00005807,1.4182538e-13
WBGene00006022,1.4181877e-13
WBGene00001998,1.4181068e-13
WBGene00201986,1.4177555e-13
WBGene00044623,1.4177536e-13
WBGene00012914,1.4176941e-13
WBGene00012629,1.4176365e-13
WBGene00002295,1.4174838e-13
WBGene00017444,1.4173339e-13
WBGene00044027,1.4173004e-13
WBGene00018410,1.4172719e-13
WBGene00018864,1.417098e-13
WBGene00010015,1.4169864e-13
WBGene00007639,1.4168738e-13
WBGene00004040,1.4167545e-13
WBGene00009403,1.4167165e-13
WBGene00019556,1.4165108e-13
WBGene00021047,1.4164853e-13
WBGene00004083,1.4164822e-13
WBGene00005058,1.4164767e-13
WBGene00005090,1.416372e-13
WBGene00022099,1.4162723e-13
WBGene00008850,1.4162392e-13
WBGene00005843,1.4161423e-13
WBGene00013649,1.4160819e-13
WBGene00004136,1.4159209e-13
WBGene00010191,1.4158579e-13
WBGene00013894,1.4158473e-13
WBGene00008997,1.415683e-13
WBGene00016800,1.415643e-13
WBGene00017565,1.415577e-13
WBGene00001041,1.4151912e-13
WBGene00017332,1.4151033e-13
WBGene00008532,1.4148242e-13
WBGene00005620,1.4147654e-13
WBGene00018391,1.4146318e-13
WBGene00044632,1.4143297e-13
WBGene00018773,1.4141767e-13
WBGene00013466,1.4141451e-13
WBGene00019904,1.4140396e-13
WBGene00010822,1.4140085e-13
WBGene00019875,1.4139482e-13
WBGene00001281,1.4138922e-13
WBGene00003085,1.4137952e-13
WBGene00016418,1.4136908e-13
WBGene00194681,1.4136813e-13
WBGene00196733,1.413677e-13
WBGene00044349,1.4136649e-13
WBGene00011639,1.413591e-13
WBGene00013734,1.4131174e-13
WBGene00017537,1.4131083e-13
WBGene00010461,1.4130679e-13
WBGene00015861,1.4130171e-13
WBGene00021430,1.4127793e-13
WBGene00021562,1.412711e-13
WBGene00008635,1.4125104e-13
WBGene00013951,1.412309e-13
WBGene00012530,1.4122443e-13
WBGene00006203,1.4122408e-13
WBGene00018692,1.4122358e-13
WBGene00022721,1.4122124e-13
WBGene00017909,1.4118323e-13
WBGene00019824,1.4118146e-13
WBGene00011604,1.4117104e-13
WBGene00219800,1.4116541e-13
WBGene00022698,1.4114873e-13
WBGene00012760,1.4114515e-13
WBGene00017763,1.4114502e-13
WBGene00012552,1.4112046e-13
WBGene00005136,1.4111858e-13
WBGene00015989,1.411124e-13
WBGene00044411,1.4111195e-13
WBGene00016037,1.4111066e-13
WBGene00000794,1.4111e-13
WBGene00200967,1.4110185e-13
WBGene00014174,1.4109817e-13
WBGene00004000,1.4106351e-13
WBGene00009784,1.4106073e-13
WBGene00013589,1.410525e-13
WBGene00017783,1.4105085e-13
WBGene00007959,1.4104118e-13
WBGene00007103,1.4102818e-13
WBGene00195830,1.4101497e-13
WBGene00004495,1.4100538e-13
WBGene00016156,1.4100094e-13
WBGene00198513,1.4099267e-13
WBGene00008235,1.409341e-13
WBGene00006716,1.409318e-13
WBGene00004919,1.4092762e-13
WBGene00021963,1.4092708e-13
WBGene00014202,1.4092183e-13
WBGene00009971,1.4092114e-13
WBGene00014989,1.4091984e-13
WBGene00006820,1.4090304e-13
WBGene00012740,1.40902e-13
WBGene00009502,1.4089673e-13
WBGene00010200,1.408966e-13
WBGene00001996,1.40863e-13
WBGene00001586,1.4086119e-13
WBGene00008819,1.4084908e-13
WBGene00000593,1.4084645e-13
WBGene00019292,1.4084286e-13
WBGene00000609,1.4084259e-13
WBGene00011114,1.4082923e-13
WBGene00008136,1.4082398e-13
WBGene00019977,1.4080694e-13
WBGene00016599,1.4080485e-13
WBGene00007036,1.4080379e-13
WBGene00003162,1.4080216e-13
WBGene00008494,1.4079295e-13
WBGene00018347,1.4079132e-13
WBGene00019075,1.4078768e-13
WBGene00044370,1.4078586e-13
WBGene00006440,1.407723e-13
WBGene00003907,1.4075628e-13
WBGene00022674,1.407542e-13
WBGene00015892,1.4073534e-13
WBGene00199944,1.407346e-13
WBGene00021327,1.4072501e-13
WBGene00235365,1.407228e-13
WBGene00012780,1.4069419e-13
WBGene00004884,1.4069316e-13
WBGene00009299,1.4068533e-13
WBGene00003719,1.4067404e-13
WBGene00018833,1.4066832e-13
WBGene00022139,1.4064673e-13
WBGene00009752,1.4064565e-13
WBGene00019609,1.4064515e-13
WBGene00008192,1.4064409e-13
WBGene00018341,1.4064004e-13
WBGene00219650,1.406202e-13
WBGene00003030,1.4061995e-13
WBGene00009961,1.4061735e-13
WBGene00015221,1.4060277e-13
WBGene00011524,1.4059785e-13
WBGene00003997,1.4059562e-13
WBGene00012755,1.4059087e-13
WBGene00009576,1.4058686e-13
WBGene00017732,1.4056903e-13
WBGene00001979,1.4056037e-13
WBGene00005582,1.4052316e-13
WBGene00006677,1.4052229e-13
WBGene00013576,1.405205e-13
WBGene00219275,1.4051917e-13
WBGene00008319,1.4051291e-13
WBGene00010516,1.4050232e-13
WBGene00013717,1.4048697e-13
WBGene00219753,1.4046319e-13
WBGene00007136,1.4045586e-13
WBGene00008710,1.4044787e-13
WBGene00017984,1.4042444e-13
WBGene00008154,1.4042288e-13
WBGene00020861,1.4040102e-13
WBGene00005808,1.4038918e-13
WBGene00050931,1.4038862e-13
WBGene00010403,1.4038628e-13
WBGene00010040,1.4038141e-13
WBGene00012497,1.4037964e-13
WBGene00016373,1.4035874e-13
WBGene00022760,1.4035564e-13
WBGene00010411,1.4035503e-13
WBGene00001671,1.4034925e-13
WBGene00012825,1.4032848e-13
WBGene00016762,1.4031716e-13
WBGene00023405,1.4029541e-13
WBGene00016331,1.4029515e-13
WBGene00006412,1.4027194e-13
WBGene00016359,1.4027176e-13
WBGene00002804,1.4025612e-13
WBGene00007769,1.4024812e-13
WBGene00199981,1.4024514e-13
WBGene00005272,1.4024083e-13
WBGene00009009,1.4023486e-13
WBGene00021072,1.4022396e-13
WBGene00008643,1.4021726e-13
WBGene00015070,1.4021575e-13
WBGene00005753,1.4019333e-13
WBGene00013838,1.4018067e-13
WBGene00008826,1.4015292e-13
WBGene00000138,1.4015086e-13
WBGene00016719,1.4013604e-13
WBGene00000970,1.4013142e-13
WBGene00001122,1.4012738e-13
WBGene00016845,1.4012663e-13
WBGene00003670,1.4011744e-13
WBGene00006118,1.400973e-13
WBGene00050946,1.4008808e-13
WBGene00017362,1.4008625e-13
WBGene00006498,1.4008044e-13
WBGene00005163,1.4007736e-13
WBGene00004759,1.4007686e-13
WBGene00001398,1.4007564e-13
WBGene00021112,1.4007378e-13
WBGene00201566,1.4005572e-13
WBGene00009550,1.4005163e-13
WBGene00003588,1.4004339e-13
WBGene00001595,1.400321e-13
WBGene00015637,1.4001914e-13
WBGene00006383,1.3996664e-13
WBGene00077782,1.3996418e-13
WBGene00020088,1.3995447e-13
WBGene00022126,1.3995097e-13
WBGene00002999,1.399461e-13
WBGene00014225,1.3992769e-13
WBGene00045395,1.3991746e-13
WBGene00018139,1.3990206e-13
WBGene00010423,1.3988532e-13
WBGene00021637,1.3986482e-13
WBGene00015297,1.3985903e-13
WBGene00003883,1.3984106e-13
WBGene00044738,1.398274e-13
WBGene00021902,1.3982684e-13
WBGene00304819,1.398212e-13
WBGene00219846,1.398169e-13
WBGene00018080,1.3979815e-13
WBGene00008460,1.3979626e-13
WBGene00003996,1.397943e-13
WBGene00271808,1.397816e-13
WBGene00200498,1.3978072e-13
WBGene00020920,1.3977827e-13
WBGene00007821,1.3977491e-13
WBGene00007312,1.3977438e-13
WBGene00021563,1.3976896e-13
WBGene00015226,1.3975747e-13
WBGene00020585,1.3975092e-13
WBGene00015937,1.3974962e-13
WBGene00018635,1.3974123e-13
WBGene00018027,1.3972328e-13
WBGene00011190,1.3972268e-13
WBGene00004894,1.3972036e-13
WBGene00012113,1.3971875e-13
WBGene00016092,1.3971765e-13
WBGene00016014,1.3971207e-13
WBGene00019183,1.3970043e-13
WBGene00007105,1.3969944e-13
WBGene00012298,1.3966645e-13
WBGene00009493,1.396537e-13
WBGene00007243,1.3963632e-13
WBGene00050927,1.3963365e-13
WBGene00195600,1.3961567e-13
WBGene00019305,1.3961416e-13
WBGene00011277,1.3959278e-13
WBGene00021074,1.3959042e-13
WBGene00003573,1.395894e-13
WBGene00010275,1.3958797e-13
WBGene00006563,1.3957105e-13
WBGene00198536,1.3956888e-13
WBGene00001431,1.3956294e-13
WBGene00006483,1.3956228e-13
WBGene00016297,1.395434e-13
WBGene00009504,1.3953887e-13
WBGene00016091,1.3953869e-13
WBGene00003576,1.3953156e-13
WBGene00020867,1.3950673e-13
WBGene00220032,1.3950141e-13
WBGene00022834,1.3949821e-13
WBGene00021518,1.3949733e-13
WBGene00020229,1.3947614e-13
WBGene00020860,1.3947263e-13
WBGene00017676,1.3946805e-13
WBGene00000245,1.3946681e-13
WBGene00195752,1.3942138e-13
WBGene00013033,1.3941913e-13
WBGene00016422,1.3941501e-13
WBGene00000225,1.3940743e-13
WBGene00010023,1.3940227e-13
WBGene00006276,1.3938167e-13
WBGene00018757,1.3937258e-13
WBGene00000183,1.3935916e-13
WBGene00007201,1.3933066e-13
WBGene00007882,1.3931644e-13
WBGene00045404,1.3931563e-13
WBGene00022365,1.3930357e-13
WBGene00017060,1.3929674e-13
WBGene00021076,1.3929218e-13
WBGene00006963,1.3928966e-13
WBGene00020722,1.3927368e-13
WBGene00000663,1.3927173e-13
WBGene00019130,1.3926546e-13
WBGene00199632,1.3926398e-13
WBGene00008745,1.3923235e-13
WBGene00001746,1.3923144e-13
WBGene00013995,1.3922725e-13
WBGene00010098,1.3922033e-13
WBGene00004754,1.3921592e-13
WBGene00018113,1.3921365e-13
WBGene00000982,1.3918806e-13
WBGene00001429,1.3918627e-13
WBGene00010110,1.391833e-13
WBGene00006167,1.391609e-13
WBGene00012005,1.3915534e-13
WBGene00021671,1.3915472e-13
WBGene00016650,1.3915194e-13
WBGene00000726,1.3914182e-13
WBGene00011762,1.3913926e-13
WBGene00013458,1.3913478e-13
WBGene00171810,1.3912805e-13
WBGene00011244,1.3912549e-13
WBGene00007905,1.3912345e-13
WBGene00006975,1.3911458e-13
WBGene00018909,1.3908335e-13
WBGene00009232,1.390671e-13
WBGene00023193,1.3906235e-13
WBGene00013748,1.3905055e-13
WBGene00195063,1.3902459e-13
WBGene00017240,1.3902039e-13
WBGene00017606,1.3901872e-13
WBGene00020228,1.3901869e-13
WBGene00008152,1.3901438e-13
WBGene00008147,1.3899124e-13
WBGene00010442,1.3897863e-13
WBGene00010328,1.3897024e-13
WBGene00012821,1.389407e-13
WBGene00005258,1.389386e-13
WBGene00007089,1.38935e-13
WBGene00011822,1.3890503e-13
WBGene00015285,1.3890289e-13
WBGene00000958,1.3887623e-13
WBGene00019502,1.388739e-13
WBGene00008912,1.3886227e-13
WBGene00019668,1.3885763e-13
WBGene00194656,1.3885684e-13
WBGene00015141,1.3884319e-13
WBGene00200308,1.3883431e-13
WBGene00000754,1.3882915e-13
WBGene00010758,1.3882745e-13
WBGene00020193,1.3882032e-13
WBGene00010531,1.3881775e-13
WBGene00077585,1.3881028e-13
WBGene00015551,1.3880123e-13
WBGene00008601,1.3878715e-13
WBGene00050977,1.387842e-13
WBGene00014589,1.3877529e-13
WBGene00013718,1.3876494e-13
WBGene00011202,1.3876363e-13
WBGene00200180,1.3876344e-13
WBGene00022650,1.3876309e-13
WBGene00004403,1.3875472e-13
WBGene00004230,1.387536e-13
WBGene00008402,1.3874459e-13
WBGene00022636,1.3874392e-13
WBGene00018148,1.3873244e-13
WBGene00013932,1.3872997e-13
WBGene00022470,1.3871623e-13
WBGene00007088,1.3871528e-13
WBGene00010626,1.3869225e-13
WBGene00019382,1.3868644e-13
WBGene00018399,1.3867911e-13
WBGene00016755,1.3867584e-13
WBGene00000730,1.3866597e-13
WBGene00019873,1.3865071e-13
WBGene00011611,1.3863692e-13
WBGene00009484,1.3862604e-13
WBGene00086553,1.3862132e-13
WBGene00008488,1.3862103e-13
WBGene00008448,1.3860908e-13
WBGene00006725,1.3860705e-13
WBGene00014055,1.3860016e-13
WBGene00013909,1.3858728e-13
WBGene00021464,1.3858176e-13
WBGene00015591,1.3854163e-13
WBGene00013901,1.385333e-13
WBGene00022410,1.3853201e-13
WBGene00000490,1.3852119e-13
WBGene00006382,1.3852018e-13
WBGene00014176,1.3851988e-13
WBGene00006389,1.385186e-13
WBGene00199985,1.3851367e-13
WBGene00022540,1.3851108e-13
WBGene00044134,1.3850759e-13
WBGene00007431,1.3850462e-13
WBGene00022306,1.3850242e-13
WBGene00002344,1.3850142e-13
WBGene00015391,1.3849067e-13
WBGene00007932,1.3846552e-13
WBGene00011999,1.3844957e-13
WBGene00012717,1.384485e-13
WBGene00018965,1.3843837e-13
WBGene00015252,1.3843401e-13
WBGene00007750,1.384086e-13
WBGene00021826,1.3839407e-13
WBGene00015382,1.383914e-13
WBGene00021333,1.3836703e-13
WBGene00020099,1.3835638e-13
WBGene00011107,1.383494e-13
WBGene00013193,1.3834012e-13
WBGene00008041,1.3833731e-13
WBGene00197705,1.3833399e-13
WBGene00000464,1.3831849e-13
WBGene00003789,1.3830189e-13
WBGene00003559,1.3829798e-13
WBGene00201900,1.3827597e-13
WBGene00006211,1.3827385e-13
WBGene00009284,1.3823662e-13
WBGene00015468,1.3821465e-13
WBGene00016017,1.3821442e-13
WBGene00015259,1.3821419e-13
WBGene00014836,1.3820859e-13
WBGene00000585,1.3819836e-13
WBGene00017795,1.3815762e-13
WBGene00200249,1.3814046e-13
WBGene00219804,1.3813291e-13
WBGene00019548,1.3813127e-13
WBGene00200402,1.3808906e-13
WBGene00013605,1.3808487e-13
WBGene00001916,1.3807023e-13
WBGene00021714,1.3803426e-13
WBGene00001915,1.3801671e-13
WBGene00006785,1.380145e-13
WBGene00022862,1.3800568e-13
WBGene00013382,1.3799468e-13
WBGene00020567,1.3797886e-13
WBGene00016877,1.3796737e-13
WBGene00044211,1.3793624e-13
WBGene00017238,1.3793196e-13
WBGene00021232,1.379213e-13
WBGene00008006,1.3791911e-13
WBGene00022199,1.3791046e-13
WBGene00018213,1.3790772e-13
WBGene00022214,1.3789077e-13
WBGene00199093,1.3788811e-13
WBGene00004404,1.3787621e-13
WBGene00007126,1.3786845e-13
WBGene00004400,1.3782203e-13
WBGene00200031,1.3781782e-13
WBGene00195233,1.3781462e-13
WBGene00013593,1.3780563e-13
WBGene00000081,1.3780364e-13
WBGene00008515,1.3779337e-13
WBGene00020411,1.377851e-13
WBGene00000480,1.377824e-13
