gene,integrated_gradients
WBGene00004095,2.1255141e-07
WBGene00021345,2.125274e-07
WBGene00206491,2.1252083e-07
WBGene00012042,2.1249411e-07
WBGene00017990,2.124147e-07
WBGene00018714,2.1236359e-07
WBGene00014230,2.12245e-07
WBGene00006437,2.1223552e-07
WBGene00016583,2.1221369e-07
WBGene00017156,2.1214785e-07
WBGene00302998,2.120509e-07
WBGene00044176,2.1190579e-07
WBGene00000086,2.1189435e-07
WBGene00021487,2.1188217e-07
WBGene00017235,2.1177327e-07
WBGene00020854,2.11745e-07
WBGene00022101,2.1165246e-07
WBGene00007924,2.1161934e-07
WBGene00016792,2.1161104e-07
WBGene00007405,2.1159553e-07
WBGene00017000,2.11582e-07
WBGene00001827,2.1151205e-07
WBGene00015215,2.1150609e-07
WBGene00014975,2.1148274e-07
WBGene00004373,2.1146163e-07
WBGene00007258,2.1136208e-07
WBGene00000068,2.1135811e-07
WBGene00006840,2.1123763e-07
WBGene00006833,2.1122345e-07
WBGene00015009,2.1113698e-07
WBGene00015569,2.1113459e-07
WBGene00000876,2.1113199e-07
WBGene00013896,2.1107543e-07
WBGene00014065,2.1106081e-07
WBGene00045787,2.110359e-07
WBGene00016384,2.1102106e-07
WBGene00018285,2.1097618e-07
WBGene00006788,2.1092956e-07
WBGene00001945,2.1087736e-07
WBGene00010357,2.108581e-07
WBGene00197710,2.1085147e-07
WBGene00043279,2.1082533e-07
WBGene00015796,2.1082504e-07
WBGene00022817,2.1081547e-07
WBGene00022541,2.107258e-07
WBGene00009891,2.1072445e-07
WBGene00011449,2.1064956e-07
WBGene00044666,2.1062617e-07
WBGene00007799,2.106234e-07
WBGene00010192,2.1056397e-07
WBGene00002982,2.1050383e-07
WBGene00012434,2.1037849e-07
WBGene00008664,2.1031707e-07
WBGene00201964,2.1027675e-07
WBGene00018654,2.102374e-07
WBGene00017350,2.0998928e-07
WBGene00002980,2.0997619e-07
WBGene00007021,2.0991004e-07
WBGene00008883,2.098963e-07
WBGene00022425,2.0987068e-07
WBGene00015347,2.0986884e-07
WBGene00000519,2.0978113e-07
WBGene00201470,2.0964643e-07
WBGene00004364,2.0963736e-07
WBGene00001241,2.0961433e-07
WBGene00002996,2.096047e-07
WBGene00001708,2.0958528e-07
WBGene00021589,2.0957593e-07
WBGene00012216,2.095549e-07
WBGene00020706,2.0949669e-07
WBGene00000415,2.0943513e-07
WBGene00016490,2.0938008e-07
WBGene00014087,2.0937647e-07
WBGene00001163,2.0932954e-07
WBGene00001345,2.0931151e-07
WBGene00011705,2.092612e-07
WBGene00015028,2.0922913e-07
WBGene00018164,2.0921281e-07
WBGene00011794,2.091842e-07
WBGene00014473,2.0918371e-07
WBGene00022014,2.091775e-07
WBGene00004057,2.0916124e-07
WBGene00003476,2.0911696e-07
WBGene00019938,2.0905046e-07
WBGene00000392,2.0904233e-07
WBGene00020058,2.0903452e-07
WBGene00003014,2.0903046e-07
WBGene00001916,2.0900903e-07
WBGene00013343,2.0894491e-07
WBGene00012337,2.0893621e-07
WBGene00018371,2.0892152e-07
WBGene00011935,2.088837e-07
WBGene00022856,2.0881832e-07
WBGene00020827,2.0875478e-07
WBGene00007058,2.0871839e-07
WBGene00022144,2.0870827e-07
WBGene00013425,2.0868686e-07
WBGene00017787,2.0868258e-07
WBGene00000520,2.0863328e-07
WBGene00010056,2.086173e-07
WBGene00006830,2.0840491e-07
WBGene00022252,2.0836335e-07
WBGene00044072,2.0836325e-07
WBGene00023487,2.0821854e-07
WBGene00002149,2.0818045e-07
WBGene00006475,2.0815195e-07
WBGene00006761,2.0808328e-07
WBGene00020185,2.0805886e-07
WBGene00017683,2.0799007e-07
WBGene00001613,2.0792037e-07
WBGene00045077,2.0788723e-07
WBGene00004278,2.0788639e-07
WBGene00019365,2.0788266e-07
WBGene00020783,2.0786645e-07
WBGene00019827,2.0783614e-07
WBGene00020114,2.0778711e-07
WBGene00015943,2.0777617e-07
WBGene00007297,2.0774954e-07
WBGene00000079,2.077297e-07
WBGene00045507,2.0768476e-07
WBGene00010969,2.0768393e-07
WBGene00008476,2.076359e-07
WBGene00003552,2.076071e-07
WBGene00008686,2.0755043e-07
WBGene00004743,2.0741707e-07
WBGene00006572,2.0732823e-07
WBGene00018989,2.0726428e-07
WBGene00001864,2.0721104e-07
WBGene00004809,2.070926e-07
WBGene00010425,2.0701087e-07
WBGene00022489,2.0698889e-07
WBGene00013260,2.0691655e-07
WBGene00020894,2.0687364e-07
WBGene00019892,2.0676225e-07
WBGene00006721,2.0673455e-07
WBGene00006727,2.0672606e-07
WBGene00008196,2.0668885e-07
WBGene00269428,2.0667208e-07
WBGene00006595,2.0656721e-07
WBGene00000797,2.0647241e-07
WBGene00003567,2.0633135e-07
WBGene00013405,2.0632739e-07
WBGene00011788,2.062794e-07
WBGene00220088,2.0625978e-07
WBGene00010918,2.062208e-07
WBGene00001502,2.0608343e-07
WBGene00016208,2.0608141e-07
WBGene00008919,2.0604051e-07
WBGene00016191,2.060116e-07
WBGene00001696,2.059894e-07
WBGene00011819,2.0595468e-07
WBGene00019465,2.0595444e-07
WBGene00008085,2.0592927e-07
WBGene00022786,2.0592269e-07
WBGene00009493,2.058916e-07
WBGene00004944,2.058338e-07
WBGene00017801,2.0582505e-07
WBGene00009574,2.0579004e-07
WBGene00002078,2.0577258e-07
WBGene00022737,2.0567917e-07
WBGene00010130,2.056526e-07
WBGene00011924,2.0561491e-07
WBGene00019888,2.0559075e-07
WBGene00004208,2.0546938e-07
WBGene00011720,2.0535272e-07
WBGene00001854,2.0519663e-07
WBGene00008441,2.0517766e-07
WBGene00007412,2.0516545e-07
WBGene00019612,2.0514331e-07
WBGene00199899,2.051339e-07
WBGene00016415,2.0505976e-07
WBGene00022493,2.0497504e-07
WBGene00022310,2.0488977e-07
WBGene00044345,2.046876e-07
WBGene00001748,2.046841e-07
WBGene00012600,2.0459987e-07
WBGene00001110,2.0458971e-07
WBGene00004389,2.0458391e-07
WBGene00007180,2.0453645e-07
WBGene00011380,2.0444085e-07
WBGene00003233,2.0437759e-07
WBGene00010416,2.0435698e-07
WBGene00012853,2.042993e-07
WBGene00019207,2.0429069e-07
WBGene00044392,2.042602e-07
WBGene00000018,2.0421425e-07
WBGene00018023,2.0420893e-07
WBGene00001574,2.0414318e-07
WBGene00020502,2.0413185e-07
WBGene00004622,2.0403299e-07
WBGene00016975,2.0402463e-07
WBGene00013603,2.0402425e-07
WBGene00008405,2.0402285e-07
WBGene00003707,2.03999e-07
WBGene00007762,2.0394968e-07
WBGene00021725,2.0393975e-07
WBGene00007800,2.0378008e-07
WBGene00021856,2.0374314e-07
WBGene00017631,2.037408e-07
WBGene00018710,2.0359853e-07
WBGene00007666,2.0359623e-07
WBGene00006713,2.0354624e-07
WBGene00000006,2.0353296e-07
WBGene00004390,2.0349609e-07
WBGene00010803,2.033672e-07
WBGene00021465,2.0328395e-07
WBGene00006875,2.0320006e-07
WBGene00018462,2.0315821e-07
WBGene00011028,2.0315048e-07
WBGene00219936,2.0314008e-07
WBGene00000910,2.0308767e-07
WBGene00013709,2.0297553e-07
WBGene00012668,2.0291941e-07
WBGene00004836,2.0289356e-07
WBGene00013689,2.0286612e-07
WBGene00018849,2.0281526e-07
WBGene00004930,2.027747e-07
WBGene00001627,2.0273104e-07
WBGene00006604,2.0269934e-07
WBGene00197672,2.0260251e-07
WBGene00015558,2.0258025e-07
WBGene00009575,2.025681e-07
WBGene00021931,2.024733e-07
WBGene00007385,2.0245928e-07
WBGene00019642,2.024203e-07
WBGene00001088,2.024138e-07
WBGene00014728,2.0237341e-07
WBGene00021913,2.0227556e-07
WBGene00011475,2.0225951e-07
WBGene00015965,2.0222522e-07
WBGene00015205,2.0220375e-07
WBGene00008531,2.0216802e-07
WBGene00006706,2.021431e-07
WBGene00012187,2.021342e-07
WBGene00020090,2.0210848e-07
WBGene00017512,2.0209202e-07
WBGene00016397,2.019922e-07
WBGene00007901,2.0178551e-07
WBGene00010496,2.0177255e-07
WBGene00017241,2.0171841e-07
WBGene00022361,2.0169365e-07
WBGene00007173,2.0159699e-07
WBGene00199110,2.015827e-07
WBGene00010876,2.0155314e-07
WBGene00016495,2.0149369e-07
WBGene00012158,2.0147414e-07
WBGene00000254,2.0145843e-07
WBGene00003185,2.0144685e-07
WBGene00022435,2.0144665e-07
WBGene00018367,2.0141239e-07
WBGene00017286,2.0127732e-07
WBGene00021657,2.0126355e-07
WBGene00013880,2.0119872e-07
WBGene00017064,2.0117828e-07
WBGene00009294,2.0115785e-07
WBGene00000958,2.0106943e-07
WBGene00008500,2.0106772e-07
WBGene00017952,2.0097073e-07
WBGene00007085,2.0094491e-07
WBGene00008430,2.0093823e-07
WBGene00016002,2.0088852e-07
WBGene00010232,2.0086226e-07
WBGene00044077,2.0082048e-07
WBGene00015403,2.0082e-07
WBGene00000376,2.00816e-07
WBGene00017864,2.0078343e-07
WBGene00010424,2.0076516e-07
WBGene00006987,2.0067715e-07
WBGene00014061,2.0062483e-07
WBGene00021554,2.0060648e-07
WBGene00015188,2.0060153e-07
WBGene00015357,2.0058724e-07
WBGene00004121,2.0052572e-07
WBGene00002031,2.0045505e-07
WBGene00004509,2.002881e-07
WBGene00009554,2.0019252e-07
WBGene00010756,2.0012686e-07
WBGene00019129,2.0009202e-07
WBGene00004405,2.0007212e-07
WBGene00011142,2.0002494e-07
WBGene00013658,1.9997488e-07
WBGene00219300,1.9992585e-07
WBGene00006424,1.9990398e-07
WBGene00015408,1.9988056e-07
WBGene00012626,1.9986743e-07
WBGene00010004,1.9985401e-07
WBGene00015171,1.9980193e-07
WBGene00021482,1.9976106e-07
WBGene00001684,1.99704e-07
WBGene00009850,1.9969504e-07
WBGene00007261,1.9960632e-07
WBGene00019544,1.9954999e-07
WBGene00045238,1.9953576e-07
WBGene00003043,1.9946879e-07
WBGene00019268,1.9942013e-07
WBGene00003732,1.9939723e-07
WBGene00011273,1.993835e-07
WBGene00013583,1.9936209e-07
WBGene00013111,1.992932e-07
WBGene00018009,1.9923536e-07
WBGene00043984,1.9917076e-07
WBGene00009142,1.9912773e-07
WBGene00001085,1.9910544e-07
WBGene00013640,1.9896177e-07
WBGene00007546,1.9891503e-07
WBGene00008570,1.9890531e-07
WBGene00005153,1.9888569e-07
WBGene00004113,1.9878799e-07
WBGene00012994,1.9872188e-07
WBGene00019326,1.9868756e-07
WBGene00007684,1.9864599e-07
WBGene00022712,1.9864285e-07
WBGene00011849,1.9864042e-07
WBGene00077553,1.9851186e-07
WBGene00022613,1.9850994e-07
WBGene00002219,1.9850312e-07
WBGene00000900,1.9834366e-07
WBGene00001594,1.9824819e-07
WBGene00000879,1.9816365e-07
WBGene00013094,1.9808937e-07
WBGene00002008,1.9808643e-07
WBGene00008121,1.98013e-07
WBGene00235102,1.9799523e-07
WBGene00019196,1.979896e-07
WBGene00002019,1.9798597e-07
WBGene00171754,1.9798563e-07
WBGene00006696,1.9795645e-07
WBGene00004931,1.9791331e-07
WBGene00003367,1.9788817e-07
WBGene00022100,1.978175e-07
WBGene00017184,1.9780518e-07
WBGene00013237,1.9777886e-07
WBGene00009365,1.9776142e-07
WBGene00016102,1.977222e-07
WBGene00022170,1.9769557e-07
WBGene00003620,1.9764545e-07
WBGene00006460,1.9761178e-07
WBGene00008099,1.9751101e-07
WBGene00011381,1.9750124e-07
WBGene00018838,1.9748757e-07
WBGene00004306,1.9739467e-07
WBGene00002276,1.9739228e-07
WBGene00006059,1.9734986e-07
WBGene00219424,1.9728877e-07
WBGene00020419,1.9714066e-07
WBGene00045210,1.9710664e-07
WBGene00044381,1.9707942e-07
WBGene00011529,1.9702452e-07
WBGene00007007,1.9697715e-07
WBGene00007705,1.9691736e-07
WBGene00000469,1.969069e-07
WBGene00000993,1.9688632e-07
WBGene00173447,1.9683144e-07
WBGene00013554,1.9682359e-07
WBGene00013026,1.9676745e-07
WBGene00003401,1.966887e-07
WBGene00007167,1.9666403e-07
WBGene00003709,1.9666042e-07
WBGene00002187,1.9663072e-07
WBGene00011532,1.9662264e-07
WBGene00015935,1.964774e-07
WBGene00022278,1.9640494e-07
WBGene00011015,1.9638594e-07
WBGene00009455,1.9637697e-07
WBGene00015968,1.9635e-07
WBGene00022620,1.9634454e-07
WBGene00009164,1.9602479e-07
WBGene00011858,1.9594607e-07
WBGene00050935,1.959136e-07
WBGene00003916,1.9590243e-07
WBGene00008417,1.9588546e-07
WBGene00013814,1.958539e-07
WBGene00017017,1.9581822e-07
WBGene00021047,1.9574802e-07
WBGene00009881,1.9565763e-07
WBGene00008487,1.9562806e-07
WBGene00000897,1.9561035e-07
WBGene00009521,1.9560811e-07
WBGene00000598,1.95596e-07
WBGene00013160,1.955921e-07
WBGene00001017,1.9554412e-07
WBGene00014208,1.9552053e-07
WBGene00017849,1.9549336e-07
WBGene00012641,1.9545334e-07
WBGene00021349,1.954195e-07
WBGene00018776,1.954124e-07
WBGene00004323,1.9528241e-07
WBGene00011418,1.952601e-07
WBGene00044413,1.9517834e-07
WBGene00004172,1.9515318e-07
WBGene00006768,1.9505045e-07
WBGene00000393,1.950125e-07
WBGene00021434,1.9495879e-07
WBGene00017920,1.9493645e-07
WBGene00016937,1.9493635e-07
WBGene00006923,1.9492234e-07
WBGene00003775,1.9491632e-07
WBGene00020444,1.9488222e-07
WBGene00007227,1.9486961e-07
WBGene00009439,1.9485859e-07
WBGene00008681,1.9482691e-07
WBGene00000149,1.94824e-07
WBGene00014542,1.9482316e-07
WBGene00010730,1.9480777e-07
WBGene00000980,1.9476856e-07
WBGene00012928,1.9472107e-07
WBGene00045189,1.9471712e-07
WBGene00008604,1.9470798e-07
WBGene00010845,1.9465674e-07
WBGene00000518,1.946157e-07
WBGene00015063,1.9458993e-07
WBGene00021813,1.9453208e-07
WBGene00004246,1.9443945e-07
WBGene00009054,1.9441237e-07
WBGene00000041,1.9430288e-07
WBGene00021731,1.9428113e-07
WBGene00001406,1.9424567e-07
WBGene00021539,1.9424195e-07
WBGene00021914,1.9421087e-07
WBGene00007620,1.9419474e-07
WBGene00012922,1.9418248e-07
WBGene00018468,1.9416882e-07
WBGene00021986,1.9412283e-07
WBGene00016633,1.940514e-07
WBGene00000371,1.9399293e-07
WBGene00019018,1.9396465e-07
WBGene00022382,1.9392309e-07
WBGene00008079,1.9388679e-07
WBGene00013037,1.9387676e-07
WBGene00017934,1.938454e-07
WBGene00003635,1.9380388e-07
WBGene00016045,1.9380141e-07
WBGene00000793,1.9375709e-07
WBGene00004747,1.9372402e-07
WBGene00023520,1.9368947e-07
WBGene00011940,1.9365282e-07
WBGene00004955,1.9362452e-07
WBGene00001145,1.9362135e-07
WBGene00004128,1.9359706e-07
WBGene00012005,1.9358727e-07
WBGene00013255,1.9350504e-07
WBGene00016796,1.9348751e-07
WBGene00000277,1.9339721e-07
WBGene00001119,1.9336687e-07
WBGene00002344,1.9329123e-07
WBGene00014871,1.9328621e-07
WBGene00002018,1.9327797e-07
WBGene00022227,1.9323335e-07
WBGene00001994,1.931711e-07
WBGene00001812,1.9316074e-07
WBGene00003774,1.9314147e-07
WBGene00002997,1.9302372e-07
WBGene00001046,1.9294923e-07
WBGene00015105,1.9293273e-07
WBGene00006379,1.9292649e-07
WBGene00017992,1.9287423e-07
WBGene00004046,1.927868e-07
WBGene00020374,1.9277483e-07
WBGene00008543,1.9275782e-07
WBGene00021312,1.9275399e-07
WBGene00005007,1.9274266e-07
WBGene00220051,1.9268947e-07
WBGene00016115,1.92645e-07
WBGene00016245,1.9263484e-07
WBGene00173583,1.926016e-07
WBGene00003393,1.9259733e-07
WBGene00020220,1.9259167e-07
WBGene00019847,1.9258562e-07
WBGene00016005,1.9258194e-07
WBGene00020287,1.9256785e-07
WBGene00007445,1.9250959e-07
WBGene00006415,1.924803e-07
WBGene00000225,1.9233146e-07
WBGene00004281,1.922783e-07
WBGene00019404,1.9226896e-07
WBGene00000975,1.9226519e-07
WBGene00007486,1.9214808e-07
WBGene00013717,1.9210063e-07
WBGene00016457,1.9204504e-07
WBGene00016622,1.9200813e-07
WBGene00012512,1.9200442e-07
WBGene00044774,1.9198166e-07
WBGene00010350,1.9195193e-07
WBGene00013859,1.9189946e-07
WBGene00012833,1.9173703e-07
WBGene00006994,1.917361e-07
WBGene00007064,1.9162238e-07
WBGene00020565,1.915112e-07
WBGene00008219,1.913959e-07
WBGene00001971,1.9137208e-07
WBGene00003234,1.9135553e-07
WBGene00003040,1.9129413e-07
WBGene00010248,1.9125973e-07
WBGene00011520,1.912194e-07
WBGene00002048,1.9120863e-07
WBGene00021104,1.9099554e-07
WBGene00020726,1.909427e-07
WBGene00044188,1.9092927e-07
WBGene00016540,1.9091651e-07
WBGene00013593,1.9091402e-07
WBGene00001565,1.9089462e-07
WBGene00011608,1.9087842e-07
WBGene00022089,1.908519e-07
WBGene00019871,1.9082995e-07
WBGene00018475,1.9080325e-07
WBGene00009103,1.9078544e-07
WBGene00022502,1.9077365e-07
WBGene00013808,1.9068989e-07
WBGene00013164,1.9065723e-07
WBGene00015003,1.9064609e-07
WBGene00023187,1.9062205e-07
WBGene00020475,1.9051761e-07
WBGene00007027,1.904056e-07
WBGene00016278,1.9040385e-07
WBGene00019158,1.9039838e-07
WBGene00004831,1.9037154e-07
WBGene00015797,1.9029662e-07
WBGene00021810,1.9029225e-07
WBGene00006406,1.9022038e-07
WBGene00008428,1.9009883e-07
WBGene00004746,1.899208e-07
WBGene00020207,1.8980572e-07
WBGene00012299,1.8979816e-07
WBGene00012543,1.8975406e-07
WBGene00015418,1.8972679e-07
WBGene00018520,1.8969234e-07
WBGene00011146,1.8957552e-07
WBGene00011719,1.8952466e-07
WBGene00020463,1.8949909e-07
WBGene00016037,1.8947017e-07
WBGene00006579,1.8946834e-07
WBGene00018954,1.8937963e-07
WBGene00011270,1.8936093e-07
WBGene00018975,1.8931301e-07
WBGene00012674,1.892009e-07
WBGene00011795,1.8919086e-07
WBGene00008606,1.8909569e-07
WBGene00006363,1.8906795e-07
WBGene00007900,1.8904475e-07
WBGene00006831,1.8903538e-07
WBGene00013678,1.8900685e-07
WBGene00009165,1.8899162e-07
WBGene00009277,1.8898112e-07
WBGene00003183,1.8886664e-07
WBGene00007433,1.887862e-07
WBGene00006756,1.8877729e-07
WBGene00008415,1.886898e-07
WBGene00011242,1.8864205e-07
WBGene00006730,1.8861772e-07
WBGene00020957,1.8860612e-07
WBGene00001682,1.8859095e-07
WBGene00008288,1.8856419e-07
WBGene00013295,1.8853439e-07
WBGene00016999,1.8842876e-07
WBGene00006712,1.8842024e-07
WBGene00016811,1.8841938e-07
WBGene00020847,1.8840043e-07
WBGene00001509,1.8838753e-07
WBGene00045171,1.8837625e-07
WBGene00008007,1.8836563e-07
WBGene00019011,1.8833643e-07
WBGene00009511,1.8813427e-07
WBGene00015501,1.8811238e-07
WBGene00007008,1.880694e-07
WBGene00006462,1.8806585e-07
WBGene00000003,1.880241e-07
WBGene00012894,1.8801585e-07
WBGene00016626,1.8798502e-07
WBGene00010908,1.8797883e-07
WBGene00021511,1.8796825e-07
WBGene00012180,1.8791236e-07
WBGene00011917,1.8787325e-07
WBGene00006698,1.8783194e-07
WBGene00009862,1.8767574e-07
WBGene00001082,1.8766426e-07
WBGene00007907,1.87603e-07
WBGene00017854,1.8757581e-07
WBGene00022465,1.8756668e-07
WBGene00009508,1.8747653e-07
WBGene00012640,1.8747033e-07
WBGene00017328,1.874405e-07
WBGene00001527,1.874326e-07
WBGene00009052,1.874168e-07
WBGene00015508,1.8736024e-07
WBGene00006563,1.8733674e-07
WBGene00007680,1.8729231e-07
WBGene00008499,1.8728932e-07
WBGene00013324,1.8728666e-07
WBGene00014054,1.8726342e-07
WBGene00004952,1.8722216e-07
WBGene00014454,1.8719001e-07
WBGene00003412,1.8715613e-07
WBGene00016325,1.8712758e-07
WBGene00019482,1.8712629e-07
WBGene00000367,1.870231e-07
WBGene00021628,1.8696642e-07
WBGene00003047,1.8687824e-07
WBGene00001236,1.8685499e-07
WBGene00002240,1.8676357e-07
WBGene00021423,1.8672955e-07
WBGene00004802,1.8668702e-07
WBGene00013455,1.8667038e-07
WBGene00011299,1.8666496e-07
WBGene00003706,1.8666002e-07
WBGene00004888,1.8663607e-07
WBGene00017063,1.8661059e-07
WBGene00011352,1.8649271e-07
WBGene00017699,1.8647302e-07
WBGene00001560,1.8644009e-07
WBGene00015700,1.864044e-07
WBGene00013382,1.8639831e-07
WBGene00001179,1.8639096e-07
WBGene00016326,1.8632902e-07
WBGene00013561,1.8631133e-07
WBGene00007976,1.8631057e-07
WBGene00022015,1.8630757e-07
WBGene00008369,1.8629113e-07
WBGene00003545,1.8628907e-07
WBGene00010642,1.8620828e-07
WBGene00014013,1.8616491e-07
WBGene00271744,1.8616272e-07
WBGene00235292,1.861343e-07
WBGene00304815,1.8612005e-07
WBGene00206528,1.8610545e-07
WBGene00018879,1.8609795e-07
WBGene00010847,1.8608654e-07
WBGene00021799,1.8608432e-07
WBGene00013549,1.8606282e-07
WBGene00010711,1.8602995e-07
WBGene00021343,1.860184e-07
WBGene00008343,1.860108e-07
WBGene00020160,1.8597352e-07
WBGene00000550,1.8596032e-07
WBGene00007855,1.8595127e-07
WBGene00003566,1.8593927e-07
WBGene00003772,1.8593887e-07
WBGene00010827,1.8593242e-07
WBGene00001898,1.8586539e-07
WBGene00006811,1.8583594e-07
WBGene00007115,1.8580364e-07
WBGene00000510,1.8575868e-07
WBGene00011308,1.8572308e-07
WBGene00001240,1.8571251e-07
WBGene00004913,1.8569715e-07
WBGene00013213,1.8568981e-07
WBGene00018393,1.8567758e-07
WBGene00008975,1.8565441e-07
WBGene00004702,1.8563259e-07
WBGene00001653,1.8560685e-07
WBGene00219617,1.8556865e-07
WBGene00004308,1.8556523e-07
WBGene00011087,1.855524e-07
WBGene00009360,1.8554239e-07
WBGene00019924,1.8549609e-07
WBGene00006922,1.8549389e-07
WBGene00018257,1.854468e-07
WBGene00220032,1.8540896e-07
WBGene00019295,1.8540013e-07
WBGene00022197,1.8535658e-07
WBGene00017827,1.8531381e-07
WBGene00019488,1.8530599e-07
WBGene00015741,1.852908e-07
WBGene00022059,1.852834e-07
WBGene00015291,1.8522563e-07
WBGene00008876,1.8513674e-07
WBGene00017814,1.8511518e-07
WBGene00001513,1.8508933e-07
WBGene00016834,1.8508916e-07
WBGene00195330,1.8505932e-07
WBGene00001510,1.8502973e-07
WBGene00006975,1.850225e-07
WBGene00000841,1.8501729e-07
WBGene00000244,1.8500809e-07
WBGene00004126,1.8497619e-07
WBGene00020020,1.8495308e-07
WBGene00009957,1.8494525e-07
WBGene00004779,1.849239e-07
WBGene00000832,1.8487353e-07
WBGene00200934,1.8485915e-07
WBGene00020929,1.8485287e-07
WBGene00044387,1.8477262e-07
WBGene00010781,1.8477088e-07
WBGene00044209,1.8474705e-07
WBGene00020339,1.84618e-07
WBGene00003209,1.845603e-07
WBGene00021328,1.8451281e-07
WBGene00009671,1.845094e-07
WBGene00219681,1.8450177e-07
WBGene00004920,1.8444851e-07
WBGene00020952,1.844394e-07
WBGene00015168,1.8433498e-07
WBGene00012897,1.8422648e-07
WBGene00004914,1.8416927e-07
WBGene00022601,1.8416229e-07
WBGene00021366,1.8414659e-07
WBGene00016381,1.8409874e-07
WBGene00019712,1.8406526e-07
WBGene00198429,1.8403378e-07
WBGene00050947,1.8403196e-07
WBGene00194913,1.8400713e-07
WBGene00014008,1.8400051e-07
WBGene00011975,1.8398312e-07
WBGene00219609,1.8398109e-07
WBGene00010879,1.8397301e-07
WBGene00010974,1.8396882e-07
WBGene00206532,1.839686e-07
WBGene00001583,1.8396304e-07
WBGene00011309,1.8393348e-07
WBGene00021749,1.8392028e-07
WBGene00018008,1.838783e-07
WBGene00219294,1.8386976e-07
WBGene00200101,1.8386228e-07
WBGene00018417,1.8381465e-07
WBGene00022039,1.8374783e-07
WBGene00015250,1.8374472e-07
WBGene00021323,1.8370018e-07
WBGene00017240,1.836692e-07
WBGene00001178,1.8362387e-07
WBGene00000835,1.8358914e-07
WBGene00008224,1.8358668e-07
WBGene00000987,1.8358183e-07
WBGene00086566,1.8353715e-07
WBGene00008980,1.8352988e-07
WBGene00001853,1.8347787e-07
WBGene00010420,1.8347012e-07
WBGene00010572,1.834012e-07
WBGene00013842,1.833116e-07
WBGene00009188,1.8328801e-07
WBGene00004204,1.8328463e-07
WBGene00007162,1.8325116e-07
WBGene00003883,1.8319284e-07
WBGene00019205,1.8318045e-07
WBGene00018907,1.8317525e-07
WBGene00020821,1.8317017e-07
