Motif,Gene,partial_spearman_r,p,q_bh,n_rows
"(0, 2)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00219207,0.3771931600877756,0.0041612934313223,0.9943340316763072,60
"(0, 0)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00008003,-0.3771930445193007,0.004161305905743,0.883499797301363,60
"(1, 0)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00021974,0.3771902540848872,0.0041616071142634,0.9828632437189168,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00012050,0.3771841344937857,0.004162267750028,0.9809574426154896,60
"(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00018212,-0.3771834241062056,0.0041623444453633,0.9535788016873432,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00016379,-0.3771723320246406,0.0041635421376431,0.9906229526772642,60
"(0, 0)_(0, 1)_(0, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00012319,0.3771701265775624,0.0041637803119235,0.9994790085666893,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00005001,-0.3771695637431196,0.0041638410963932,0.8719252599888118,60
"(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00000631,-0.3771581901325559,0.0041650695806265,0.9982965431836366,60
"(0, 0)_(0, 2)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00196184,0.3771540920721346,0.0041655122978387,0.9920032531843967,60
"(0, 1)_(1, 0)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00003683,-0.3771540873286996,0.0041655128103003,0.9813177622769628,60
"(0, 2)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00017149,-0.3771534559092665,0.0041655810268143,0.9955963340113329,60
"(0, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00011352,-0.3771528573102046,0.0041656456984309,0.8808204350724498,60
"(0, 1)_(1, 0)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan",WBGene00002026,0.3771484356288287,0.0041661234367256,0.9990537604573658,60
"(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00015188,0.3771254338495833,0.0041686094314141,0.9978368224694052,60
"(0, 1)_(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00019888,0.3771171221092933,0.0041695080723169,0.9760716885751306,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_nan_nan_nan_nan_nan",WBGene00018903,-0.3771159523417358,0.0041696345578509,0.9550013981965274,60
"(1, 0)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00013771,-0.3771147389202196,0.0041697657672082,0.9083630697676444,60
"(0, 1)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00003566,0.3771073150768882,0.0041705685994265,0.9286909299545744,60
"(0, 2)_(1, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00002092,-0.3771058024741378,0.0041707321926243,0.9849344131871702,60
"(1, 0)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00010778,-0.3771000862609667,0.0041713504718534,0.9828632437189168,60
"(0, 2)_(1, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00015089,0.3770995434142194,0.004171409191651,0.9849344131871702,60
"(1, 0)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00020051,-0.3770966253474804,0.0041717248517661,0.870774800163418,60
"(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00022855,0.3770942656386352,0.0041719801272505,0.9990232514830154,60
"(0, 1)_(1, 0)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00012968,0.3770882004852023,0.0041726363243414,0.9812522289815068,60
"(0, 2)_(1, 0)_nan_nan_nan_nan_nan_nan_nan",WBGene00007202,-0.3770781666109655,0.0041737221024328,0.9434626857017924,60
"(0, 1)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00004166,0.3770703115707128,0.0041745722799759,0.9439602252002796,60
"(0, 0)_(0, 2)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00001427,-0.3770617684883049,0.004175497099951,0.9969343004736176,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan",WBGene00001906,0.3770551912963324,0.0041762092281287,0.9611170750530764,60
"(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00050889,-0.3770424821802947,0.0041775855775973,0.9998651021249888,60
"(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00003922,-0.3770338004064439,0.0041785260109121,0.9978368224694052,60
"(0, 0)_(0, 1)_(0, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00013118,0.3770281669719277,0.0041791363396658,0.9995991909277058,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(2, 2)_nan_nan_nan_nan",WBGene00008439,-0.3770201117948952,0.0041800091775802,0.9989195569745064,60
"(0, 0)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_nan_nan_nan_nan",WBGene00010566,-0.3770165244432282,0.0041803979453406,0.9728764712653918,60
"(0, 0)_(0, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00001668,-0.3769823664690933,0.0041841013034667,0.8253714560278259,60
"(1, 0)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00004905,0.3769772702336749,0.0041846540777885,0.982784392428282,60
"(0, 0)_(0, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00016871,0.3769684726356803,0.0041856084799862,0.9964394649710036,60
"(0, 0)_(0, 1)_(0, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00013407,0.3769544152464584,0.0041871338857638,0.9761761188737582,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00003744,0.3769404301633435,0.0041886519316519,0.9906229526772642,60
"(0, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00009055,0.3769339668486798,0.0041893536722387,0.997660887413856,60
"(0, 2)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00001252,-0.3769313714371041,0.0041896354926692,0.9938103783886904,60
"(0, 1)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00005850,-0.3769300354085142,0.0041897805706467,0.9439602252002796,60
"(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00012437,-0.3769262657157132,0.0041901899416058,0.9984027045032898,60
"(0, 0)_(0, 2)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00000390,-0.3769188820413293,0.00419099187618,0.8683865724078269,60
"(0, 0)_(0, 2)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00195244,0.3768840191498415,0.0041947801327673,0.9416517166792584,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00000172,-0.376882589058988,0.0041949355931126,0.9989838764968362,60
"(1, 0)_(2, 1)_nan_nan_nan_nan_nan_nan_nan",WBGene00003687,0.3768780330434201,0.0041954308960351,0.8809987119307474,60
"(0, 1)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00015919,0.3768706040395093,0.0041962386437259,0.9713943453216118,60
"(0, 0)_(0, 1)_(0, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00011768,0.3768690096825903,0.0041964120143228,0.962165361078436,60
"(0, 1)_(0, 2)_(1, 0)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00016518,-0.376867914913032,0.0041965310633755,0.9783272525763452,60
"(0, 1)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00000561,-0.376866995513834,0.0041966310443446,0.9856939183822436,60
"(0, 0)_(0, 1)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00005267,-0.3768581230574748,0.0041975959962328,0.9963355854963843,60
"(0, 2)_(1, 0)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00000669,0.3768491047739556,0.0041985770084288,0.9706049624535772,60
"(1, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00005055,-0.3768437215082549,0.0041991626983671,0.959460099221143,60
"(0, 0)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00009238,-0.3768374202536094,0.0041998483553881,0.9896365391399166,60
"(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00045514,0.3768319275015913,0.0042004461174939,0.9977838681692608,60
"(0, 2)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00008143,0.3768292415336801,0.0042007384517895,0.9955963340113329,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan",WBGene00017509,0.376818858642896,0.0042018686693378,0.9621095120410476,60
"(0, 0)_(0, 1)_(1, 0)_(1, 2)_(2, 2)_nan_nan_nan_nan",WBGene00013273,-0.3768175849912622,0.0042020073296656,0.9833529095997162,60
"(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00005868,0.3768010116557117,0.0042038120087854,0.9915865001122606,60
"(0, 1)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00017308,0.3767934563442551,0.0042046349372592,0.9713943453216118,60
"(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00013043,-0.3767908734112279,0.0042049163042425,0.9990232514830154,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan",WBGene00007713,0.3767753448518837,0.0042066082286779,0.9681131322179248,60
"(1, 0)_(2, 1)_nan_nan_nan_nan_nan_nan_nan",WBGene00003762,0.3767660305848522,0.0042076233586688,0.8809987119307474,60
"(0, 1)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00021369,-0.3767531125222257,0.0042090316113635,0.9931084282803752,60
"(1, 0)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00019509,-0.3767525077627914,0.004209097548928,0.982784392428282,60
"(0, 0)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00019733,-0.3767435653602149,0.0042100726548659,0.9954452164059384,60
"(0, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00006814,0.3767395493014041,0.0042105106425434,0.8418761062960676,60
"(0, 1)_(0, 2)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00013709,-0.3767289947368017,0.0042116619051192,0.9612741087366442,60
"(0, 1)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00006213,0.3767232831021557,0.0042122850300439,0.9856939183822436,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan",WBGene00195341,0.3767211146621655,0.0042125216226545,0.957202567319795,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(2, 2)_nan_nan_nan_nan",WBGene00015790,0.3767197912460225,0.0042126660227587,0.9989195569745064,60
"(0, 1)_(0, 2)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00005345,-0.3767176136681484,0.0042129036313444,0.9954470602744036,60
"(0, 0)_(0, 1)_(1, 0)_(1, 1)_(1, 2)_nan_nan_nan_nan",WBGene00007970,-0.3767118237736471,0.0042135354589279,0.9968545344451598,60
"(0, 0)_(0, 1)_(1, 1)_(2, 0)_nan_nan_nan_nan_nan",WBGene00003890,-0.3766976748778841,0.004215079821683,0.9697189797687754,60
"(0, 0)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan_nan",WBGene00021248,-0.3766951897587551,0.0042153511258334,0.999086046980036,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan",WBGene00000697,0.3766933682338524,0.0042155499941905,0.9823325760385216,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan",WBGene00000745,0.3766857028929841,0.0042163869626076,0.9236120173939132,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan",WBGene00021088,-0.3766806803947157,0.0042169354419609,0.9895511881282592,60
"(0, 0)_(0, 1)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00021099,0.3766765124995503,0.0042173906425634,0.8759191234794308,60
"(0, 0)_(0, 1)_(1, 1)_(2, 0)_nan_nan_nan_nan_nan",WBGene00009943,-0.3766764298106013,0.004217399673953,0.9697189797687754,60
"(0, 1)_(1, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00020913,-0.37667631632346,0.0042174120691873,0.9998226790465508,60
"(0, 1)_(1, 1)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00185086,-0.3766695325245364,0.0042181530641161,0.9805179831679988,60
"(1, 0)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00015971,0.3766671424670622,0.0042184141576301,0.9972989721686472,60
"(0, 1)_(0, 2)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00012030,-0.3766649489524742,0.0042186537930353,0.9961749191821871,60
"(0, 0)_(0, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00013629,0.3766549916736144,0.0042197417490832,0.9162561072314798,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_nan_nan_nan_nan_nan",WBGene00005570,0.3766516534375335,0.0042201065480691,0.9550013981965274,60
"(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00006052,-0.3766395079349773,0.0042214340305711,0.9535788016873432,60
"(0, 1)_(0, 2)_(1, 0)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00006673,0.3766394244782497,0.0042214431535206,0.9783272525763452,60
"(0, 1)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00019732,-0.3766265957313043,0.0042228457157894,0.9606788338391036,60
"(0, 1)_(0, 2)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00019305,-0.3766232891042089,0.0042232072947022,0.97406313938372,60
"(0, 2)_(1, 0)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00010725,0.3766152198179484,0.0042240897838468,0.8415543354182712,60
"(0, 1)_(1, 0)_(1, 1)_(1, 2)_nan_nan_nan_nan_nan",WBGene00008230,-0.3766137090674286,0.0042242550235763,0.9990537604573658,60
"(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00006490,0.3766037295454161,0.0042253466861051,0.8866272957021749,60
"(0, 0)_(0, 2)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00016531,-0.3766005542641814,0.0042256940830904,0.97040145522059,60
"(0, 0)_(0, 1)_(1, 0)_(1, 2)_(2, 2)_nan_nan_nan_nan",WBGene00012324,0.376591675237512,0.0042266656415579,0.9833529095997162,60
"(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00019275,-0.3765804671248828,0.0042278923337493,0.9990232514830154,60
"(0, 0)_(0, 1)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan",WBGene00015208,0.3765612944701698,0.0042299914471409,0.9305288044157344,60
"(0, 1)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00044921,-0.3765602993350228,0.0042301004243382,0.9982802886503936,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan",WBGene00220068,-0.3765480533134185,0.0042314416881117,0.9615013891556192,60
"(0, 1)_(1, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00003248,0.376531921680632,0.0042332091013072,0.997886697380203,60
"(0, 1)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00015981,0.3765219280799186,0.0042343043460672,0.9042489158100148,60
"(0, 0)_(0, 1)_(1, 0)_(1, 2)_(2, 0)_nan_nan_nan_nan",WBGene00006766,0.3765131758469874,0.0042352637487356,0.9935555122655496,60
"(0, 2)_(1, 1)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00020997,-0.3765116577719309,0.0042354301766515,0.9702040606646612,60
"(0, 0)_(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan",WBGene00020540,0.3765084991741227,0.0042357764750051,0.9942879735026908,60
"(0, 2)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00000818,0.3764836899558714,0.0042384973445596,0.9863547637722446,60
"(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00010110,0.3764796297240545,0.004238942783792,0.9065918746418108,60
"(1, 0)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00016893,0.3764742095367374,0.0042395374850928,0.9432417142150328,60
"(0, 0)_(0, 1)_(0, 2)_(2, 2)_nan_nan_nan_nan_nan",WBGene00018883,0.376472061488612,0.0042397731886221,0.9994790085666893,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan",WBGene00021613,0.3764717649588562,0.0042398057274921,0.9966016136864356,60
"(0, 1)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00001842,0.3764704526584714,0.0042399497317757,0.9982802886503936,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 2)_nan_nan_nan_nan",WBGene00012967,0.3764541986293528,0.0042417337126516,0.9952923600317356,60
"(0, 0)_(0, 1)_(1, 0)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00012793,0.3764492662357008,0.004242275204371,0.9963355854963843,60
"(0, 0)_(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 0)_(2, 1)_nan_nan",WBGene00018474,-0.3764462723382643,0.0042426039123632,0.9948741284745852,60
"(0, 2)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00185048,0.3764444144206526,0.0042428079093842,0.9938103783886904,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(2, 1)_nan_nan_nan_nan",WBGene00016326,-0.376436523529034,0.004243674415702,0.9671424020819546,60
"(0, 1)_(0, 2)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00201844,0.3764324110783586,0.0042441260696408,0.9954470602744036,60
"(1, 1)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00005764,0.3764248360831203,0.0042449581118221,0.9984076669781128,60
"(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan_nan",WBGene00006976,-0.3764246920347461,0.0042449739355777,0.9809574426154896,60
"(1, 1)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00016464,-0.3764214909534752,0.0042453255886948,0.9984076669781128,60
"(1, 0)_(2, 1)_nan_nan_nan_nan_nan_nan_nan",WBGene00021774,0.3764077638095782,0.0042468338680557,0.8809987119307474,60
"(0, 0)_(0, 1)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00003469,0.3764041360465312,0.004247232549895,0.9895847169850096,60
"(0, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00004269,-0.3763964469931596,0.0042480776661493,0.9837706473578964,60
"(0, 0)_(1, 0)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan",WBGene00020689,0.3763864775900734,0.0042491736399538,0.9936568818553052,60
"(0, 1)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan_nan",WBGene00020022,0.3763840129505378,0.0042494446254178,0.9931084282803752,60
"(0, 0)_(0, 2)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00044699,0.3763781723878512,0.0042500868521772,0.9855197033183593,60
"(0, 0)_(0, 1)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan",WBGene00007413,-0.3763727110685661,0.0042506874548139,0.9384151327164444,60
"(0, 0)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan",WBGene00010786,0.3763694790295622,0.0042510429300106,0.9874823854400138,60
"(0, 0)_(1, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan",WBGene00017642,0.3763685408901508,0.0042511461160013,0.9895811350836704,60
"(0, 0)_(0, 1)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan",WBGene00021061,0.3763680540507374,0.0042511996643575,0.9977088449435336,60
"(0, 0)_(0, 2)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan",WBGene00007316,-0.3763627686739665,0.0042517810508581,0.9827841585562946,60
"(0, 2)_(1, 0)_nan_nan_nan_nan_nan_nan_nan",WBGene00004972,0.376360999762645,0.0042519756450975,0.9434626857017924,60
"(0, 2)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00019833,-0.3763571722573393,0.0042523967278253,0.994275007416882,60
"(0, 2)_(1, 0)_(1, 1)_nan_nan_nan_nan_nan_nan",WBGene00201952,-0.3763535318355482,0.0042527972626713,0.9989688277303675,60
"(0, 1)_(1, 2)_(2, 0)_nan_nan_nan_nan_nan_nan",WBGene00012289,-0.376331105096734,0.004255265482193,0.8808204350724498,60
"(0, 1)_(0, 2)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00004164,0.37632683919608,0.0042557351172795,0.9926047125317448,60
"(1, 1)_(1, 2)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00015738,0.3763239022600651,0.0042560584725474,0.9969905155981764,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan",WBGene00003044,-0.3763169713754268,0.0042568216455094,0.9690320234404708,60
"(0, 0)_(1, 0)_(1, 1)_(2, 0)_nan_nan_nan_nan_nan",WBGene00018119,-0.3763110693089844,0.0042574716284019,0.999086046980036,60
"(0, 1)_(0, 2)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan",WBGene00005341,0.3762975615105409,0.0042589595446497,0.9612741087366442,60
"(0, 2)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan_nan",WBGene00011802,-0.3762902398241934,0.0042597662373721,0.994275007416882,60
"(0, 0)_(0, 2)_(1, 0)_(2, 0)_nan_nan_nan_nan_nan",WBGene00014728,-0.3762900588100937,0.004259786182947,0.8804935652725537,60
"(0, 1)_(0, 2)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00235380,0.376286354288071,0.0042601943947606,0.938868427742303,60
"(0, 1)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00005599,-0.3762812129095363,0.0042607609949991,0.9982802886503936,60
"(0, 1)_(1, 0)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00077783,0.3762717541732782,0.0042618035585911,0.9211572718623128,60
"(0, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00015398,0.3762716971041971,0.0042618098495582,0.8992025396578565,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan",WBGene00011681,0.3762558382206035,0.0042635583587693,0.9825118515742371,60
"(0, 1)_(0, 2)_(1, 2)_(2, 1)_nan_nan_nan_nan_nan",WBGene00001110,0.3762474734301084,0.0042644808670399,0.8530169094718731,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(2, 2)_nan_nan_nan_nan",WBGene00001744,-0.3762420925471269,0.0042650743889775,0.9989195569745064,60
"(0, 1)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00009468,-0.3762331392528621,0.0042660621162067,0.8992025396578565,60
"(0, 0)_(1, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00014215,0.3762299792718871,0.0042664107733614,0.999406279141381,60
"(0, 1)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00010802,-0.3762279953822381,0.0042666296790669,0.992805740459374,60
"(0, 1)_(2, 0)_nan_nan_nan_nan_nan_nan_nan",WBGene00015867,0.3762207682992932,0.0042674272112022,0.949378918550456,60
"(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan_nan",WBGene00197406,0.3762168312680317,0.004267861730693,0.9796067678147072,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00044901,-0.3762083768834394,0.0042687949500065,0.9526033899103904,60
"(0, 0)_(0, 1)_(0, 2)_(1, 1)_(1, 2)_(2, 1)_nan_nan_nan",WBGene00219421,0.3762041981513963,0.0042692562768805,0.9942879735026908,60
"(1, 1)_(2, 0)_(2, 1)_(2, 2)_nan_nan_nan_nan_nan",WBGene00016703,0.3761873745943099,0.0042711140213793,0.9984076669781128,60
"(0, 1)_(1, 2)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00019279,0.376175346474648,0.0042724426654555,0.9713943453216118,60
"(0, 0)_(0, 1)_(2, 0)_(2, 1)_nan_nan_nan_nan_nan",WBGene00021640,-0.376171640409573,0.0042728521163323,0.9162561072314798,60
"(0, 0)_(1, 0)_(2, 0)_(2, 2)_nan_nan_nan_nan_nan",WBGene00006476,0.3761647407665294,0.004273614489955,0.9094046208288172,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 1)_nan_nan_nan_nan",WBGene00044480,0.3761596175553769,0.0042741806549039,0.995326098703626,60
"(0, 1)_(0, 2)_(1, 0)_(1, 1)_(2, 1)_nan_nan_nan_nan",WBGene00044258,0.3761593462108111,0.0042742106429757,0.995326098703626,60
"(0, 0)_(0, 1)_(1, 2)_nan_nan_nan_nan_nan_nan",WBGene00018603,0.3761512562056107,0.0042751048078012,0.9985280693358634,60
"(0, 0)_(0, 2)_(1, 1)_(2, 1)_nan_nan_nan_nan_nan",WBGene00020694,0.3761509250771621,0.00427514140998,0.9914622932069658,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 1)_(2, 2)_nan_nan_nan",WBGene00001976,-0.3761480242804642,0.004275462069195,0.9812286158634912,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(2, 0)_(2, 1)_nan_nan_nan",WBGene00005065,0.3761374844330197,0.0042766273410395,0.8719252599888118,60
"(0, 1)_(0, 2)_(1, 0)_(1, 2)_(2, 2)_nan_nan_nan_nan",WBGene00013425,-0.3761291447883718,0.0042775495596311,0.898887362150557,60
"(0, 0)_(0, 1)_(0, 2)_(1, 0)_(1, 1)_(1, 2)_(2, 1)_nan_nan",WBGene00010372,-0.3761275991112088,0.0042777205036933,0.9853115083815884,60
