pre,post,gap_weight,chem_weight,functional_weight,uncertainty,data_sources
PDA,AVAR,,,,,[]
PDA,AVBL,,,,,[]
PDA,AVBR,,,,,[]
PDA,AVDL,,,,,[]
PDA,AVDR,,,,,[]
PDA,AVEL,,,,,[]
PDA,AVER,,,,,[]
PDA,AVFL,,,,,[]
PDA,AVFR,,,,,[]
PDA,AVG,,,,,[]
PDA,AVHL,,,,,[]
PDA,AVHR,,,,,[]
PDA,AVJL,,,,,[]
PDA,AVJR,,,,,[]
PDA,AVKL,,,,,[]
PDA,AVKR,,,,,[]
PDA,AVL,3.0,,,,['cook2019']
PDA,AVM,,,,,[]
PDA,AWAL,,,,,[]
PDA,AWAR,,,,,[]
PDA,AWBL,,,,,[]
PDA,AWBR,,,,,[]
PDA,AWCL,,,,,[]
PDA,AWCR,,,,,[]
PDA,BAGL,,,,,[]
PDA,BAGR,,,,,[]
PDA,BDUL,,,,,[]
PDA,BDUR,,,,,[]
PDA,CEPDL,,,,,[]
PDA,CEPDR,,,,,[]
PDA,CEPVL,,,,,[]
PDA,CEPVR,,,,,[]
PDA,DA1,,,,,[]
PDA,DA2,,,,,[]
PDA,DA3,,,,,[]
PDA,DA4,,,,,[]
PDA,DA5,,,,,[]
PDA,DA6,,,,,[]
PDA,DA7,,,,,[]
PDA,DA8,,,,,[]
PDA,DA9,1.0,1.0,,0.0,"['openworm', 'white1986_jse', 'white1986_whole']"
PDA,DB1,,,,,[]
PDA,DB2,,,,,[]
PDA,DB3,,,,,[]
PDA,DB4,,,,,[]
PDA,DB5,,,,,[]
PDA,DB6,,,,,[]
PDA,DB7,,,,,[]
PDA,DD1,,,,,[]
PDA,DD2,,,,,[]
PDA,DD3,,,,,[]
PDA,DD4,,,,,[]
PDA,DD5,,,,,[]
PDA,DD6,,1.0,,,"['openworm', 'white1986_whole']"
PDA,DVA,1.0,,,,['cook2019']
PDA,DVB,,,,,[]
PDA,DVC,,,,,[]
PDA,FLPL,,,,,[]
PDA,FLPR,,,,,[]
PDA,HSNL,,,,,[]
PDA,HSNR,,,,,[]
PDA,I1L,,,,,[]
PDA,I1R,,,,,[]
PDA,I2L,,,,,[]
PDA,I2R,,,,,[]
PDA,I3,,,,,[]
PDA,I4,,,,,[]
PDA,I5,,,,,[]
PDA,I6,,,,,[]
PDA,IL1DL,,,,,[]
PDA,IL1DR,,,,,[]
PDA,IL1L,,,,,[]
PDA,IL1R,,,,,[]
PDA,IL1VL,,,,,[]
PDA,IL1VR,,,,,[]
PDA,IL2DL,,,,,[]
PDA,IL2DR,,,,,[]
PDA,IL2L,,,,,[]
PDA,IL2R,,,,,[]
PDA,IL2VL,,,,,[]
PDA,IL2VR,,,,,[]
PDA,LUAL,,,,,[]
PDA,LUAR,,,,,[]
PDA,M1,,,,,[]
PDA,M2L,,,,,[]
PDA,M2R,,,,,[]
PDA,M3L,,,,,[]
PDA,M3R,,,,,[]
PDA,M4,,,,,[]
PDA,M5,,,,,[]
PDA,MCL,,,,,[]
PDA,MCR,,,,,[]
PDA,MI,,,,,[]
PDA,NSML,,,,,[]
PDA,NSMR,,,,,[]
PDA,OLLL,,,,,[]
PDA,OLLR,,,,,[]
PDA,OLQDL,,,,,[]
PDA,OLQDR,,,,,[]
PDA,OLQVL,,,,,[]
PDA,OLQVR,,,,,[]
PDA,PDB,5.0,,,,['cook2019']
PDA,PDEL,,,,,[]
PDA,PDER,,,,,[]
PDA,PHAL,,,,,[]
PDA,PHAR,1.0,,,,['cook2019']
PDA,PHBL,,,,,[]
PDA,PHBR,,,,,[]
PDA,PHCL,,,,,[]
PDA,PHCR,,,,,[]
PDA,PLML,,,,,[]
PDA,PLMR,,,,,[]
PDA,PLNL,,,,,[]
PDA,PLNR,,,,,[]
PDA,PQR,,,,,[]
PDA,PVCL,,,,,[]
PDA,PVCR,,,,,[]
PDA,PVDL,,,,,[]
PDA,PVDR,,,,,[]
PDA,PVM,,,,,[]
PDA,PVNL,,,,,[]
PDA,PVNR,,1.0,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_whole']"
PDA,PVPL,,,,,[]
PDA,PVPR,,,,,[]
PDA,PVQL,,,,,[]
PDA,PVQR,1.0,,,,['cook2019']
PDA,PVR,,,,,[]
PDA,PVT,,,,,[]
PDA,PVWL,,,,,[]
PDA,PVWR,,,,,[]
PDA,RIAL,,,,,[]
PDA,RIAR,,,,,[]
PDA,RIBL,,,,,[]
PDA,RIBR,,,,,[]
PDA,RICL,,,,,[]
PDA,RICR,,,,,[]
PDA,RID,,,,,[]
PDA,RIFL,,,,,[]
PDA,RIFR,,,,,[]
PDA,RIGL,,,,,[]
PDA,RIGR,,,,,[]
PDA,RIH,,,,,[]
PDA,RIML,,,,,[]
PDA,RIMR,,,,,[]
PDA,RIPL,,,,,[]
PDA,RIPR,,,,,[]
PDA,RIR,,,,,[]
PDA,RIS,,,,,[]
PDA,RIVL,,,,,[]
PDA,RIVR,,,,,[]
PDA,RMDDL,,,,,[]
PDA,RMDDR,,,,,[]
PDA,RMDL,,,,,[]
PDA,RMDR,,,,,[]
PDA,RMDVL,,,,,[]
PDA,RMDVR,,,,,[]
PDA,RMED,,,,,[]
PDA,RMEL,,,,,[]
PDA,RMER,,,,,[]
PDA,RMEV,,,,,[]
PDA,RMFL,,,,,[]
PDA,RMFR,,,,,[]
PDA,RMGL,,,,,[]
PDA,RMGR,,,,,[]
PDA,RMHL,,,,,[]
PDA,RMHR,,,,,[]
PDA,SAADL,,,,,[]
PDA,SAADR,,,,,[]
PDA,SAAVL,,,,,[]
PDA,SAAVR,,,,,[]
PDA,SABD,,,,,[]
PDA,SABVL,,,,,[]
PDA,SABVR,,,,,[]
PDA,SDQL,,,,,[]
PDA,SDQR,,,,,[]
PDA,SIADL,,,,,[]
PDA,SIADR,,,,,[]
PDA,SIAVL,,,,,[]
PDA,SIAVR,,,,,[]
PDA,SIBDL,,,,,[]
PDA,SIBDR,,,,,[]
PDA,SIBVL,,,,,[]
PDA,SIBVR,,,,,[]
PDA,SMBDL,,,,,[]
PDA,SMBDR,,,,,[]
PDA,SMBVL,,,,,[]
PDA,SMBVR,,,,,[]
PDA,SMDDL,,,,,[]
PDA,SMDDR,,,,,[]
PDA,SMDVL,,,,,[]
PDA,SMDVR,,,,,[]
PDA,URADL,,,,,[]
PDA,URADR,,,,,[]
PDA,URAVL,,,,,[]
PDA,URAVR,,,,,[]
PDA,URBL,,,,,[]
PDA,URBR,,,,,[]
PDA,URXL,,,,,[]
PDA,URXR,,,,,[]
PDA,URYDL,,,,,[]
PDA,URYDR,,,,,[]
PDA,URYVL,,,,,[]
PDA,URYVR,,,,,[]
PDA,VA1,,,,,[]
PDA,VA10,,,,,[]
PDA,VA11,,,,,[]
PDA,VA12,,,,,[]
PDA,VA2,,,,,[]
PDA,VA3,,,,,[]
PDA,VA4,,,,,[]
PDA,VA5,,,,,[]
PDA,VA6,,,,,[]
PDA,VA7,,,,,[]
PDA,VA8,,,,,[]
PDA,VA9,,,,,[]
PDA,VB1,,,,,[]
PDA,VB10,,,,,[]
PDA,VB11,,,,,[]
PDA,VB2,,,,,[]
PDA,VB3,,,,,[]
PDA,VB4,,,,,[]
PDA,VB5,,,,,[]
PDA,VB6,,,,,[]
PDA,VB7,,,,,[]
PDA,VB8,,,,,[]
PDA,VB9,,,,,[]
PDA,VC1,,,,,[]
PDA,VC2,,,,,[]
PDA,VC3,,,,,[]
PDA,VC4,,,,,[]
PDA,VC5,,,,,[]
PDA,VC6,,,,,[]
PDA,VD1,,,,,[]
PDA,VD10,,,,,[]
PDA,VD11,,10.0,,,['cook2019']
PDA,VD12,,12.0,,,['cook2019']
PDA,VD13,,3.0,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_whole']"
PDA,VD2,,,,,[]
PDA,VD3,,,,,[]
PDA,VD4,,,,,[]
PDA,VD5,,,,,[]
PDA,VD6,,,,,[]
PDA,VD7,,,,,[]
PDA,VD8,,,,,[]
PDA,VD9,,,,,[]
PDB,ADAL,,,,,[]
PDB,ADAR,,,,,[]
PDB,ADEL,,,,,[]
PDB,ADER,,,,,[]
PDB,ADFL,,,,,[]
PDB,ADFR,,,,,[]
PDB,ADLL,,,,,[]
PDB,ADLR,,,,,[]
PDB,AFDL,,,,,[]
PDB,AFDR,,,,,[]
PDB,AIAL,,,,,[]
PDB,AIAR,,,,,[]
PDB,AIBL,,,,,[]
PDB,AIBR,,,,,[]
PDB,AIML,,,,,[]
PDB,AIMR,,,,,[]
PDB,AINL,,,,,[]
PDB,AINR,,,,,[]
PDB,AIYL,,,,,[]
PDB,AIYR,,,,,[]
PDB,AIZL,,,,,[]
PDB,AIZR,,,,,[]
PDB,ALA,,,,,[]
PDB,ALML,,,,,[]
PDB,ALMR,,,,,[]
PDB,ALNL,,,,,[]
PDB,ALNR,,,,,[]
PDB,AQR,,,,,[]
PDB,AS1,,,,,[]
PDB,AS10,,,,,[]
PDB,AS11,3.0,,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_whole']"
PDB,AS2,,,,,[]
PDB,AS3,,,,,[]
PDB,AS4,,,,,[]
PDB,AS5,,,,,[]
PDB,AS6,,,,,[]
PDB,AS7,,,,,[]
PDB,AS8,,,,,[]
PDB,AS9,,,,,[]
PDB,ASEL,,,,,[]
PDB,ASER,,,,,[]
PDB,ASGL,,,,,[]
PDB,ASGR,,,,,[]
PDB,ASHL,,,,,[]
PDB,ASHR,,,,,[]
PDB,ASIL,,,,,[]
PDB,ASIR,,,,,[]
PDB,ASJL,,,,,[]
PDB,ASJR,,,,,[]
PDB,ASKL,,,,,[]
PDB,ASKR,,,,,[]
PDB,AUAL,,,,,[]
PDB,AUAR,,,,,[]
PDB,AVAL,,,,,[]
PDB,AVAR,,,,,[]
PDB,AVBL,,,,,[]
PDB,AVBR,,,,,[]
PDB,AVDL,,,,,[]
PDB,AVDR,,,,,[]
PDB,AVEL,,,,,[]
PDB,AVER,,,,,[]
PDB,AVFL,,,,,[]
PDB,AVFR,,,,,[]
PDB,AVG,,,,,[]
PDB,AVHL,,,,,[]
PDB,AVHR,,,,,[]
PDB,AVJL,2.0,,,,['cook2019']
PDB,AVJR,,,,,[]
PDB,AVKL,,,,,[]
PDB,AVKR,,,,,[]
PDB,AVL,,,,,[]
PDB,AVM,,,,,[]
PDB,AWAL,,,,,[]
PDB,AWAR,,,,,[]
PDB,AWBL,,,,,[]
PDB,AWBR,,,,,[]
PDB,AWCL,,,,,[]
PDB,AWCR,,,,,[]
PDB,BAGL,,,,,[]
PDB,BAGR,,,,,[]
PDB,BDUL,,,,,[]
PDB,BDUR,,,,,[]
PDB,CEPDL,,,,,[]
PDB,CEPDR,,,,,[]
PDB,CEPVL,,,,,[]
PDB,CEPVR,,,,,[]
PDB,DA1,,,,,[]
PDB,DA2,,,,,[]
PDB,DA3,,,,,[]
PDB,DA4,,,,,[]
PDB,DA5,,,,,[]
PDB,DA6,,,,,[]
PDB,DA7,,,,,[]
PDB,DA8,,,,,[]
PDB,DA9,,,,,[]
PDB,DB1,,,,,[]
PDB,DB2,,,,,[]
PDB,DB3,,,,,[]
PDB,DB4,,,,,[]
PDB,DB5,,,,,[]
PDB,DB6,,,,,[]
PDB,DB7,,,,,[]
PDB,DD1,,,,,[]
PDB,DD2,,,,,[]
PDB,DD3,,,,,[]
PDB,DD4,,,,,[]
PDB,DD5,,,,,[]
PDB,DD6,,,,,[]
PDB,DVA,,,,,[]
PDB,DVB,,,,,[]
PDB,DVC,,,,,[]
PDB,FLPL,,,,,[]
PDB,FLPR,,,,,[]
PDB,HSNL,,,,,[]
PDB,HSNR,,,,,[]
PDB,I1L,,,,,[]
PDB,I1R,,,,,[]
PDB,I2L,,,,,[]
PDB,I2R,,,,,[]
PDB,I3,,,,,[]
PDB,I4,,,,,[]
PDB,I5,,,,,[]
PDB,I6,,,,,[]
PDB,IL1DL,,,,,[]
PDB,IL1DR,,,,,[]
PDB,IL1L,,,,,[]
PDB,IL1R,,,,,[]
PDB,IL1VL,,,,,[]
PDB,IL1VR,,,,,[]
PDB,IL2DL,,,,,[]
PDB,IL2DR,,,,,[]
PDB,IL2L,,,,,[]
PDB,IL2R,,,,,[]
PDB,IL2VL,,,,,[]
PDB,IL2VR,,,,,[]
PDB,LUAL,,,,,[]
PDB,LUAR,,,,,[]
PDB,M1,,,,,[]
PDB,M2L,,,,,[]
PDB,M2R,,,,,[]
PDB,M3L,,,,,[]
PDB,M3R,,,,,[]
PDB,M4,,,,,[]
PDB,M5,,,,,[]
PDB,MCL,,,,,[]
PDB,MCR,,,,,[]
PDB,MI,,,,,[]
PDB,NSML,,,,,[]
PDB,NSMR,,,,,[]
PDB,OLLL,,,,,[]
PDB,OLLR,,,,,[]
PDB,OLQDL,,,,,[]
PDB,OLQDR,,,,,[]
PDB,OLQVL,,,,,[]
PDB,OLQVR,,,,,[]
PDB,PDA,5.0,,,,['cook2019']
PDB,PDEL,,,,,[]
PDB,PDER,,,,,[]
PDB,PHAL,,,,,[]
PDB,PHAR,,,,,[]
PDB,PHBL,,,,,[]
PDB,PHBR,,,,,[]
PDB,PHCL,,,,,[]
PDB,PHCR,,,,,[]
PDB,PLML,,,,,[]
PDB,PLMR,,,,,[]
PDB,PLNL,,,,,[]
PDB,PLNR,,,,,[]
PDB,PQR,,,,,[]
PDB,PVCL,,,,,[]
PDB,PVCR,,,,,[]
PDB,PVDL,,,,,[]
PDB,PVDR,,,,,[]
PDB,PVM,,,,,[]
PDB,PVNL,,,,,[]
PDB,PVNR,,,,,[]
PDB,PVPL,1.0,,,,['cook2019']
PDB,PVPR,,,,,[]
PDB,PVQL,,,,,[]
PDB,PVQR,,,,,[]
PDB,PVR,13.0,,,,['cook2019']
PDB,PVT,,,,,[]
PDB,PVWL,,,,,[]
PDB,PVWR,,,,,[]
PDB,RIAL,,,,,[]
PDB,RIAR,,,,,[]
PDB,RIBL,,,,,[]
PDB,RIBR,,,,,[]
PDB,RICL,,,,,[]
PDB,RICR,,,,,[]
PDB,RID,2.0,,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_whole']"
PDB,RIFL,,,,,[]
PDB,RIFR,,,,,[]
PDB,RIGL,,,,,[]
PDB,RIGR,,,,,[]
PDB,RIH,,,,,[]
PDB,RIML,,,,,[]
PDB,RIMR,,,,,[]
PDB,RIPL,,,,,[]
PDB,RIPR,,,,,[]
PDB,RIR,,,,,[]
PDB,RIS,,,,,[]
PDB,RIVL,,,,,[]
PDB,RIVR,,,,,[]
PDB,RMDDL,,,,,[]
PDB,RMDDR,,,,,[]
PDB,RMDL,,,,,[]
PDB,RMDR,,,,,[]
PDB,RMDVL,,,,,[]
PDB,RMDVR,,,,,[]
PDB,RMED,,,,,[]
PDB,RMEL,,,,,[]
PDB,RMER,,,,,[]
PDB,RMEV,,,,,[]
PDB,RMFL,,,,,[]
PDB,RMFR,,,,,[]
PDB,RMGL,,,,,[]
PDB,RMGR,,,,,[]
PDB,RMHL,,,,,[]
PDB,RMHR,,,,,[]
PDB,SAADL,,,,,[]
PDB,SAADR,,,,,[]
PDB,SAAVL,,,,,[]
PDB,SAAVR,,,,,[]
PDB,SABD,,,,,[]
PDB,SABVL,,,,,[]
PDB,SABVR,,,,,[]
PDB,SDQL,,,,,[]
PDB,SDQR,,,,,[]
PDB,SIADL,,,,,[]
PDB,SIADR,,,,,[]
PDB,SIAVL,,,,,[]
PDB,SIAVR,,,,,[]
PDB,SIBDL,,,,,[]
PDB,SIBDR,,,,,[]
PDB,SIBVL,,,,,[]
PDB,SIBVR,,,,,[]
PDB,SMBDL,,,,,[]
PDB,SMBDR,,,,,[]
PDB,SMBVL,,,,,[]
PDB,SMBVR,,,,,[]
PDB,SMDDL,,,,,[]
PDB,SMDDR,,,,,[]
PDB,SMDVL,,,,,[]
PDB,SMDVR,,,,,[]
PDB,URADL,,,,,[]
PDB,URADR,,,,,[]
PDB,URAVL,,,,,[]
PDB,URAVR,,,,,[]
PDB,URBL,,,,,[]
PDB,URBR,,,,,[]
PDB,URXL,,,,,[]
PDB,URXR,,,,,[]
PDB,URYDL,,,,,[]
PDB,URYDR,,,,,[]
PDB,URYVL,,,,,[]
PDB,URYVR,,,,,[]
PDB,VA1,,,,,[]
PDB,VA10,,,,,[]
PDB,VA11,,,,,[]
PDB,VA12,,,,,[]
PDB,VA2,,,,,[]
PDB,VA3,,,,,[]
PDB,VA4,,,,,[]
PDB,VA5,,,,,[]
PDB,VA6,,,,,[]
PDB,VA7,,,,,[]
PDB,VA8,,,,,[]
PDB,VA9,,,,,[]
PDB,VB1,,,,,[]
PDB,VB10,,,,,[]
PDB,VB11,,,,,[]
PDB,VB2,,,,,[]
PDB,VB3,,,,,[]
PDB,VB4,,,,,[]
PDB,VB5,,,,,[]
PDB,VB6,,,,,[]
PDB,VB7,,,,,[]
PDB,VB8,,,,,[]
PDB,VB9,,,,,[]
PDB,VC1,,,,,[]
PDB,VC2,,,,,[]
PDB,VC3,,,,,[]
PDB,VC4,,,,,[]
PDB,VC5,,,,,[]
PDB,VC6,,,,,[]
PDB,VD1,,,,,[]
PDB,VD10,,,,,[]
PDB,VD11,,,,,[]
PDB,VD12,,10.0,,,['cook2019']
PDB,VD13,4.0,2.5,,0.7794228634059948,"['chklovskii', 'cook2019', 'openworm', 'white1986_whole']"
PDB,VD2,,,,,[]
PDB,VD3,,,,,[]
PDB,VD4,,,,,[]
PDB,VD5,,,,,[]
PDB,VD6,,,,,[]
PDB,VD7,,,,,[]
PDB,VD8,,,,,[]
PDB,VD9,,,,,[]
PDEL,ADAL,,,,,[]
PDEL,ADAR,,,,,[]
PDEL,ADEL,,,,,[]
PDEL,ADER,,,,,[]
PDEL,ADFL,,,,,[]
PDEL,ADFR,,,,,[]
PDEL,ADLL,,,,,[]
PDEL,ADLR,,,,,[]
PDEL,AFDL,,,,,[]
PDEL,AFDR,,,,,[]
PDEL,AIAL,,,,,[]
PDEL,AIAR,,,,,[]
PDEL,AIBL,,,,,[]
PDEL,AIBR,,,,,[]
PDEL,AIML,,,,,[]
PDEL,AIMR,,,,,[]
PDEL,AINL,,,,,[]
PDEL,AINR,,,,,[]
PDEL,AIYL,,,,,[]
PDEL,AIYR,,,,,[]
PDEL,AIZL,,,,,[]
PDEL,AIZR,,,,,[]
PDEL,ALA,,,,,[]
PDEL,ALML,,,,,[]
PDEL,ALMR,,,,,[]
PDEL,ALNL,,,,,[]
PDEL,ALNR,,,,,[]
PDEL,AQR,,,,,[]
PDEL,AS1,,,,,[]
PDEL,AS10,,,,,[]
PDEL,AS11,,,,,[]
PDEL,AS2,,,,,[]
PDEL,AS3,,,,,[]
PDEL,AS4,,,,,[]
PDEL,AS5,,,,,[]
PDEL,AS6,,,,,[]
PDEL,AS7,,,,,[]
PDEL,AS8,,,,,[]
PDEL,AS9,,,,,[]
PDEL,ASEL,,,,,[]
PDEL,ASER,,,,,[]
PDEL,ASGL,,,,,[]
PDEL,ASGR,,,,,[]
PDEL,ASHL,,,,,[]
PDEL,ASHR,,,,,[]
PDEL,ASIL,,,,,[]
PDEL,ASIR,,,,,[]
PDEL,ASJL,,,,,[]
PDEL,ASJR,,,,,[]
PDEL,ASKL,,,,,[]
PDEL,ASKR,,,,,[]
PDEL,AUAL,,,,,[]
PDEL,AUAR,,,,,[]
PDEL,AVAL,,,,,[]
PDEL,AVAR,,,,,[]
PDEL,AVBL,,,,,[]
PDEL,AVBR,,,,,[]
PDEL,AVDL,,,,,[]
PDEL,AVDR,,,,,[]
PDEL,AVEL,,,,,[]
PDEL,AVER,,,,,[]
PDEL,AVFL,,,,,[]
PDEL,AVFR,,,,,[]
PDEL,AVG,,,,,[]
PDEL,AVHL,,,,,[]
PDEL,AVHR,,,,,[]
PDEL,AVJL,,,,,[]
PDEL,AVJR,,,,,[]
PDEL,AVKL,,5.5,,,"['chklovskii', 'cook2019', 'openworm', 'white1986_whole']"
PDEL,AVKR,1.0,,,,['cook2019']
PDEL,AVL,,,,,[]
PDEL,AVM,,,,,[]
PDEL,AWAL,,,,,[]
PDEL,AWAR,,,,,[]
PDEL,AWBL,,,,,[]
PDEL,AWBR,,,,,[]
PDEL,AWCL,,,,,[]
PDEL,AWCR,,,,,[]
PDEL,BAGL,,,,,[]
PDEL,BAGR,,,,,[]
PDEL,BDUL,,,,,[]
PDEL,BDUR,,,,,[]
PDEL,CEPDL,,,,,[]
PDEL,CEPDR,,,,,[]
PDEL,CEPVL,,,,,[]
PDEL,CEPVR,,,,,[]
PDEL,DA1,,,,,[]
PDEL,DA2,,,,,[]
PDEL,DA3,,,,,[]
PDEL,DA4,,,,,[]
PDEL,DA5,,,,,[]
PDEL,DA6,,,,,[]
PDEL,DA7,,,,,[]
PDEL,DA8,,,,,[]
PDEL,DA9,,,,,[]
PDEL,DB1,,,,,[]
PDEL,DB2,,,,,[]
PDEL,DB3,,,,,[]
PDEL,DB4,,,,,[]
PDEL,DB5,,,,,[]
PDEL,DB6,,,,,[]
PDEL,DB7,,,,,[]
PDEL,DD1,,,,,[]
PDEL,DD2,,,,,[]
PDEL,DD3,,,,,[]
PDEL,DD4,,,,,[]
PDEL,DD5,,,,,[]
PDEL,DD6,,,,,[]
PDEL,DVA,3.0,15.75,,7.431815054211185,"['chklovskii', 'cook2019', 'openworm', 'white1986_whole']"
PDEL,DVB,,,,,[]
PDEL,DVC,,,,,[]
PDEL,FLPL,,,,,[]
PDEL,FLPR,,,,,[]
PDEL,HSNL,,,,,[]
PDEL,HSNR,,,,,[]
PDEL,I1L,,,,,[]
PDEL,I1R,,,,,[]
PDEL,I2L,,,,,[]
PDEL,I2R,,,,,[]
PDEL,I3,,,,,[]
PDEL,I4,,,,,[]
PDEL,I5,,,,,[]
PDEL,I6,,,,,[]
PDEL,IL1DL,,,,,[]
PDEL,IL1DR,,,,,[]
PDEL,IL1L,,,,,[]
PDEL,IL1R,,,,,[]
PDEL,IL1VL,,,,,[]
PDEL,IL1VR,,,,,[]
PDEL,IL2DL,,,,,[]
PDEL,IL2DR,,,,,[]
PDEL,IL2L,,,,,[]
PDEL,IL2R,,,,,[]
PDEL,IL2VL,,,,,[]
PDEL,IL2VR,,,,,[]
PDEL,LUAL,,,,,[]
PDEL,LUAR,,,,,[]
PDEL,M1,,,,,[]
PDEL,M2L,,,,,[]
PDEL,M2R,,,,,[]
PDEL,M3L,,,,,[]
PDEL,M3R,,,,,[]
PDEL,M4,,,,,[]
PDEL,M5,,,,,[]
PDEL,MCL,,,,,[]
PDEL,MCR,,,,,[]
PDEL,MI,,,,,[]
PDEL,NSML,,,,,[]
PDEL,NSMR,,,,,[]
PDEL,OLLL,,,,,[]
PDEL,OLLR,,,,,[]
PDEL,OLQDL,,,,,[]
PDEL,OLQDR,,,,,[]
PDEL,OLQVL,,,,,[]
PDEL,OLQVR,,,,,[]
PDEL,PDA,,,,,[]
PDEL,PDB,,,,,[]
PDEL,PDER,14.0,1.75,,2.269134295108992,"['chklovskii', 'cook2019', 'openworm', 'white1986_whole']"
PDEL,PHAL,,,,,[]
PDEL,PHAR,,,,,[]
PDEL,PHBL,,,,,[]
PDEL,PHBR,,,,,[]
PDEL,PHCL,,,,,[]
PDEL,PHCR,,,,,[]
PDEL,PLML,2.0,,,,['cook2019']
PDEL,PLMR,4.0,,,,['cook2019']
PDEL,PLNL,,,,,[]
PDEL,PLNR,,,,,[]
PDEL,PQR,,,,,[]
PDEL,PVCL,2.0,,,,['cook2019']
PDEL,PVCR,1.0,,,,"['chklovskii', 'openworm', 'white1986_whole']"
PDEL,PVDL,,,,,[]
PDEL,PVDR,,,,,[]
PDEL,PVM,6.0,2.25,,0.8897114317029973,"['chklovskii', 'cook2019', 'openworm', 'white1986_whole']"
PDEL,PVNL,,,,,[]
PDEL,PVNR,,,,,[]
PDEL,PVPL,,,,,[]
PDEL,PVPR,,,,,[]
PDEL,PVQL,,,,,[]
PDEL,PVQR,,,,,[]
PDEL,PVR,8.0,2.0,,0.0,"['chklovskii', 'cook2019', 'openworm', 'white1986_whole']"
PDEL,PVT,,,,,[]
PDEL,PVWL,,,,,[]
PDEL,PVWR,,,,,[]
PDEL,RIAL,,,,,[]
PDEL,RIAR,,,,,[]
PDEL,RIBL,,,,,[]
PDEL,RIBR,,,,,[]
PDEL,RICL,,,,,[]
PDEL,RICR,,,,,[]
PDEL,RID,,,,,[]
PDEL,RIFL,,,,,[]
PDEL,RIFR,,,,,[]
PDEL,RIGL,,,,,[]
PDEL,RIGR,,,,,[]
PDEL,RIH,,,,,[]
PDEL,RIML,,,,,[]
PDEL,RIMR,,,,,[]
PDEL,RIPL,,,,,[]
PDEL,RIPR,,,,,[]
PDEL,RIR,,,,,[]
PDEL,RIS,,,,,[]
PDEL,RIVL,,,,,[]
PDEL,RIVR,,,,,[]
PDEL,RMDDL,,,,,[]
PDEL,RMDDR,,,,,[]
PDEL,RMDL,,,,,[]
PDEL,RMDR,,,,,[]
PDEL,RMDVL,,,,,[]
PDEL,RMDVR,,,,,[]
PDEL,RMED,,,,,[]
PDEL,RMEL,,,,,[]
PDEL,RMER,,,,,[]
PDEL,RMEV,,,,,[]
PDEL,RMFL,,,,,[]
PDEL,RMFR,,,,,[]
PDEL,RMGL,,,,,[]
PDEL,RMGR,,,,,[]
PDEL,RMHL,,,,,[]
PDEL,RMHR,,,,,[]
PDEL,SAADL,,,,,[]
PDEL,SAADR,,,,,[]
PDEL,SAAVL,,,,,[]
PDEL,SAAVR,,,,,[]
PDEL,SABD,,,,,[]
PDEL,SABVL,,,,,[]
PDEL,SABVR,,,,,[]
PDEL,SDQL,,,,,[]
PDEL,SDQR,,,,,[]
PDEL,SIADL,,,,,[]
PDEL,SIADR,,,,,[]
PDEL,SIAVL,,,,,[]
PDEL,SIAVR,,,,,[]
PDEL,SIBDL,,,,,[]
PDEL,SIBDR,,,,,[]
PDEL,SIBVL,,,,,[]
PDEL,SIBVR,,,,,[]
PDEL,SMBDL,,,,,[]
PDEL,SMBDR,,,,,[]
PDEL,SMBVL,,,,,[]
PDEL,SMBVR,,,,,[]
PDEL,SMDDL,,,,,[]
PDEL,SMDDR,,,,,[]
PDEL,SMDVL,,,,,[]
PDEL,SMDVR,,,,,[]
PDEL,URADL,,,,,[]
PDEL,URADR,,,,,[]
PDEL,URAVL,,,,,[]
PDEL,URAVR,,,,,[]
PDEL,URBL,,,,,[]
PDEL,URBR,,,,,[]
PDEL,URXL,,,,,[]
PDEL,URXR,,,,,[]
PDEL,URYDL,,,,,[]
PDEL,URYDR,,,,,[]
PDEL,URYVL,,,,,[]
PDEL,URYVR,,,,,[]
PDEL,VA1,,,,,[]
PDEL,VA10,,,,,[]
PDEL,VA11,,,,,[]
PDEL,VA12,,,,,[]
PDEL,VA2,,,,,[]
PDEL,VA3,,,,,[]
PDEL,VA4,,,,,[]
PDEL,VA5,,,,,[]
PDEL,VA6,,,,,[]
PDEL,VA7,,,,,[]
PDEL,VA8,,,,,[]
PDEL,VA9,,1.0,,,"['openworm', 'white1986_whole']"
PDEL,VB1,,,,,[]
PDEL,VB10,1.0,,,,['cook2019']
PDEL,VB11,,,,,[]
PDEL,VB2,,,,,[]
PDEL,VB3,,,,,[]
PDEL,VB4,,,,,[]
PDEL,VB5,,,,,[]
PDEL,VB6,,,,,[]
PDEL,VB7,,,,,[]
PDEL,VB8,,,,,[]
PDEL,VB9,,,,,[]
PDEL,VC1,,,,,[]
PDEL,VC2,,,,,[]
PDEL,VC3,,,,,[]
PDEL,VC4,,,,,[]
PDEL,VC5,,,,,[]
PDEL,VC6,,,,,[]
PDEL,VD1,,,,,[]
PDEL,VD10,,,,,[]
PDEL,VD11,,1.0,,,"['openworm', 'white1986_whole']"
PDEL,VD12,,,,,[]
PDEL,VD13,,,,,[]
