Source,Target,Type,SynapseCount,SourceFile
RMDL , ADEL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDL , ADER          ,chemical,3,herm_full_edgelist_MODIFIED.csv
RMDL , RIAL          ,chemical,20,herm_full_edgelist_MODIFIED.csv
RMDL , RIAR          ,chemical,22,herm_full_edgelist_MODIFIED.csv
RMDL , RIBR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDL , RMFR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDL , RIS           ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDL , AVKR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDL , RIML          ,chemical,3,herm_full_edgelist_MODIFIED.csv
RMDL , RMDDR         ,chemical,7,herm_full_edgelist_MODIFIED.csv
RMDL , RMDR          ,chemical,8,herm_full_edgelist_MODIFIED.csv
RMDL , RMDVL         ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDL , RMDVR         ,chemical,3,herm_full_edgelist_MODIFIED.csv
RMDL , RMER          ,chemical,3,herm_full_edgelist_MODIFIED.csv
RMDL , RMHL          ,chemical,3,herm_full_edgelist_MODIFIED.csv
RMDL , RMHR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDL , RIVL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDL , SIBDR         ,chemical,3,herm_full_edgelist_MODIFIED.csv
RMDL , SMBVR         ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDL , SMDDR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDL , dBWML3        ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDL , dBWML5        ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDL , dBWMR3        ,chemical,4,herm_full_edgelist_MODIFIED.csv
RMDL , dBWMR4        ,chemical,6,herm_full_edgelist_MODIFIED.csv
RMDL , vBWML1        ,chemical,4,herm_full_edgelist_MODIFIED.csv
RMDL , vBWMR4        ,chemical,8,herm_full_edgelist_MODIFIED.csv
RMDL , vBWMR8        ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDR , IL1L          ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDR , OLLR          ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDR , RIAL          ,chemical,14,herm_full_edgelist_MODIFIED.csv
RMDR , RIAR          ,chemical,21,herm_full_edgelist_MODIFIED.csv
RMDR , RIS           ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDR , RMGL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDR , AVKR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDR , RIMR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDR , RMDDL         ,chemical,6,herm_full_edgelist_MODIFIED.csv
RMDR , RMDL          ,chemical,11,herm_full_edgelist_MODIFIED.csv
RMDR , RMDVL         ,chemical,9,herm_full_edgelist_MODIFIED.csv
RMDR , SIAVL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDR , SMDDR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDR , dBWML5        ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDR , vBWML4        ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDR , vBWML5        ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDVL , IL1R          ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDVL , IL2VR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDVL , OLQVR         ,chemical,3,herm_full_edgelist_MODIFIED.csv
RMDVL , CEPDL         ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDVL , URYVR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDVL , AVER          ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDVL , RMDDR         ,chemical,41,herm_full_edgelist_MODIFIED.csv
RMDVL , RMDR          ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDVL , RMDVR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDVL , SIAVR         ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDVL , SIBVR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDVL , vBWMR2        ,chemical,20,herm_full_edgelist_MODIFIED.csv
RMDVL , vBWMR3        ,chemical,11,herm_full_edgelist_MODIFIED.csv
RMDVL , vBWMR4        ,chemical,31,herm_full_edgelist_MODIFIED.csv
RMDVL , vBWMR6        ,chemical,18,herm_full_edgelist_MODIFIED.csv
RMDVL , vBWMR7        ,chemical,3,herm_full_edgelist_MODIFIED.csv
RMDVR , IL1DR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDVR , IL1L          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDVR , OLQVL         ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDVR , URYVL         ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDVR , RIAR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDVR , AVAR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDVR , RMDDL         ,chemical,43,herm_full_edgelist_MODIFIED.csv
RMDVR , RMDVR         ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDVR , URAVL         ,chemical,8,herm_full_edgelist_MODIFIED.csv
RMDVR , SIAVL         ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDVR , SIBDR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDVR , SIBVL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDVR , SMBDR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMDVR , dBWML3        ,chemical,5,herm_full_edgelist_MODIFIED.csv
RMDVR , vBWML1        ,chemical,21,herm_full_edgelist_MODIFIED.csv
RMDVR , vBWML2        ,chemical,15,herm_full_edgelist_MODIFIED.csv
RMDVR , vBWML3        ,chemical,8,herm_full_edgelist_MODIFIED.csv
RMDVR , vBWML4        ,chemical,19,herm_full_edgelist_MODIFIED.csv
RMDVR , vBWML5        ,chemical,8,herm_full_edgelist_MODIFIED.csv
RMDVR , vBWML6        ,chemical,5,herm_full_edgelist_MODIFIED.csv
RMDVR , vBWML7        ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDVR , vBWMR3        ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDVR , vBWMR6        ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMDVR , vBWMR7        ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMED , RIBL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMED , RIBR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMED , RMED          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMED , SMDDL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMED , SMDDR         ,chemical,4,herm_full_edgelist_MODIFIED.csv
RMED , vBWML2        ,chemical,15,herm_full_edgelist_MODIFIED.csv
RMED , vBWML3        ,chemical,10,herm_full_edgelist_MODIFIED.csv
RMED , vBWMR2        ,chemical,25,herm_full_edgelist_MODIFIED.csv
RMED , vBWMR3        ,chemical,26,herm_full_edgelist_MODIFIED.csv
RMED , vBWMR6        ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMEL , IL1R          ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMEL , OLLR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMEL , RIPR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMEL , RMEV          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMEL , dBWMR3        ,chemical,22,herm_full_edgelist_MODIFIED.csv
RMEL , dBWMR5        ,chemical,7,herm_full_edgelist_MODIFIED.csv
RMEL , vBWMR4        ,chemical,9,herm_full_edgelist_MODIFIED.csv
RMER , IL1L          ,chemical,4,herm_full_edgelist_MODIFIED.csv
RMER , RMER          ,chemical,5,herm_full_edgelist_MODIFIED.csv
RMER , RMHR          ,chemical,3,herm_full_edgelist_MODIFIED.csv
RMER , dBWML3        ,chemical,45,herm_full_edgelist_MODIFIED.csv
RMER , dBWML4        ,chemical,4,herm_full_edgelist_MODIFIED.csv
RMER , vBWML1        ,chemical,14,herm_full_edgelist_MODIFIED.csv
RMER , vBWML4        ,chemical,7,herm_full_edgelist_MODIFIED.csv
RMEV , RIBR          ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMEV , RIH           ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMEV , RIS           ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMEV , RMDDL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMEV , RMDDR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMEV , RMED          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMEV , SMDDR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMEV , SMDVL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMEV , dBWML1        ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMEV , dBWML2        ,chemical,5,herm_full_edgelist_MODIFIED.csv
RMEV , dBWMR1        ,chemical,9,herm_full_edgelist_MODIFIED.csv
RMEV , dBWMR2        ,chemical,5,herm_full_edgelist_MODIFIED.csv
RMEV , dBWMR6        ,chemical,5,herm_full_edgelist_MODIFIED.csv
RMEV , dBWMR7        ,chemical,4,herm_full_edgelist_MODIFIED.csv
RMHL , IL1R          ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMHL , RICL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMHL , RICR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMHL , RID           ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMHL , AVAR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMHL , RMDDL         ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMHL , RMDR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMHL , SAAVL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMHL , SIBDR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMHL , dBWMR3        ,chemical,7,herm_full_edgelist_MODIFIED.csv
RMHL , dBWMR4        ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMHL , dBWMR5        ,chemical,2,herm_full_edgelist_MODIFIED.csv
RMHR , CEPVL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMHR , AIBR          ,chemical,3,herm_full_edgelist_MODIFIED.csv
RMHR , RMGL          ,chemical,8,herm_full_edgelist_MODIFIED.csv
RMHR , RMDL          ,chemical,4,herm_full_edgelist_MODIFIED.csv
RMHR , RMDR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMHR , RMER          ,chemical,4,herm_full_edgelist_MODIFIED.csv
RMHR , RMHL          ,chemical,3,herm_full_edgelist_MODIFIED.csv
RMHR , SMDDL         ,chemical,3,herm_full_edgelist_MODIFIED.csv
RMHR , dBWML3        ,chemical,1,herm_full_edgelist_MODIFIED.csv
RMHR , dBWML4        ,chemical,7,herm_full_edgelist_MODIFIED.csv
RMHR , dBWML5        ,chemical,8,herm_full_edgelist_MODIFIED.csv
RMHR , vBWML1        ,chemical,3,herm_full_edgelist_MODIFIED.csv
RIVL , ASGL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RIVL , ASJL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
RIVL , RIAL          ,chemical,5,herm_full_edgelist_MODIFIED.csv
RIVL , RIAR          ,chemical,2,herm_full_edgelist_MODIFIED.csv
RIVL , RMDL          ,chemical,4,herm_full_edgelist_MODIFIED.csv
RIVL , RMDVL         ,chemical,5,herm_full_edgelist_MODIFIED.csv
RIVL , SAADR         ,chemical,11,herm_full_edgelist_MODIFIED.csv
RIVL , SIAVR         ,chemical,5,herm_full_edgelist_MODIFIED.csv
RIVL , SMDDR         ,chemical,8,herm_full_edgelist_MODIFIED.csv
RIVL , SMDVL         ,chemical,2,herm_full_edgelist_MODIFIED.csv
RIVL , vBWMR5        ,chemical,6,herm_full_edgelist_MODIFIED.csv
RIVL , vBWMR6        ,chemical,3,herm_full_edgelist_MODIFIED.csv
RIVL , vBWMR7        ,chemical,18,herm_full_edgelist_MODIFIED.csv
RIVR , RIAL          ,chemical,6,herm_full_edgelist_MODIFIED.csv
RIVR , RIAR          ,chemical,2,herm_full_edgelist_MODIFIED.csv
RIVR , RMDDL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RIVR , RMDR          ,chemical,4,herm_full_edgelist_MODIFIED.csv
RIVR , RMDVR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RIVR , RMHR          ,chemical,2,herm_full_edgelist_MODIFIED.csv
RIVR , RIVL          ,chemical,8,herm_full_edgelist_MODIFIED.csv
RIVR , SAADL         ,chemical,12,herm_full_edgelist_MODIFIED.csv
RIVR , SIAVL         ,chemical,5,herm_full_edgelist_MODIFIED.csv
RIVR , SIBVL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RIVR , SMBDL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
RIVR , SMDDL         ,chemical,6,herm_full_edgelist_MODIFIED.csv
RIVR , SMDVR         ,chemical,3,herm_full_edgelist_MODIFIED.csv
RIVR , dBWMR7        ,chemical,1,herm_full_edgelist_MODIFIED.csv
RIVR , vBWML3        ,chemical,2,herm_full_edgelist_MODIFIED.csv
RIVR , vBWML4        ,chemical,1,herm_full_edgelist_MODIFIED.csv
RIVR , vBWML7        ,chemical,9,herm_full_edgelist_MODIFIED.csv
RIVR , vBWMR6        ,chemical,8,herm_full_edgelist_MODIFIED.csv
RIVR , vBWMR7        ,chemical,14,herm_full_edgelist_MODIFIED.csv
URADL , IL1DL         ,chemical,4,herm_full_edgelist_MODIFIED.csv
URADL , RIH           ,chemical,3,herm_full_edgelist_MODIFIED.csv
URADL , RIPL          ,chemical,12,herm_full_edgelist_MODIFIED.csv
URADL , RMEL          ,chemical,8,herm_full_edgelist_MODIFIED.csv
URADL , dBWML1        ,chemical,2,herm_full_edgelist_MODIFIED.csv
URADL , dBWML2        ,chemical,7,herm_full_edgelist_MODIFIED.csv
URADL , dBWML6        ,chemical,11,herm_full_edgelist_MODIFIED.csv
URADR , IL1DR         ,chemical,3,herm_full_edgelist_MODIFIED.csv
URADR , URYDR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
URADR , RIPR          ,chemical,16,herm_full_edgelist_MODIFIED.csv
URADR , RMER          ,chemical,1,herm_full_edgelist_MODIFIED.csv
URADR , dBWMR1        ,chemical,15,herm_full_edgelist_MODIFIED.csv
URADR , dBWMR2        ,chemical,5,herm_full_edgelist_MODIFIED.csv
URADR , dBWMR3        ,chemical,4,herm_full_edgelist_MODIFIED.csv
URADR , dBWMR4        ,chemical,4,herm_full_edgelist_MODIFIED.csv
URADR , dBWMR5        ,chemical,7,herm_full_edgelist_MODIFIED.csv
URAVL , IL1L          ,chemical,3,herm_full_edgelist_MODIFIED.csv
URAVL , IL1VL         ,chemical,6,herm_full_edgelist_MODIFIED.csv
URAVL , CEPVL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
URAVL , RIBL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
URAVL , RIPL          ,chemical,15,herm_full_edgelist_MODIFIED.csv
URAVL , DVC           ,chemical,1,herm_full_edgelist_MODIFIED.csv
URAVL , AVER          ,chemical,1,herm_full_edgelist_MODIFIED.csv
URAVL , RMDDL         ,chemical,7,herm_full_edgelist_MODIFIED.csv
URAVL , RMDVR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
URAVL , RMEL          ,chemical,8,herm_full_edgelist_MODIFIED.csv
URAVL , RMER          ,chemical,3,herm_full_edgelist_MODIFIED.csv
URAVL , RMEV          ,chemical,10,herm_full_edgelist_MODIFIED.csv
URAVL , vBWML1        ,chemical,20,herm_full_edgelist_MODIFIED.csv
URAVL , vBWML2        ,chemical,17,herm_full_edgelist_MODIFIED.csv
URAVL , vBWML3        ,chemical,5,herm_full_edgelist_MODIFIED.csv
URAVR , IL1R          ,chemical,2,herm_full_edgelist_MODIFIED.csv
URAVR , IL1VR         ,chemical,9,herm_full_edgelist_MODIFIED.csv
URAVR , IL2VR         ,chemical,3,herm_full_edgelist_MODIFIED.csv
URAVR , URYVR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
URAVR , ADAR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
URAVR , RIH           ,chemical,1,herm_full_edgelist_MODIFIED.csv
URAVR , RIPR          ,chemical,13,herm_full_edgelist_MODIFIED.csv
URAVR , PVT           ,chemical,3,herm_full_edgelist_MODIFIED.csv
URAVR , RMDDR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
URAVR , RMDVL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
URAVR , RMEL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
URAVR , RMER          ,chemical,4,herm_full_edgelist_MODIFIED.csv
URAVR , RMEV          ,chemical,2,herm_full_edgelist_MODIFIED.csv
URAVR , vBWMR2        ,chemical,14,herm_full_edgelist_MODIFIED.csv
URAVR , vBWMR3        ,chemical,7,herm_full_edgelist_MODIFIED.csv
URAVR , vBWMR4        ,chemical,18,herm_full_edgelist_MODIFIED.csv
URAVR , vBWMR6        ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADL , OLLR          ,chemical,4,herm_full_edgelist_MODIFIED.csv
SAADL , AIBL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADL , RIGL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADL , RMFR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADL , AVAL          ,chemical,17,herm_full_edgelist_MODIFIED.csv
SAADL , AVBR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADL , RIML          ,chemical,11,herm_full_edgelist_MODIFIED.csv
SAADL , RIMR          ,chemical,16,herm_full_edgelist_MODIFIED.csv
SAADL , RMDVR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADL , RIVR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADL , SABD          ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAADL , SIBDL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADL , SIBDR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADL , SIBVL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADL , dBWMR3        ,chemical,7,herm_full_edgelist_MODIFIED.csv
SAADL , dBWMR4        ,chemical,3,herm_full_edgelist_MODIFIED.csv
SAADL , dBWMR6        ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAADL , hyp           ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAADR , OLLL          ,chemical,3,herm_full_edgelist_MODIFIED.csv
SAADR , PLNL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADR , AIBL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADR , AIBR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADR , RMFL          ,chemical,5,herm_full_edgelist_MODIFIED.csv
SAADR , RMFR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADR , RMGL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADR , AVAL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADR , AVAR          ,chemical,26,herm_full_edgelist_MODIFIED.csv
SAADR , RIML          ,chemical,14,herm_full_edgelist_MODIFIED.csv
SAADR , RIMR          ,chemical,23,herm_full_edgelist_MODIFIED.csv
SAADR , SABD          ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAADR , SMBDR         ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAADR , SMBVR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAADR , SMDVL         ,chemical,5,herm_full_edgelist_MODIFIED.csv
SAADR , dBWML3        ,chemical,7,herm_full_edgelist_MODIFIED.csv
SAADR , dBWML4        ,chemical,3,herm_full_edgelist_MODIFIED.csv
SAADR , dBWML6        ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAADR , hyp           ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAAVL , OLLR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVL , AIBL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVL , RMFR          ,chemical,11,herm_full_edgelist_MODIFIED.csv
SAAVL , AVAL          ,chemical,56,herm_full_edgelist_MODIFIED.csv
SAAVL , RIML          ,chemical,5,herm_full_edgelist_MODIFIED.csv
SAAVL , RIMR          ,chemical,33,herm_full_edgelist_MODIFIED.csv
SAAVL , SAADR         ,chemical,5,herm_full_edgelist_MODIFIED.csv
SAAVL , SABD          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVL , SABVR         ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAAVL , SMBDR         ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAAVL , SMDDR         ,chemical,18,herm_full_edgelist_MODIFIED.csv
SAAVL , SMDVL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVL , DD01          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVL , VA01          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVL , VA02          ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAAVL , VA03          ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAAVL , VA04          ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAAVL , VB02          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVL , VD01          ,chemical,4,herm_full_edgelist_MODIFIED.csv
SAAVL , VD02          ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAAVL , vBWML9        ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVL , vBWMR3        ,chemical,7,herm_full_edgelist_MODIFIED.csv
SAAVL , vBWMR4        ,chemical,3,herm_full_edgelist_MODIFIED.csv
SAAVL , vBWMR6        ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAAVL , hyp           ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAAVR , ASIR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVR , IL1DL         ,chemical,12,herm_full_edgelist_MODIFIED.csv
SAAVR , ALNR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVR , AIBR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVR , RIAR          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVR , RIPL          ,chemical,12,herm_full_edgelist_MODIFIED.csv
SAAVR , AVAR          ,chemical,39,herm_full_edgelist_MODIFIED.csv
SAAVR , AVBL          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVR , RIML          ,chemical,12,herm_full_edgelist_MODIFIED.csv
SAAVR , RIMR          ,chemical,7,herm_full_edgelist_MODIFIED.csv
SAAVR , RMEV          ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVR , SAAVR         ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVR , SABVL         ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAAVR , SMBDL         ,chemical,1,herm_full_edgelist_MODIFIED.csv
SAAVR , SMDDL         ,chemical,17,herm_full_edgelist_MODIFIED.csv
SAAVR , vBWML3        ,chemical,7,herm_full_edgelist_MODIFIED.csv
SAAVR , vBWML4        ,chemical,3,herm_full_edgelist_MODIFIED.csv
SAAVR , vBWML6        ,chemical,2,herm_full_edgelist_MODIFIED.csv
SAAVR , hyp           ,chemical,2,herm_full_edgelist_MODIFIED.csv
SABD , SAADL         ,chemical,4,herm_full_edgelist_MODIFIED.csv
SABD , SAADR         ,chemical,4,herm_full_edgelist_MODIFIED.csv
SABD , dBWML1        ,chemical,15,herm_full_edgelist_MODIFIED.csv
SABD , dBWML3        ,chemical,67,herm_full_edgelist_MODIFIED.csv
SABD , dBWML4        ,chemical,63,herm_full_edgelist_MODIFIED.csv
SABD , dBWML6        ,chemical,20,herm_full_edgelist_MODIFIED.csv
SABD , dBWMR1        ,chemical,15,herm_full_edgelist_MODIFIED.csv
SABD , dBWMR3        ,chemical,67,herm_full_edgelist_MODIFIED.csv
SABD , dBWMR4        ,chemical,63,herm_full_edgelist_MODIFIED.csv
SABD , dBWMR6        ,chemical,20,herm_full_edgelist_MODIFIED.csv
SABD , hyp           ,chemical,142,herm_full_edgelist_MODIFIED.csv
