,neuron,clustering_impact,centrality_impact,motif_impact,type,symbolic_role,total_impact
1510,SIBVR,1.2442538857175556e-05,0.0003973127536843009,0.6820848880634761,Unknown,Unknown ❓,0.6824946433560176
1090, PVT         ,2.3044086749746118e-05,3.913166471510099e-05,0.682420388753485,Unknown,Unknown ❓,0.6824825645049498
1340, vBWMR1      ,2.3044086749746118e-05,3.913166471510099e-05,0.6816618922490534,Unknown,Unknown ❓,0.6817240680005182
407,PVM ,2.3044086749746118e-05,3.913166471510099e-05,0.6811824871587836,Unknown,Unknown ❓,0.6812446629102484
1016, PVR         ,2.3044086749746118e-05,3.913166471510099e-05,0.6800756663807684,Unknown,Unknown ❓,0.6801378421322333
78,URAVL,4.1815700467066896e-05,0.00031638526105700243,0.6794259490031512,Unknown,Unknown ❓,0.6797841499646753
1282, dBWMR21     ,2.3044086749746118e-05,3.913166471510099e-05,0.6795141003620225,Unknown,Unknown ❓,0.6795762761134874
126, MCR           ,2.3044086749746118e-05,3.913166471510099e-05,0.6794359295633209,Unknown,Unknown ❓,0.6794981053147857
59,BWM-VR03,9.385678055876673e-05,0.0001093681109824767,0.6792793082085685,Unknown,Unknown ❓,0.6794825331001098
1318, vBWML15     ,2.3044086749746118e-05,3.913166471510099e-05,0.6787718717383768,Unknown,Unknown ❓,0.6788340474898417
1161, AS05        ,2.3044086749746118e-05,3.913166471510099e-05,0.678664374951571,Unknown,Unknown ❓,0.6787265507030358
112,RMHL,8.235764086873126e-05,0.0003223978242901309,0.6777640908261446,Unknown,Unknown ❓,0.6781688462913035
1228, dBWML18     ,2.3044086749746118e-05,3.913166471510099e-05,0.6780210732973728,Unknown,Unknown ❓,0.6780832490488377
1097, RIMR        ,2.3044086749746118e-05,3.913166471510099e-05,0.6775549074296047,Unknown,Relay 🧠,0.6776170831810695
1123, VD12        ,2.3044086749746118e-05,3.913166471510099e-05,0.6775093200534835,Unknown,Unknown ❓,0.6775714958049484
202, OLQVR         ,2.3044086749746118e-05,3.913166471510099e-05,0.6770095757752491,Unknown,Unknown ❓,0.677071751526714
810,VD05 ,2.3044086749746118e-05,3.913166471510099e-05,0.6764834865130448,Unknown,Unknown ❓,0.6765456622645096
1321,vBWML16 ,2.3044086749746118e-05,3.913166471510099e-05,0.6754495118894587,Unknown,Unknown ❓,0.6755116876409235
524,URBL ,2.3044086749746118e-05,3.913166471510099e-05,0.675230840922533,Unknown,Unknown ❓,0.6752930166739979
1509,OLLR,0.00011703166022206807,0.0004048744180677799,0.6745977227017192,Unknown,Unknown ❓,0.6751196287800091
331, RMHL          ,2.3044086749746118e-05,3.913166471510099e-05,0.6749333162841443,Unknown,Unknown ❓,0.6749954920356092
1495,BAGR,0.0001299014858835157,0.0004676131456451921,0.673844976686496,Unknown,Unknown ❓,0.6744424913180247
1116, RMDR        ,2.3044086749746118e-05,3.913166471510099e-05,0.6738567652910584,Unknown,Motor 🦴,0.6739189410425233
568, DB04          ,2.3044086749746118e-05,3.913166471510099e-05,0.6731696439390286,Unknown,Unknown ❓,0.6732318196904934
1304,vBWML8 ,2.3044086749746118e-05,3.913166471510099e-05,0.6722134752071346,Unknown,Unknown ❓,0.6722756509585994
221, AWAL          ,2.3044086749746118e-05,3.913166471510099e-05,0.6720240156944328,Unknown,Unknown ❓,0.6720861914458977
1404, um1pL       ,2.3044086749746118e-05,3.913166471510099e-05,0.6718703157106347,Unknown,Unknown ❓,0.6719324914620995
1032, PLNL        ,2.3044086749746118e-05,3.913166471510099e-05,0.6709836343542671,Unknown,Unknown ❓,0.6710458101057319
1005, CEPDR       ,2.3044086749746118e-05,3.913166471510099e-05,0.670692708640407,Unknown,Glia ⚙️,0.6707548843918718
752,AS06 ,2.3044086749746118e-05,3.913166471510099e-05,0.6702923746245611,Unknown,Unknown ❓,0.670354550376026
432,PVDL ,2.3044086749746118e-05,3.913166471510099e-05,0.6684740714645159,Unknown,Unknown ❓,0.6685362472159807
502,AINR ,2.3044086749746118e-05,3.913166471510099e-05,0.6681231867340026,Unknown,Unknown ❓,0.6681853624854674
472,PHAR ,2.3044086749746118e-05,3.913166471510099e-05,0.667819044787052,Unknown,Unknown ❓,0.6678812205385168
300, dBWML2        ,2.3044086749746118e-05,3.913166471510099e-05,0.6674087632759059,Unknown,Unknown ❓,0.6674709390273708
1194, VD10        ,2.3044086749746118e-05,3.913166471510099e-05,0.667308537797453,Unknown,Unknown ❓,0.6673707135489179
998, URAVL       ,2.3044086749746118e-05,3.913166471510099e-05,0.6670893569637807,Unknown,Unknown ❓,0.6671515327152455
341, IL2VR         ,2.3044086749746118e-05,3.913166471510099e-05,0.6665436417782757,Unknown,Unknown ❓,0.6666058175297406
1481,URXR,5.975369991829266e-05,0.0004312638855252294,0.6656617130311133,Unknown,Unknown ❓,0.6661527306165569
1111, RMFL        ,2.3044086749746118e-05,3.913166471510099e-05,0.6655427431591837,Unknown,Unknown ❓,0.6656049189106485
587,PVPL ,2.3044086749746118e-05,3.913166471510099e-05,0.665407870548203,Unknown,Unknown ❓,0.6654700462996679
628, VC03          ,2.3044086749746118e-05,3.913166471510099e-05,0.6651401366444816,Unknown,Unknown ❓,0.6652023123959464
619, AS09          ,2.3044086749746118e-05,3.913166471510099e-05,0.6647175113906011,Unknown,Unknown ❓,0.6647796871420659
473, PHAL          ,2.3044086749746118e-05,3.913166471510099e-05,0.6642211916702839,Unknown,Unknown ❓,0.6642833674217488
974, HSNR        ,2.3044086749746118e-05,3.913166471510099e-05,0.6635102289154323,Unknown,Unknown ❓,0.6635724046668972
106,BWM-VL07,0.00025391194002257617,0.00013178595473240467,0.6631661376560487,Unknown,Unknown ❓,0.6635518355508037
182, AIAL          ,2.3044086749746118e-05,3.913166471510099e-05,0.663276404547446,Unknown,Unknown ❓,0.6633385802989108
738, dBWMR24       ,2.3044086749746118e-05,3.913166471510099e-05,0.6632379572016968,Unknown,Unknown ❓,0.6633001329531616
1361, vBWMR14     ,2.3044086749746118e-05,3.913166471510099e-05,0.6632314615343375,Unknown,Unknown ❓,0.6632936372858024
238, RICL          ,2.3044086749746118e-05,3.913166471510099e-05,0.6625466086904149,Unknown,Unknown ❓,0.6626087844418798
1208,dBWML7 ,2.3044086749746118e-05,3.913166471510099e-05,0.662537122110507,Unknown,Unknown ❓,0.6625992978619718
1119, RMHL        ,2.3044086749746118e-05,3.913166471510099e-05,0.6621923198837673,Unknown,Unknown ❓,0.6622544956352321
953, ADFL        ,2.3044086749746118e-05,3.913166471510099e-05,0.6608686174469085,Unknown,Unknown ❓,0.6609307931983733
174,NSMR ,2.3044086749746118e-05,3.913166471510099e-05,0.6597902756887682,Unknown,Unknown ❓,0.6598524514402331
564, PDER          ,2.3044086749746118e-05,3.913166471510099e-05,0.6593783396776493,Unknown,Unknown ❓,0.6594405154291141
1132, PDB         ,2.3044086749746118e-05,3.913166471510099e-05,0.6583732361713146,Unknown,Unknown ❓,0.6584354119227794
74,SMDVL,2.077267941637262e-06,0.0008170335352208162,0.6574251711451021,Unknown,Motor 🦴,0.6582442819482646
664,SAAVR ,2.3044086749746118e-05,3.913166471510099e-05,0.6579714997938405,Unknown,Unknown ❓,0.6580336755453053
987, RMER        ,2.3044086749746118e-05,3.913166471510099e-05,0.6574252821466567,Unknown,Unknown ❓,0.6574874578981216
455,AQR ,2.3044086749746118e-05,3.913166471510099e-05,0.657051386350607,Unknown,Unknown ❓,0.6571135621020718
1174, RIAR        ,2.3044086749746118e-05,3.913166471510099e-05,0.6566428814162085,Unknown,Unknown ❓,0.6567050571676734
578,PVNL ,2.3044086749746118e-05,3.913166471510099e-05,0.6562318844444235,Unknown,Unknown ❓,0.6562940601958883
57,BWM-DL06,0.00024154065983898743,0.00011837969986692578,0.6553510448260719,Unknown,Unknown ❓,0.6557109651857778
1529,PVNR,0.00022587701542439026,0.0003670905303574198,0.6547955718601012,Unknown,Unknown ❓,0.655388539405883
1102, ADEL        ,2.3044086749746118e-05,3.913166471510099e-05,0.6550232167259082,Unknown,Unknown ❓,0.6550853924773731
241, URBR          ,2.3044086749746118e-05,3.913166471510099e-05,0.654983510327952,Unknown,Unknown ❓,0.6550456860794168
213, PVPR          ,2.3044086749746118e-05,3.913166471510099e-05,0.6542273349142912,Unknown,Unknown ❓,0.654289510665756
273, CEPDL         ,2.3044086749746118e-05,3.913166471510099e-05,0.6539260293230882,Unknown,Glia ⚙️,0.653988205074553
433, PVDR          ,2.3044086749746118e-05,3.913166471510099e-05,0.653816019548079,Unknown,Unknown ❓,0.6538781952995438
1450,RMFL,0.00011023394251033491,0.0009492077508502836,0.6526157958104098,Unknown,Unknown ❓,0.6536752375037704
1302, vBWML7      ,2.3044086749746118e-05,3.913166471510099e-05,0.6534406993816143,Unknown,Unknown ❓,0.6535028751330791
919, AFDL        ,2.3044086749746118e-05,3.913166471510099e-05,0.6528961638585239,Unknown,Unknown ❓,0.6529583396099887
703,SMBVR ,2.3044086749746118e-05,3.913166471510099e-05,0.6525657796914857,Unknown,Unknown ❓,0.6526279554429505
945, AIML        ,2.3044086749746118e-05,3.913166471510099e-05,0.6523167652341803,Unknown,Unknown ❓,0.6523789409856451
1252, dBWMR6      ,2.3044086749746118e-05,3.913166471510099e-05,0.6501603467610266,Unknown,Unknown ❓,0.6502225225124915
1113, VD01        ,2.3044086749746118e-05,3.913166471510099e-05,0.6500910391528881,Unknown,Unknown ❓,0.650153214904353
166, pm7vr         ,2.3044086749746118e-05,3.913166471510099e-05,0.6494673222038424,Unknown,Unknown ❓,0.6495294979553072
158,M3L ,2.3044086749746118e-05,3.913166471510099e-05,0.6494622646825595,Unknown,Unknown ❓,0.6495244404340244
726,DA08 ,2.3044086749746118e-05,3.913166471510099e-05,0.6484985665344993,Unknown,Unknown ❓,0.6485607422859642
1313,vBWML12 ,2.3044086749746118e-05,3.913166471510099e-05,0.6483657795124979,Unknown,Unknown ❓,0.6484279552639627
1351, vBWMR9      ,2.3044086749746118e-05,3.913166471510099e-05,0.6481510108360832,Unknown,Unknown ❓,0.648213186587548
1326, vBWML19     ,2.3044086749746118e-05,3.913166471510099e-05,0.6481030007794667,Unknown,Unknown ❓,0.6481651765309315
328, vBWML4        ,2.3044086749746118e-05,3.913166471510099e-05,0.647664294350875,Unknown,Unknown ❓,0.6477264701023399
1165, DB05        ,2.3044086749746118e-05,3.913166471510099e-05,0.6467865432037266,Unknown,Unknown ❓,0.6468487189551915
388, SIAVR         ,2.3044086749746118e-05,3.913166471510099e-05,0.64507658583265,Unknown,Unknown ❓,0.6451387615841149
1112, RMEL        ,2.3044086749746118e-05,3.913166471510099e-05,0.6439013797568881,Unknown,Unknown ❓,0.6439635555083529
1080, AVJL        ,2.3044086749746118e-05,3.913166471510099e-05,0.6432944895808532,Unknown,Unknown ❓,0.6433566653323181
1406, um1pR       ,2.3044086749746118e-05,3.913166471510099e-05,0.6431958307368101,Unknown,Unknown ❓,0.6432580064882749
1465,AVBL,0.00011720641750763428,0.0004273053641776623,0.6420330820348378,Interneuron,Oscillator 🔁,0.642577593816523
1175, SAAVL       ,2.3044086749746118e-05,3.913166471510099e-05,0.6423568064003954,Unknown,Unknown ❓,0.6424189821518602
1019, BDUR        ,2.3044086749746118e-05,3.913166471510099e-05,0.6420698275197007,Unknown,Unknown ❓,0.6421320032711655
332, dBWMR4        ,2.3044086749746118e-05,3.913166471510099e-05,0.6418794961612472,Unknown,Unknown ❓,0.641941671912712
1235,dBWML21 ,2.3044086749746118e-05,3.913166471510099e-05,0.6416864093065063,Unknown,Unknown ❓,0.6417485850579712
272, ASKR          ,2.3044086749746118e-05,3.913166471510099e-05,0.6406234875978877,Unknown,Unknown ❓,0.6406856633493525
1083, ALNR        ,2.3044086749746118e-05,3.913166471510099e-05,0.6401512376731565,Unknown,Unknown ❓,0.6402134134246213
1193, VD08        ,2.3044086749746118e-05,3.913166471510099e-05,0.6397652493293435,Unknown,Unknown ❓,0.6398274250808084
504,RIAL ,2.3044086749746118e-05,3.913166471510099e-05,0.6397218233319487,Unknown,Unknown ❓,0.6397839990834135
436, DD05          ,2.3044086749746118e-05,3.913166471510099e-05,0.6395783889795817,Unknown,Unknown ❓,0.6396405647310466
1368,vBWMR17 ,2.3044086749746118e-05,3.913166471510099e-05,0.638561163431253,Unknown,Unknown ❓,0.6386233391827179
492,AIZL ,2.3044086749746118e-05,3.913166471510099e-05,0.6373608229458038,Unknown,Unknown ❓,0.6374229986972686
541, VA11          ,2.3044086749746118e-05,3.913166471510099e-05,0.6372844602088511,Unknown,Unknown ❓,0.6373466359603159
716,DA07 ,2.3044086749746118e-05,3.913166471510099e-05,0.6360651657821942,Unknown,Unknown ❓,0.636127341533659
1421,vm1pL ,2.3044086749746118e-05,3.913166471510099e-05,0.6354736575175366,Unknown,Unknown ❓,0.6355358332690014
1523,SIADR,7.509643394676413e-05,0.00011234921153147164,0.6347272841187154,Unknown,Unknown ❓,0.6349147297641936
70,SMBVL,8.318908292445637e-05,0.0007445092675428556,0.6340245300522535,Unknown,Unknown ❓,0.6348522284027208
1341,vBWMR3 ,2.3044086749746118e-05,3.913166471510099e-05,0.6337955911200576,Unknown,Unknown ❓,0.6338577668715224
1482,ASKR,0.0002361239921229233,0.0003096860964735908,0.6330131063869734,Unknown,Unknown ❓,0.6335589164755699
424, VB01          ,2.3044086749746118e-05,3.913166471510099e-05,0.6332863766629847,Unknown,Unknown ❓,0.6333485524144495
255,ASHL ,2.3044086749746118e-05,3.913166471510099e-05,0.6323792742130081,Unknown,Unknown ❓,0.6324414499644729
699,SIBVR ,2.3044086749746118e-05,3.913166471510099e-05,0.6320965171209613,Unknown,Unknown ❓,0.6321586928724261
1443,CEPDR,9.386681554462983e-05,0.0005946617564638378,0.6308634155206315,Unknown,Glia ⚙️,0.63155194409264
385, vBWML5        ,2.3044086749746118e-05,3.913166471510099e-05,0.6303839126486537,Unknown,Unknown ❓,0.6304460884001185
370,OLLL ,2.3044086749746118e-05,3.913166471510099e-05,0.6302559363807632,Unknown,Unknown ❓,0.630318112132228
359,IL2VR ,2.3044086749746118e-05,3.913166471510099e-05,0.6302005199506008,Unknown,Unknown ❓,0.6302626957020656
1034, PVCL        ,2.3044086749746118e-05,3.913166471510099e-05,0.6300314560369694,Unknown,Oscillator 🔁,0.6300936317884342
1145, DA04        ,2.3044086749746118e-05,3.913166471510099e-05,0.629976699071373,Unknown,Unknown ❓,0.6300388748228378
1103, RID         ,2.3044086749746118e-05,3.913166471510099e-05,0.6297305719602946,Unknown,Unknown ❓,0.6297927477117594
892, mc2v        ,2.3044086749746118e-05,3.913166471510099e-05,0.6294597428860319,Unknown,Unknown ❓,0.6295219186374967
672, dBWMR11       ,2.3044086749746118e-05,3.913166471510099e-05,0.6290908228155558,Unknown,Unknown ❓,0.6291529985670207
1207, dBWML7      ,2.3044086749746118e-05,3.913166471510099e-05,0.6290436908101356,Unknown,Unknown ❓,0.6291058665616004
89,AIMR,6.580704334653575e-05,0.0005902015326641535,0.6279840293167732,Unknown,Unknown ❓,0.6286400378927839
231, AVDL          ,2.3044086749746118e-05,3.913166471510099e-05,0.6281074412947873,Unknown,Oscillator 🔁,0.6281696170462522
1384,intL ,2.3044086749746118e-05,3.913166471510099e-05,0.628017007341858,Unknown,Unknown ❓,0.6280791830933228
1221,dBWML14 ,2.3044086749746118e-05,3.913166471510099e-05,0.6265482894608946,Unknown,Unknown ❓,0.6266104652123594
523,RMGR ,2.3044086749746118e-05,3.913166471510099e-05,0.6262114345098931,Unknown,Unknown ❓,0.626273610261358
775, vBWMR17       ,2.3044086749746118e-05,3.913166471510099e-05,0.6259121269537976,Unknown,Unknown ❓,0.6259743027052624
90,CANR,0.00028791178786761323,0.00028387765623433275,0.624625232317309,Unknown,Unknown ❓,0.625197021761411
73,SMDDR,3.439420646665636e-05,0.0009201213803000548,0.6241831018284074,Unknown,Motor 🦴,0.6251376174151742
990, RMED        ,2.3044086749746118e-05,3.913166471510099e-05,0.6250603479143516,Unknown,Unknown ❓,0.6251225236658164
625,AVAR ,2.3044086749746118e-05,3.913166471510099e-05,0.6248976089077208,Unknown,Oscillator 🔁,0.6249597846591857
1471,FLPR,0.00016293049844541552,0.00028970376158628784,0.6243947452977258,Unknown,Unknown ❓,0.6248473795577575
256, ADFL          ,2.3044086749746118e-05,3.913166471510099e-05,0.624722610494473,Unknown,Unknown ❓,0.6247847862459378
358, DVC           ,2.3044086749746118e-05,3.913166471510099e-05,0.6238567003041074,Unknown,Unknown ❓,0.6239188760555723
1164, DB04        ,2.3044086749746118e-05,3.913166471510099e-05,0.6238010837156102,Unknown,Unknown ❓,0.623863259467075
313, dBWMR1        ,2.3044086749746118e-05,3.913166471510099e-05,0.6233866123436655,Unknown,Unknown ❓,0.6234487880951304
157,M2R ,2.3044086749746118e-05,3.913166471510099e-05,0.6231290446745561,Unknown,Unknown ❓,0.6231912204260209
799,VB05 ,2.3044086749746118e-05,3.913166471510099e-05,0.6213801598875458,Unknown,Unknown ❓,0.6214423356390106
985, IL1R        ,2.3044086749746118e-05,3.913166471510099e-05,0.6205450061666321,Unknown,Unknown ❓,0.6206071819180969
434, AVG           ,2.3044086749746118e-05,3.913166471510099e-05,0.620272250771715,Unknown,Unknown ❓,0.6203344265231798
682, dBWML10       ,2.3044086749746118e-05,3.913166471510099e-05,0.6195922393152387,Unknown,Unknown ❓,0.6196544150667035
627,AVBL ,2.3044086749746118e-05,3.913166471510099e-05,0.618521157884326,Unknown,Oscillator 🔁,0.6185833336357909
471, PHBR          ,2.3044086749746118e-05,3.913166471510099e-05,0.6180620582959288,Unknown,Unknown ❓,0.6181242340473936
1248, dBWMR4      ,2.3044086749746118e-05,3.913166471510099e-05,0.6170450335035866,Unknown,Unknown ❓,0.6171072092550515
422,FLPR ,2.3044086749746118e-05,3.913166471510099e-05,0.6168354421287935,Unknown,Unknown ❓,0.6168976178802583
501,AINL ,2.3044086749746118e-05,3.913166471510099e-05,0.6162053090530814,Unknown,Unknown ❓,0.6162674848045462
508,RIBR ,2.3044086749746118e-05,3.913166471510099e-05,0.6159541181694218,Unknown,Relay 🧠,0.6160162939208866
375,OLLR ,2.3044086749746118e-05,3.913166471510099e-05,0.6155889540083308,Unknown,Unknown ❓,0.6156511297597956
18,IL1DR,9.340956182669197e-05,0.00040110369867300247,0.615018500016807,Unknown,Unknown ❓,0.6155130132773067
654,RIVL ,2.3044086749746118e-05,3.913166471510099e-05,0.6153769161912427,Unknown,Unknown ❓,0.6154390919427075
390, vBWMR5        ,2.3044086749746118e-05,3.913166471510099e-05,0.6151620517222227,Unknown,Unknown ❓,0.6152242274736875
743,DB04 ,2.3044086749746118e-05,3.913166471510099e-05,0.6145685855665306,Unknown,Unknown ❓,0.6146307613179954
1400,um2aR ,2.3044086749746118e-05,3.913166471510099e-05,0.6143548845518202,Unknown,Unknown ❓,0.614417060303285
670, dBWMR8        ,2.3044086749746118e-05,3.913166471510099e-05,0.6140721024532164,Unknown,Unknown ❓,0.6141342782046812
415, SAADR         ,2.3044086749746118e-05,3.913166471510099e-05,0.613538566079607,Unknown,Unknown ❓,0.6136007418310718
794, vBWMR24       ,2.3044086749746118e-05,3.913166471510099e-05,0.6134779737559862,Unknown,Unknown ❓,0.6135401495074511
438, hyp           ,2.3044086749746118e-05,3.913166471510099e-05,0.6132549128837658,Unknown,Unknown ❓,0.6133170886352306
742,DB03 ,2.3044086749746118e-05,3.913166471510099e-05,0.6132496678300564,Unknown,Unknown ❓,0.6133118435815212
802,VB08 ,2.3044086749746118e-05,3.913166471510099e-05,0.6131682485591531,Unknown,Unknown ❓,0.6132304243106179
